tourCount, swapNum,initScore, optScore, bestScore, sec
1 ,42 ,23.5195 ,5.63654 ,5.63654 ,0.007577
2 ,45 ,24.2849 ,5.86554 ,5.63654 ,0.015632
3 ,40 ,22.3804 ,5.57522 ,5.57522 ,0.022365
4 ,46 ,24.8994 ,5.63438 ,5.57522 ,0.031573
5 ,45 ,22.2887 ,5.56703 ,5.56703 ,0.039763
6 ,42 ,23.4315 ,5.56293 ,5.56293 ,0.047814
7 ,42 ,23.6739 ,5.7361 ,5.56293 ,0.05585
8 ,43 ,22.0777 ,5.50724 ,5.50724 ,0.062418
9 ,48 ,25.18 ,5.49457 ,5.49457 ,0.072245
10 ,44 ,25.7142 ,5.58276 ,5.49457 ,0.080953
11 ,43 ,20.031 ,5.48634 ,5.48634 ,0.086951
12 ,48 ,24.5874 ,5.52164 ,5.48634 ,0.095541
13 ,43 ,23.9271 ,5.70437 ,5.48634 ,0.10298
14 ,43 ,25.7706 ,5.67489 ,5.48634 ,0.111339
15 ,39 ,19.4059 ,5.53284 ,5.48634 ,0.117448
16 ,46 ,22.8289 ,5.59376 ,5.48634 ,0.124494
17 ,42 ,22.9139 ,5.67086 ,5.48634 ,0.131888
18 ,40 ,25.3237 ,5.8229 ,5.48634 ,0.141361
19 ,37 ,22.4876 ,5.52923 ,5.48634 ,0.147632
20 ,38 ,23.7657 ,5.85554 ,5.48634 ,0.154509
21 ,42 ,23.0608 ,5.71762 ,5.48634 ,0.16203
22 ,43 ,24.8551 ,5.58147 ,5.48634 ,0.170503
23 ,46 ,25.6199 ,5.60649 ,5.48634 ,0.180002
24 ,48 ,26.0832 ,5.75569 ,5.48634 ,0.190571
25 ,41 ,22.0213 ,5.68512 ,5.48634 ,0.197175
26 ,44 ,24.9052 ,5.66097 ,5.48634 ,0.206024
27 ,43 ,23.9462 ,5.67492 ,5.48634 ,0.213447
28 ,46 ,23.4466 ,5.43778 ,5.43778 ,0.220763
29 ,34 ,23.6159 ,5.63976 ,5.43778 ,0.22816
30 ,50 ,25.2996 ,5.47878 ,5.43778 ,0.238233
31 ,39 ,21.7447 ,5.5595 ,5.43778 ,0.244546
