Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,20.3167 ,20.3167 ,7.2e-05
update best ,1 ,48 ,48 ,1 ,48 ,5.57524 ,5.57524 ,0.044136
local optima ,1 ,49 ,49 ,1 ,48 ,5.57524 ,5.57524 ,0.044185
new initTour ,1 ,49 ,49 ,2 ,0 ,21.0336 ,5.57524 ,0.044225
local optima ,1 ,94 ,94 ,2 ,45 ,5.85247 ,5.57524 ,0.084435
new initTour ,1 ,94 ,94 ,3 ,0 ,20.4807 ,5.57524 ,0.084476
update best ,1 ,147 ,147 ,3 ,54 ,5.52227 ,5.52227 ,0.125916
local optima ,1 ,148 ,148 ,3 ,54 ,5.52227 ,5.52227 ,0.125965
new initTour ,1 ,148 ,148 ,4 ,0 ,21.4269 ,5.52227 ,0.126001
local optima ,1 ,191 ,191 ,4 ,43 ,5.78057 ,5.52227 ,0.167352
new initTour ,1 ,191 ,191 ,5 ,0 ,21.4106 ,5.52227 ,0.167388
local optima ,1 ,240 ,240 ,5 ,49 ,5.8804 ,5.52227 ,0.213126
new initTour ,1 ,240 ,240 ,6 ,0 ,20.7914 ,5.52227 ,0.213172
local optima ,1 ,288 ,288 ,6 ,48 ,5.59843 ,5.52227 ,0.254686
new initTour ,1 ,288 ,288 ,7 ,0 ,20.5457 ,5.52227 ,0.254724
local optima ,1 ,337 ,337 ,7 ,49 ,5.8583 ,5.52227 ,0.300284
new initTour ,1 ,337 ,337 ,8 ,0 ,20.754 ,5.52227 ,0.30032
local optima ,1 ,387 ,387 ,8 ,50 ,5.93736 ,5.52227 ,0.341616
new initTour ,1 ,387 ,387 ,9 ,0 ,19.8224 ,5.52227 ,0.341654
local optima ,1 ,430 ,430 ,9 ,43 ,5.85379 ,5.52227 ,0.373797
new initTour ,1 ,430 ,430 ,10 ,0 ,21.6655 ,5.52227 ,0.373832
local optima ,1 ,483 ,483 ,10 ,53 ,5.7841 ,5.52227 ,0.420914
new initTour ,1 ,483 ,483 ,11 ,0 ,19.8634 ,5.52227 ,0.420952
local optima ,1 ,535 ,535 ,11 ,52 ,5.80482 ,5.52227 ,0.45727
new initTour ,1 ,535 ,535 ,12 ,0 ,21.3912 ,5.52227 ,0.457304
local optima ,1 ,585 ,585 ,12 ,50 ,6.00987 ,5.52227 ,0.497492
new initTour ,1 ,585 ,585 ,13 ,0 ,19.6628 ,5.52227 ,0.497528
local optima ,1 ,633 ,633 ,13 ,48 ,5.68529 ,5.52227 ,0.535102
new initTour ,1 ,633 ,633 ,14 ,0 ,20.4333 ,5.52227 ,0.535137
local optima ,1 ,685 ,685 ,14 ,52 ,5.77576 ,5.52227 ,0.570104
new initTour ,1 ,685 ,685 ,15 ,0 ,21.5118 ,5.52227 ,0.570171
local optima ,1 ,727 ,727 ,15 ,42 ,5.79668 ,5.52227 ,0.612448
new initTour ,1 ,727 ,727 ,16 ,0 ,20.9066 ,5.52227 ,0.612485
local optima ,1 ,772 ,772 ,16 ,45 ,5.81714 ,5.52227 ,0.649927
new initTour ,1 ,772 ,772 ,17 ,0 ,20.3023 ,5.52227 ,0.649962
