Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,56.2675 ,56.2675 ,0.000145
update best ,1 ,113 ,113 ,1 ,113 ,8.33706 ,8.33706 ,0.252711
local optima ,1 ,114 ,114 ,1 ,113 ,8.33706 ,8.33706 ,0.252773
new initTour ,1 ,114 ,114 ,2 ,0 ,60.5504 ,8.33706 ,0.252837
local optima ,1 ,223 ,223 ,2 ,109 ,8.53461 ,8.33706 ,0.53208
new initTour ,1 ,223 ,223 ,3 ,0 ,55.441 ,8.33706 ,0.532175
local optima ,1 ,333 ,333 ,3 ,110 ,8.64953 ,8.33706 ,0.754349
new initTour ,1 ,333 ,333 ,4 ,0 ,55.1308 ,8.33706 ,0.754411
local optima ,1 ,433 ,433 ,4 ,100 ,8.78163 ,8.33706 ,0.98937
new initTour ,1 ,433 ,433 ,5 ,0 ,51.4833 ,8.33706 ,0.989433
local optima ,1 ,540 ,540 ,5 ,107 ,8.55746 ,8.33706 ,1.18973
new initTour ,1 ,540 ,540 ,6 ,0 ,56.3662 ,8.33706 ,1.18979
local optima ,1 ,635 ,635 ,6 ,95 ,9.18572 ,8.33706 ,1.41982
new initTour ,1 ,635 ,635 ,7 ,0 ,51.502 ,8.33706 ,1.41989
local optima ,1 ,736 ,736 ,7 ,101 ,8.72938 ,8.33706 ,1.61519
new initTour ,1 ,736 ,736 ,8 ,0 ,55.9284 ,8.33706 ,1.61525
local optima ,1 ,843 ,843 ,8 ,107 ,8.84614 ,8.33706 ,1.84762
new initTour ,1 ,843 ,843 ,9 ,0 ,54.8242 ,8.33706 ,1.84768
local optima ,1 ,942 ,942 ,9 ,99 ,8.89532 ,8.33706 ,2.08243
new initTour ,1 ,942 ,942 ,10 ,0 ,59.4046 ,8.33706 ,2.08249
local optima ,1 ,1050 ,1050 ,10 ,108 ,8.86234 ,8.33706 ,2.3428
new initTour ,1 ,1050 ,1050 ,11 ,0 ,59.2761 ,8.33706 ,2.34287
local optima ,1 ,1159 ,1159 ,11 ,109 ,8.71794 ,8.33706 ,2.60502
new initTour ,1 ,1159 ,1159 ,12 ,0 ,56.4195 ,8.33706 ,2.60508
local optima ,1 ,1257 ,1257 ,12 ,98 ,8.71913 ,8.33706 ,2.83223
new initTour ,1 ,1257 ,1257 ,13 ,0 ,56.0121 ,8.33706 ,2.83234
local optima ,1 ,1362 ,1362 ,13 ,105 ,8.61003 ,8.33706 ,3.06221
new initTour ,1 ,1362 ,1362 ,14 ,0 ,55.0826 ,8.33706 ,3.06228
local optima ,1 ,1475 ,1475 ,14 ,113 ,8.90677 ,8.33706 ,3.30283
new initTour ,1 ,1475 ,1475 ,15 ,0 ,55.4455 ,8.33706 ,3.30289
local optima ,1 ,1573 ,1573 ,15 ,98 ,8.9912 ,8.33706 ,3.52298
new initTour ,1 ,1573 ,1573 ,16 ,0 ,55.0339 ,8.33706 ,3.52304
local optima ,1 ,1679 ,1679 ,16 ,106 ,8.52519 ,8.33706 ,3.7614
new initTour ,1 ,1679 ,1679 ,17 ,0 ,56.9516 ,8.33706 ,3.76146
local optima ,1 ,1779 ,1779 ,17 ,100 ,8.89088 ,8.33706 ,4.01243
new initTour ,1 ,1779 ,1779 ,18 ,0 ,56.9679 ,8.33706 ,4.01249
local optima ,1 ,1892 ,1892 ,18 ,113 ,8.72396 ,8.33706 ,4.2771
new initTour ,1 ,1892 ,1892 ,19 ,0 ,57.2541 ,8.33706 ,4.27716
local optima ,1 ,2000 ,2000 ,19 ,108 ,8.524 ,8.33706 ,4.51387
new initTour ,1 ,2000 ,2000 ,20 ,0 ,55.7619 ,8.33706 ,4.51394
local optima ,1 ,2102 ,2102 ,20 ,102 ,8.98965 ,8.33706 ,4.74547
new initTour ,1 ,2102 ,2102 ,21 ,0 ,56.653 ,8.33706 ,4.74553
local optima ,1 ,2205 ,2205 ,21 ,103 ,8.93854 ,8.33706 ,4.99399
new initTour ,1 ,2205 ,2205 ,22 ,0 ,57.3672 ,8.33706 ,4.99405
local optima ,1 ,2304 ,2304 ,22 ,99 ,8.49468 ,8.33706 ,5.23812
new initTour ,1 ,2304 ,2304 ,23 ,0 ,58.8677 ,8.33706 ,5.23819
