tourCount, swapNum,initScore, optScore, bestScore, sec
1 ,225 ,109.383 ,11.8231 ,11.8231 ,0.561168
2 ,241 ,112.673 ,11.3333 ,11.3333 ,1.2051
3 ,222 ,109.281 ,11.5727 ,11.3333 ,1.76361
4 ,234 ,116.458 ,11.2176 ,11.2176 ,2.42263
5 ,237 ,105.039 ,11.1728 ,11.1728 ,2.92563
6 ,216 ,109.532 ,11.5838 ,11.1728 ,3.50061
7 ,236 ,104.974 ,11.5525 ,11.1728 ,3.99493
8 ,223 ,107.309 ,11.3511 ,11.1728 ,4.53712
9 ,241 ,112.262 ,11.4161 ,11.1728 ,5.15452
10 ,234 ,111.233 ,11.3144 ,11.1728 ,5.74419
11 ,228 ,114.477 ,11.4611 ,11.1728 ,6.33632
12 ,223 ,110.259 ,11.3304 ,11.1728 ,6.87957
13 ,237 ,113.283 ,12.0579 ,11.1728 ,7.49199
14 ,238 ,116.632 ,11.2364 ,11.1728 ,8.12694
15 ,236 ,112.827 ,11.5169 ,11.1728 ,8.71704
16 ,227 ,107.417 ,11.5757 ,11.1728 ,9.28358
17 ,238 ,103.49 ,11.8134 ,11.1728 ,9.81472
18 ,222 ,107.492 ,11.5958 ,11.1728 ,10.3737
19 ,229 ,117.202 ,11.4128 ,11.1728 ,11.1221
20 ,239 ,114.156 ,11.2185 ,11.1728 ,11.7866
21 ,242 ,108.531 ,11.4867 ,11.1728 ,12.4039
22 ,232 ,115.031 ,11.3251 ,11.1728 ,13.0906
23 ,228 ,106.824 ,11.3696 ,11.1728 ,13.6346
24 ,227 ,117.49 ,11.4592 ,11.1728 ,14.3602
25 ,228 ,112.494 ,11.2305 ,11.1728 ,15.0264
26 ,239 ,110.309 ,11.4799 ,11.1728 ,15.6458
27 ,219 ,112.716 ,11.7307 ,11.1728 ,16.3043
28 ,230 ,109.918 ,11.6292 ,11.1728 ,16.8634
29 ,234 ,110.938 ,11.8802 ,11.1728 ,17.4486
30 ,227 ,112.855 ,11.404 ,11.1728 ,18.0807
31 ,235 ,105.488 ,11.1723 ,11.1723 ,18.645
32 ,218 ,112.078 ,11.8094 ,11.1723 ,19.2563
33 ,223 ,107.708 ,11.5672 ,11.1723 ,19.8274
34 ,229 ,112.595 ,11.3606 ,11.1723 ,20.4576
35 ,229 ,114.07 ,11.4868 ,11.1723 ,21.1084
36 ,233 ,108.062 ,11.4623 ,11.1723 ,21.6703
37 ,231 ,109.156 ,11.2939 ,11.1723 ,22.2513
38 ,232 ,109.114 ,11.4076 ,11.1723 ,22.8491
39 ,245 ,112.261 ,11.4653 ,11.1723 ,23.4791
40 ,226 ,111.138 ,11.9131 ,11.1723 ,24.0734
41 ,226 ,113.409 ,11.7772 ,11.1723 ,24.6598
42 ,231 ,113.548 ,11.6054 ,11.1723 ,25.2831
43 ,235 ,106.978 ,11.7028 ,11.1723 ,25.8435
44 ,237 ,105.904 ,11.2931 ,11.1723 ,26.4104
