Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,90.9275 ,90.9275 ,0.000122
update best ,1 ,189 ,189 ,1 ,189 ,6.64693 ,6.64693 ,0.992705
local optima ,1 ,190 ,190 ,1 ,189 ,6.64693 ,6.64693 ,0.992799
new initTour ,1 ,190 ,190 ,2 ,0 ,91.9238 ,6.64693 ,0.992894
update best ,1 ,371 ,371 ,2 ,182 ,6.49405 ,6.49405 ,1.91177
local optima ,1 ,372 ,372 ,2 ,182 ,6.49405 ,6.49405 ,1.91187
new initTour ,1 ,372 ,372 ,3 ,0 ,93.762 ,6.49405 ,1.91197
local optima ,1 ,554 ,554 ,3 ,182 ,6.84298 ,6.49405 ,2.86803
new initTour ,1 ,554 ,554 ,4 ,0 ,93.6592 ,6.49405 ,2.86813
local optima ,1 ,736 ,736 ,4 ,182 ,6.83922 ,6.49405 ,3.86628
new initTour ,1 ,736 ,736 ,5 ,0 ,90.5055 ,6.49405 ,3.86638
local optima ,1 ,906 ,906 ,5 ,170 ,6.84861 ,6.49405 ,4.73723
new initTour ,1 ,906 ,906 ,6 ,0 ,87.3104 ,6.49405 ,4.73733
update best ,1 ,1102 ,1102 ,6 ,197 ,6.46252 ,6.46252 ,5.55583
local optima ,1 ,1103 ,1103 ,6 ,197 ,6.46252 ,6.46252 ,5.55592
new initTour ,1 ,1103 ,1103 ,7 ,0 ,87.0819 ,6.46252 ,5.55601
local optima ,1 ,1297 ,1297 ,7 ,194 ,6.55941 ,6.46252 ,6.42684
new initTour ,1 ,1297 ,1297 ,8 ,0 ,87.5771 ,6.46252 ,6.42694
local optima ,1 ,1498 ,1498 ,8 ,201 ,6.6404 ,6.46252 ,7.29884
new initTour ,1 ,1498 ,1498 ,9 ,0 ,94.0015 ,6.46252 ,7.29894
local optima ,1 ,1682 ,1682 ,9 ,184 ,6.57533 ,6.46252 ,8.35832
new initTour ,1 ,1682 ,1682 ,10 ,0 ,89.6354 ,6.46252 ,8.35845
local optima ,1 ,1864 ,1864 ,10 ,182 ,6.6127 ,6.46252 ,9.34095
new initTour ,1 ,1864 ,1864 ,11 ,0 ,83.1236 ,6.46252 ,9.34105
local optima ,1 ,2050 ,2050 ,11 ,186 ,6.80766 ,6.46252 ,10.1337
new initTour ,1 ,2050 ,2050 ,12 ,0 ,89.1203 ,6.46252 ,10.1338
local optima ,1 ,2236 ,2236 ,12 ,186 ,6.55146 ,6.46252 ,11.077
new initTour ,1 ,2236 ,2236 ,13 ,0 ,81.6559 ,6.46252 ,11.0771
local optima ,1 ,2418 ,2418 ,13 ,182 ,6.72207 ,6.46252 ,11.8504
new initTour ,1 ,2418 ,2418 ,14 ,0 ,89.8201 ,6.46252 ,11.8505
local optima ,1 ,2600 ,2600 ,14 ,182 ,6.82982 ,6.46252 ,12.8025
new initTour ,1 ,2600 ,2600 ,15 ,0 ,86.492 ,6.46252 ,12.8026
local optima ,1 ,2783 ,2783 ,15 ,183 ,6.74609 ,6.46252 ,13.6818
new initTour ,1 ,2783 ,2783 ,16 ,0 ,89.9276 ,6.46252 ,13.6819
local optima ,1 ,2978 ,2978 ,16 ,195 ,6.56301 ,6.46252 ,14.6079
new initTour ,1 ,2978 ,2978 ,17 ,0 ,86.0411 ,6.46252 ,14.608
local optima ,1 ,3169 ,3169 ,17 ,191 ,6.63021 ,6.46252 ,15.4884
new initTour ,1 ,3169 ,3169 ,18 ,0 ,87.0436 ,6.46252 ,15.4885
local optima ,1 ,3346 ,3346 ,18 ,177 ,6.6214 ,6.46252 ,16.3417
