Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,141.169 ,141.169 ,0.000214
update best ,1 ,312 ,312 ,1 ,312 ,13.4718 ,13.4718 ,4.63998
local optima ,1 ,313 ,313 ,1 ,312 ,13.4718 ,13.4718 ,4.64011
new initTour ,1 ,313 ,313 ,2 ,0 ,138.589 ,13.4718 ,4.64027
update best ,1 ,620 ,620 ,2 ,308 ,13.0587 ,13.0587 ,9.48833
local optima ,1 ,621 ,621 ,2 ,308 ,13.0587 ,13.0587 ,9.48846
new initTour ,1 ,621 ,621 ,3 ,0 ,130.473 ,13.0587 ,9.48862
local optima ,1 ,937 ,937 ,3 ,316 ,13.1681 ,13.0587 ,13.5039
new initTour ,1 ,937 ,937 ,4 ,0 ,131.792 ,13.0587 ,13.5041
local optima ,1 ,1224 ,1224 ,4 ,287 ,13.5867 ,13.0587 ,17.6778
new initTour ,1 ,1224 ,1224 ,5 ,0 ,132.353 ,13.0587 ,17.678
local optima ,1 ,1530 ,1530 ,5 ,306 ,13.3825 ,13.0587 ,21.9011
new initTour ,1 ,1530 ,1530 ,6 ,0 ,138.567 ,13.0587 ,21.9013
local optima ,1 ,1845 ,1845 ,6 ,315 ,13.4836 ,13.0587 ,26.597
new initTour ,1 ,1845 ,1845 ,7 ,0 ,129.965 ,13.0587 ,26.5972
local optima ,1 ,2147 ,2147 ,7 ,302 ,13.1745 ,13.0587 ,30.6592
new initTour ,1 ,2147 ,2147 ,8 ,0 ,136.298 ,13.0587 ,30.6593
local optima ,1 ,2452 ,2452 ,8 ,305 ,13.2413 ,13.0587 ,35.1494
new initTour ,1 ,2452 ,2452 ,9 ,0 ,136.213 ,13.0587 ,35.1495
local optima ,1 ,2747 ,2747 ,9 ,295 ,13.0599 ,13.0587 ,39.44
new initTour ,1 ,2747 ,2747 ,10 ,0 ,135.835 ,13.0587 ,39.4401
local optima ,1 ,3053 ,3053 ,10 ,306 ,13.2817 ,13.0587 ,44.0204
new initTour ,1 ,3053 ,3053 ,11 ,0 ,134.246 ,13.0587 ,44.0206
local optima ,1 ,3369 ,3369 ,11 ,316 ,13.1835 ,13.0587 ,48.3603
new initTour ,1 ,3369 ,3369 ,12 ,0 ,136.673 ,13.0587 ,48.3604
update best ,1 ,3674 ,3674 ,12 ,306 ,13.044 ,13.044 ,52.9318
local optima ,1 ,3675 ,3675 ,12 ,306 ,13.044 ,13.044 ,52.9319
new initTour ,1 ,3675 ,3675 ,13 ,0 ,137.142 ,13.044 ,52.9321
local optima ,1 ,4000 ,4000 ,13 ,325 ,13.112 ,13.044 ,57.4137
new initTour ,1 ,4000 ,4000 ,14 ,0 ,140.023 ,13.044 ,57.4138
local optima ,1 ,4312 ,4312 ,14 ,312 ,13.1624 ,13.044 ,62.1725
