Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,55.1912 ,55.1912 ,9.1e-05
update best ,1 ,103 ,103 ,1 ,103 ,9.68101 ,9.68101 ,0.268051
local optima ,1 ,104 ,104 ,1 ,103 ,9.68101 ,9.68101 ,0.268111
new initTour ,1 ,104 ,104 ,2 ,0 ,55.8798 ,9.68101 ,0.268178
local optima ,1 ,199 ,199 ,2 ,95 ,9.80661 ,9.68101 ,0.529585
new initTour ,1 ,199 ,199 ,3 ,0 ,55.1785 ,9.68101 ,0.529656
local optima ,1 ,300 ,300 ,3 ,101 ,9.85168 ,9.68101 ,0.786478
new initTour ,1 ,300 ,300 ,4 ,0 ,54.1352 ,9.68101 ,0.786544
local optima ,1 ,399 ,399 ,4 ,99 ,9.772 ,9.68101 ,1.04256
new initTour ,1 ,399 ,399 ,5 ,0 ,56.7973 ,9.68101 ,1.04263
local optima ,1 ,493 ,493 ,5 ,94 ,9.9499 ,9.68101 ,1.28556
new initTour ,1 ,493 ,493 ,6 ,0 ,57.2578 ,9.68101 ,1.28563
local optima ,1 ,590 ,590 ,6 ,97 ,9.87142 ,9.68101 ,1.56291
new initTour ,1 ,590 ,590 ,7 ,0 ,52.5212 ,9.68101 ,1.56298
update best ,1 ,690 ,690 ,7 ,101 ,9.64319 ,9.64319 ,1.78395
local optima ,1 ,691 ,691 ,7 ,101 ,9.64319 ,9.64319 ,1.78401
new initTour ,1 ,691 ,691 ,8 ,0 ,49.4083 ,9.64319 ,1.78408
local optima ,1 ,789 ,789 ,8 ,98 ,10.1357 ,9.64319 ,1.98587
new initTour ,1 ,789 ,789 ,9 ,0 ,50.2692 ,9.64319 ,1.98594
local optima ,1 ,878 ,878 ,9 ,89 ,9.939 ,9.64319 ,2.17034
new initTour ,1 ,878 ,878 ,10 ,0 ,51.581 ,9.64319 ,2.1704
local optima ,1 ,959 ,959 ,10 ,81 ,10.2759 ,9.64319 ,2.39139
new initTour ,1 ,959 ,959 ,11 ,0 ,55.5071 ,9.64319 ,2.39145
local optima ,1 ,1060 ,1060 ,11 ,101 ,9.79821 ,9.64319 ,2.63921
new initTour ,1 ,1060 ,1060 ,12 ,0 ,50.3233 ,9.64319 ,2.63928
local optima ,1 ,1146 ,1146 ,12 ,86 ,10.3702 ,9.64319 ,2.85019
new initTour ,1 ,1146 ,1146 ,13 ,0 ,53.4776 ,9.64319 ,2.85026
update best ,1 ,1246 ,1246 ,13 ,101 ,9.42297 ,9.42297 ,3.08047
local optima ,1 ,1247 ,1247 ,13 ,101 ,9.42297 ,9.42297 ,3.08053
new initTour ,1 ,1247 ,1247 ,14 ,0 ,54.6638 ,9.42297 ,3.0806
local optima ,1 ,1352 ,1352 ,14 ,105 ,9.6191 ,9.42297 ,3.33444
new initTour ,1 ,1352 ,1352 ,15 ,0 ,53.361 ,9.42297 ,3.33451
local optima ,1 ,1448 ,1448 ,15 ,96 ,9.61976 ,9.42297 ,3.5588
new initTour ,1 ,1448 ,1448 ,16 ,0 ,52.4009 ,9.42297 ,3.55887
local optima ,1 ,1548 ,1548 ,16 ,100 ,9.64101 ,9.42297 ,3.79987
new initTour ,1 ,1548 ,1548 ,17 ,0 ,55.9742 ,9.42297 ,3.79993
local optima ,1 ,1647 ,1647 ,17 ,99 ,10.2095 ,9.42297 ,4.04417
new initTour ,1 ,1647 ,1647 ,18 ,0 ,58.2286 ,9.42297 ,4.04423
local optima ,1 ,1741 ,1741 ,18 ,94 ,9.784 ,9.42297 ,4.31593
new initTour ,1 ,1741 ,1741 ,19 ,0 ,53.2524 ,9.42297 ,4.31599
local optima ,1 ,1847 ,1847 ,19 ,106 ,9.87364 ,9.42297 ,4.56073
new initTour ,1 ,1847 ,1847 ,20 ,0 ,56.7868 ,9.42297 ,4.56079
