Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,93.3416 ,93.3416 ,0.00016
update best ,1 ,172 ,172 ,1 ,172 ,9.53024 ,9.53024 ,0.991038
local optima ,1 ,173 ,173 ,1 ,172 ,9.53024 ,9.53024 ,0.991128
new initTour ,1 ,173 ,173 ,2 ,0 ,83.1044 ,9.53024 ,0.991234
update best ,1 ,343 ,343 ,2 ,171 ,9.31649 ,9.31649 ,1.85517
local optima ,1 ,344 ,344 ,2 ,171 ,9.31649 ,9.31649 ,1.85525
new initTour ,1 ,344 ,344 ,3 ,0 ,96.3534 ,9.31649 ,1.85535
local optima ,1 ,530 ,530 ,3 ,186 ,9.68154 ,9.31649 ,3.02771
new initTour ,1 ,530 ,530 ,4 ,0 ,93.2572 ,9.31649 ,3.02785
local optima ,1 ,719 ,719 ,4 ,189 ,9.52031 ,9.31649 ,4.14032
new initTour ,1 ,719 ,719 ,5 ,0 ,85.8886 ,9.31649 ,4.14043
local optima ,1 ,906 ,906 ,5 ,187 ,9.5116 ,9.31649 ,5.02619
new initTour ,1 ,906 ,906 ,6 ,0 ,91.9153 ,9.31649 ,5.02636
update best ,1 ,1096 ,1096 ,6 ,191 ,9.06209 ,9.06209 ,6.12746
local optima ,1 ,1097 ,1097 ,6 ,191 ,9.06209 ,9.06209 ,6.12755
new initTour ,1 ,1097 ,1097 ,7 ,0 ,87.4598 ,9.06209 ,6.12765
local optima ,1 ,1269 ,1269 ,7 ,172 ,9.55204 ,9.06209 ,7.06838
new initTour ,1 ,1269 ,1269 ,8 ,0 ,91.0809 ,9.06209 ,7.06848
local optima ,1 ,1452 ,1452 ,8 ,183 ,9.59416 ,9.06209 ,8.14068
new initTour ,1 ,1452 ,1452 ,9 ,0 ,95.4676 ,9.06209 ,8.14081
local optima ,1 ,1623 ,1623 ,9 ,171 ,9.32662 ,9.06209 ,9.24256
new initTour ,1 ,1623 ,1623 ,10 ,0 ,85.5721 ,9.06209 ,9.24266
local optima ,1 ,1797 ,1797 ,10 ,174 ,9.96897 ,9.06209 ,10.1431
new initTour ,1 ,1797 ,1797 ,11 ,0 ,93.8044 ,9.06209 ,10.1432
local optima ,1 ,1978 ,1978 ,11 ,181 ,9.35837 ,9.06209 ,11.1309
new initTour ,1 ,1978 ,1978 ,12 ,0 ,94.3683 ,9.06209 ,11.131
local optima ,1 ,2166 ,2166 ,12 ,188 ,9.18579 ,9.06209 ,12.206
new initTour ,1 ,2166 ,2166 ,13 ,0 ,93.478 ,9.06209 ,12.2061
local optima ,1 ,2346 ,2346 ,13 ,180 ,9.81519 ,9.06209 ,13.2464
new initTour ,1 ,2346 ,2346 ,14 ,0 ,88.8927 ,9.06209 ,13.2465
local optima ,1 ,2523 ,2523 ,14 ,177 ,9.13849 ,9.06209 ,14.2064
new initTour ,1 ,2523 ,2523 ,15 ,0 ,85.2083 ,9.06209 ,14.2065
local optima ,1 ,2701 ,2701 ,15 ,178 ,9.16484 ,9.06209 ,15.0993
new initTour ,1 ,2701 ,2701 ,16 ,0 ,91.8592 ,9.06209 ,15.0994
local optima ,1 ,2869 ,2869 ,16 ,168 ,9.8862 ,9.06209 ,16.1399
new initTour ,1 ,2869 ,2869 ,17 ,0 ,90.2457 ,9.06209 ,16.14
local optima ,1 ,3043 ,3043 ,17 ,174 ,9.52043 ,9.06209 ,17.1797
new initTour ,1 ,3043 ,3043 ,18 ,0 ,92.6595 ,9.06209 ,17.1798
local optima ,1 ,3224 ,3224 ,18 ,181 ,9.18771 ,9.06209 ,18.1622
new initTour ,1 ,3224 ,3224 ,19 ,0 ,94.9758 ,9.06209 ,18.1623
local optima ,1 ,3409 ,3409 ,19 ,185 ,9.58611 ,9.06209 ,19.2827
new initTour ,1 ,3409 ,3409 ,20 ,0 ,88.8461 ,9.06209 ,19.2828
local optima ,1 ,3584 ,3584 ,20 ,175 ,9.4569 ,9.06209 ,20.236
new initTour ,1 ,3584 ,3584 ,21 ,0 ,88.5998 ,9.06209 ,20.2361
local optima ,1 ,3760 ,3760 ,21 ,176 ,9.41478 ,9.06209 ,21.2318
new initTour ,1 ,3760 ,3760 ,22 ,0 ,94.1418 ,9.06209 ,21.2319
local optima ,1 ,3933 ,3933 ,22 ,173 ,9.37703 ,9.06209 ,22.3127
new initTour ,1 ,3933 ,3933 ,23 ,0 ,87.5498 ,9.06209 ,22.3128
local optima ,1 ,4115 ,4115 ,23 ,182 ,9.50427 ,9.06209 ,23.2899
new initTour ,1 ,4115 ,4115 ,24 ,0 ,92.4227 ,9.06209 ,23.29
local optima ,1 ,4295 ,4295 ,24 ,180 ,10.0106 ,9.06209 ,24.2949
new initTour ,1 ,4295 ,4295 ,25 ,0 ,92.336 ,9.06209 ,24.295
local optima ,1 ,4478 ,4478 ,25 ,183 ,9.13785 ,9.06209 ,25.3619
new initTour ,1 ,4478 ,4478 ,26 ,0 ,90.7556 ,9.06209 ,25.3622
local optima ,1 ,4671 ,4671 ,26 ,193 ,9.53366 ,9.06209 ,26.4029
new initTour ,1 ,4671 ,4671 ,27 ,0 ,94.0671 ,9.06209 ,26.403
local optima ,1 ,4846 ,4846 ,27 ,175 ,9.5013 ,9.06209 ,27.4404
new initTour ,1 ,4846 ,4846 ,28 ,0 ,92.8297 ,9.06209 ,27.4405
local optima ,1 ,5020 ,5020 ,28 ,174 ,9.46688 ,9.06209 ,28.4901
new initTour ,1 ,5020 ,5020 ,29 ,0 ,88.7796 ,9.06209 ,28.4902
local optima ,1 ,5200 ,5200 ,29 ,180 ,9.4688 ,9.06209 ,29.4802
new initTour ,1 ,5200 ,5200 ,30 ,0 ,90.0409 ,9.06209 ,29.4803
local optima ,1 ,5379 ,5379 ,30 ,179 ,9.67523 ,9.06209 ,30.5168
new initTour ,1 ,5379 ,5379 ,31 ,0 ,81.6713 ,9.06209 ,30.5169
local optima ,1 ,5550 ,5550 ,31 ,171 ,9.42856 ,9.06209 ,31.3023
new initTour ,1 ,5550 ,5550 ,32 ,0 ,91.3705 ,9.06209 ,31.3024
local optima ,1 ,5727 ,5727 ,32 ,177 ,9.21838 ,9.06209 ,32.3456
new initTour ,1 ,5727 ,5727 ,33 ,0 ,93.6425 ,9.06209 ,32.3457
local optima ,1 ,5899 ,5899 ,33 ,172 ,9.68814 ,9.06209 ,33.3607
new initTour ,1 ,5899 ,5899 ,34 ,0 ,94.8354 ,9.06209 ,33.3608
local optima ,1 ,6076 ,6076 ,34 ,177 ,10.0755 ,9.06209 ,34.4191
new initTour ,1 ,6076 ,6076 ,35 ,0 ,97.3967 ,9.06209 ,34.4192
local optima ,1 ,6262 ,6262 ,35 ,186 ,9.41817 ,9.06209 ,35.6181
new initTour ,1 ,6262 ,6262 ,36 ,0 ,90.3049 ,9.06209 ,35.6182
epi end ,1 ,6401 ,6401 ,36 ,139 ,10.5568 ,9.06209 ,36.5807
epi begin ,2 ,1 ,6401 ,36 ,139 ,10.5568 ,9.06209 ,171.746
local optima ,2 ,38 ,6438 ,36 ,176 ,9.55 ,9.06209 ,171.754
new initTour ,2 ,38 ,6438 ,37 ,0 ,92.0196 ,9.06209 ,171.754
local optima ,2 ,339 ,6739 ,37 ,301 ,10.1304 ,9.06209 ,173.539
new initTour ,2 ,339 ,6739 ,38 ,0 ,95.5928 ,9.06209 ,173.539
local optima ,2 ,634 ,7034 ,38 ,295 ,9.99845 ,9.06209 ,175.298
new initTour ,2 ,634 ,7034 ,39 ,0 ,94.2963 ,9.06209 ,175.298
local optima ,2 ,967 ,7367 ,39 ,333 ,9.94653 ,9.06209 ,177.156
new initTour ,2 ,967 ,7367 ,40 ,0 ,86.3966 ,9.06209 ,177.156
local optima ,2 ,1295 ,7695 ,40 ,328 ,9.24536 ,9.06209 ,179.097
new initTour ,2 ,1295 ,7695 ,41 ,0 ,91.9106 ,9.06209 ,179.097
local optima ,2 ,1679 ,8079 ,41 ,384 ,9.90713 ,9.06209 ,181.148
new initTour ,2 ,1679 ,8079 ,42 ,0 ,90.721 ,9.06209 ,181.148
local optima ,2 ,2029 ,8429 ,42 ,350 ,9.37192 ,9.06209 ,182.993
new initTour ,2 ,2029 ,8429 ,43 ,0 ,96.2587 ,9.06209 ,182.994
local optima ,2 ,2358 ,8758 ,43 ,329 ,9.86864 ,9.06209 ,185.068
new initTour ,2 ,2358 ,8758 ,44 ,0 ,91.8392 ,9.06209 ,185.069
local optima ,2 ,2736 ,9136 ,44 ,378 ,9.62224 ,9.06209 ,187.273
new initTour ,2 ,2736 ,9136 ,45 ,0 ,95.8215 ,9.06209 ,187.273
local optima ,2 ,3064 ,9464 ,45 ,328 ,9.52174 ,9.06209 ,189.315
new initTour ,2 ,3064 ,9464 ,46 ,0 ,88.2875 ,9.06209 ,189.315
local optima ,2 ,3395 ,9795 ,46 ,331 ,9.81386 ,9.06209 ,191.094
new initTour ,2 ,3395 ,9795 ,47 ,0 ,90.9397 ,9.06209 ,191.094
local optima ,2 ,3716 ,10116 ,47 ,321 ,9.61309 ,9.06209 ,193.045
new initTour ,2 ,3716 ,10116 ,48 ,0 ,90.1432 ,9.06209 ,193.045
local optima ,2 ,4059 ,10459 ,48 ,343 ,10.0761 ,9.06209 ,194.887
new initTour ,2 ,4059 ,10459 ,49 ,0 ,87.0884 ,9.06209 ,194.887
local optima ,2 ,4375 ,10775 ,49 ,316 ,9.33792 ,9.06209 ,196.55
new initTour ,2 ,4375 ,10775 ,50 ,0 ,88.576 ,9.06209 ,196.55
local optima ,2 ,4731 ,11131 ,50 ,356 ,9.75871 ,9.06209 ,198.39
new initTour ,2 ,4731 ,11131 ,51 ,0 ,90.1608 ,9.06209 ,198.39
local optima ,2 ,5032 ,11432 ,51 ,301 ,9.77649 ,9.06209 ,200.102
new initTour ,2 ,5032 ,11432 ,52 ,0 ,91.6438 ,9.06209 ,200.102
local optima ,2 ,5391 ,11791 ,52 ,359 ,9.29845 ,9.06209 ,201.889
new initTour ,2 ,5391 ,11791 ,53 ,0 ,91.2194 ,9.06209 ,201.889
local optima ,2 ,5744 ,12144 ,53 ,353 ,9.79204 ,9.06209 ,203.943
new initTour ,2 ,5744 ,12144 ,54 ,0 ,86.2491 ,9.06209 ,203.943
local optima ,2 ,6064 ,12464 ,54 ,320 ,9.80398 ,9.06209 ,205.701
new initTour ,2 ,6064 ,12464 ,55 ,0 ,91.1848 ,9.06209 ,205.701
local optima ,2 ,6381 ,12781 ,55 ,317 ,9.9945 ,9.06209 ,207.566
new initTour ,2 ,6381 ,12781 ,56 ,0 ,92.798 ,9.06209 ,207.566
epi end ,2 ,6401 ,12801 ,56 ,20 ,71.5533 ,9.06209 ,208.214
epi begin ,3 ,1 ,12801 ,56 ,20 ,71.5533 ,9.06209 ,349.735
local optima ,3 ,340 ,13140 ,56 ,359 ,9.91055 ,9.06209 ,351.337
new initTour ,3 ,340 ,13140 ,57 ,0 ,94.7527 ,9.06209 ,351.337
local optima ,3 ,787 ,13587 ,57 ,447 ,9.76738 ,9.06209 ,353.936
new initTour ,3 ,787 ,13587 ,58 ,0 ,92.9993 ,9.06209 ,353.936
update best ,3 ,1167 ,13967 ,58 ,381 ,8.83514 ,8.83514 ,356.237
local optima ,3 ,1168 ,13968 ,58 ,381 ,8.83514 ,8.83514 ,356.237
new initTour ,3 ,1168 ,13968 ,59 ,0 ,91.2011 ,8.83514 ,356.238
local optima ,3 ,1563 ,14363 ,59 ,395 ,9.62754 ,8.83514 ,358.549
new initTour ,3 ,1563 ,14363 ,60 ,0 ,89.4075 ,8.83514 ,358.549
local optima ,3 ,1999 ,14799 ,60 ,436 ,8.97096 ,8.83514 ,361.073
new initTour ,3 ,1999 ,14799 ,61 ,0 ,91.7124 ,8.83514 ,361.073
local optima ,3 ,2402 ,15202 ,61 ,403 ,9.41637 ,8.83514 ,363.52
new initTour ,3 ,2402 ,15202 ,62 ,0 ,92.0241 ,8.83514 ,363.52
local optima ,3 ,2742 ,15542 ,62 ,340 ,9.87796 ,8.83514 ,365.553
new initTour ,3 ,2742 ,15542 ,63 ,0 ,93.3508 ,8.83514 ,365.553
local optima ,3 ,3165 ,15965 ,63 ,423 ,9.35253 ,8.83514 ,368.288
new initTour ,3 ,3165 ,15965 ,64 ,0 ,92.2464 ,8.83514 ,368.288
local optima ,3 ,3550 ,16350 ,64 ,385 ,9.54425 ,8.83514 ,370.546
new initTour ,3 ,3550 ,16350 ,65 ,0 ,89.293 ,8.83514 ,370.546
local optima ,3 ,3915 ,16715 ,65 ,365 ,10.0771 ,8.83514 ,372.556
new initTour ,3 ,3915 ,16715 ,66 ,0 ,90.4447 ,8.83514 ,372.556
local optima ,3 ,4318 ,17118 ,66 ,403 ,10.2033 ,8.83514 ,374.802
new initTour ,3 ,4318 ,17118 ,67 ,0 ,89.4143 ,8.83514 ,374.803
local optima ,3 ,4812 ,17612 ,67 ,494 ,9.02317 ,8.83514 ,377.354
new initTour ,3 ,4812 ,17612 ,68 ,0 ,87.6694 ,8.83514 ,377.354
local optima ,3 ,5197 ,17997 ,68 ,385 ,10.0388 ,8.83514 ,379.231
new initTour ,3 ,5197 ,17997 ,69 ,0 ,89.0777 ,8.83514 ,379.231
local optima ,3 ,5625 ,18425 ,69 ,428 ,9.97863 ,8.83514 ,381.866
new initTour ,3 ,5625 ,18425 ,70 ,0 ,90.1538 ,8.83514 ,381.866
local optima ,3 ,5952 ,18752 ,70 ,327 ,9.8853 ,8.83514 ,384.088
new initTour ,3 ,5952 ,18752 ,71 ,0 ,89.8617 ,8.83514 ,384.088
local optima ,3 ,6331 ,19131 ,71 ,379 ,9.24121 ,8.83514 ,386.07
new initTour ,3 ,6331 ,19131 ,72 ,0 ,94.1791 ,8.83514 ,386.07
epi end ,3 ,6401 ,19201 ,72 ,70 ,49.3588 ,8.83514 ,387.663
epi begin ,4 ,1 ,19201 ,72 ,70 ,49.3588 ,8.83514 ,522.434
local optima ,4 ,218 ,19418 ,72 ,287 ,9.61355 ,8.83514 ,522.919
new initTour ,4 ,218 ,19418 ,73 ,0 ,86.5635 ,8.83514 ,522.919
local optima ,4 ,510 ,19710 ,73 ,292 ,10.053 ,8.83514 ,524.512
new initTour ,4 ,510 ,19710 ,74 ,0 ,89.2764 ,8.83514 ,524.513
