Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,92.7743 ,92.7743 ,0.000213
update best ,1 ,190 ,190 ,1 ,190 ,6.56247 ,6.56247 ,0.892604
local optima ,1 ,191 ,191 ,1 ,190 ,6.56247 ,6.56247 ,0.892694
new initTour ,1 ,191 ,191 ,2 ,0 ,91.6256 ,6.56247 ,0.892788
local optima ,1 ,382 ,382 ,2 ,191 ,6.65243 ,6.56247 ,1.82573
new initTour ,1 ,382 ,382 ,3 ,0 ,84.9112 ,6.56247 ,1.82582
local optima ,1 ,561 ,561 ,3 ,179 ,6.69121 ,6.56247 ,2.60322
new initTour ,1 ,561 ,561 ,4 ,0 ,88.8238 ,6.56247 ,2.60332
update best ,1 ,757 ,757 ,4 ,197 ,6.55587 ,6.55587 ,3.43765
local optima ,1 ,758 ,758 ,4 ,197 ,6.55587 ,6.55587 ,3.43774
new initTour ,1 ,758 ,758 ,5 ,0 ,83.7058 ,6.55587 ,3.43783
update best ,1 ,936 ,936 ,5 ,179 ,6.53906 ,6.53906 ,4.17035
local optima ,1 ,937 ,937 ,5 ,179 ,6.53906 ,6.53906 ,4.17045
new initTour ,1 ,937 ,937 ,6 ,0 ,86.3659 ,6.53906 ,4.17054
local optima ,1 ,1114 ,1114 ,6 ,177 ,6.62622 ,6.53906 ,4.99917
new initTour ,1 ,1114 ,1114 ,7 ,0 ,87.111 ,6.53906 ,4.99927
local optima ,1 ,1306 ,1306 ,7 ,192 ,6.54006 ,6.53906 ,5.85518
new initTour ,1 ,1306 ,1306 ,8 ,0 ,86.1224 ,6.53906 ,5.85527
update best ,1 ,1484 ,1484 ,8 ,179 ,6.51141 ,6.51141 ,6.59144
local optima ,1 ,1485 ,1485 ,8 ,179 ,6.51141 ,6.51141 ,6.59153
new initTour ,1 ,1485 ,1485 ,9 ,0 ,89.4374 ,6.51141 ,6.59162
local optima ,1 ,1668 ,1668 ,9 ,183 ,6.57823 ,6.51141 ,7.42006
new initTour ,1 ,1668 ,1668 ,10 ,0 ,93.3658 ,6.51141 ,7.42016
local optima ,1 ,1855 ,1855 ,10 ,187 ,6.76633 ,6.51141 ,8.31671
new initTour ,1 ,1855 ,1855 ,11 ,0 ,91.6733 ,6.51141 ,8.3168
local optima ,1 ,2022 ,2022 ,11 ,167 ,6.6074 ,6.51141 ,9.19464
new initTour ,1 ,2022 ,2022 ,12 ,0 ,87.1021 ,6.51141 ,9.19474
local optima ,1 ,2208 ,2208 ,12 ,186 ,6.56709 ,6.51141 ,10.0365
new initTour ,1 ,2208 ,2208 ,13 ,0 ,92.1656 ,6.51141 ,10.0366
local optima ,1 ,2391 ,2391 ,13 ,183 ,6.62687 ,6.51141 ,10.9229
new initTour ,1 ,2391 ,2391 ,14 ,0 ,89.4713 ,6.51141 ,10.923
local optima ,1 ,2588 ,2588 ,14 ,197 ,6.58276 ,6.51141 ,11.7843
new initTour ,1 ,2588 ,2588 ,15 ,0 ,88.2457 ,6.51141 ,11.7844
update best ,1 ,2777 ,2777 ,15 ,190 ,6.46502 ,6.46502 ,12.5961
local optima ,1 ,2778 ,2778 ,15 ,190 ,6.46502 ,6.46502 ,12.5962
new initTour ,1 ,2778 ,2778 ,16 ,0 ,87.8731 ,6.46502 ,12.5963
local optima ,1 ,2952 ,2952 ,16 ,174 ,6.85667 ,6.46502 ,13.3801
new initTour ,1 ,2952 ,2952 ,17 ,0 ,90.0984 ,6.46502 ,13.3802
local optima ,1 ,3146 ,3146 ,17 ,194 ,6.60957 ,6.46502 ,14.2295
new initTour ,1 ,3146 ,3146 ,18 ,0 ,90.0413 ,6.46502 ,14.2296
local optima ,1 ,3331 ,3331 ,18 ,185 ,6.61178 ,6.46502 ,15.1053
new initTour ,1 ,3331 ,3331 ,19 ,0 ,89.7018 ,6.46502 ,15.1054
local optima ,1 ,3523 ,3523 ,19 ,192 ,6.54405 ,6.46502 ,15.9494
new initTour ,1 ,3523 ,3523 ,20 ,0 ,91.2422 ,6.46502 ,15.9495
local optima ,1 ,3710 ,3710 ,20 ,187 ,6.62092 ,6.46502 ,16.8714
new initTour ,1 ,3710 ,3710 ,21 ,0 ,89.6914 ,6.46502 ,16.8715
local optima ,1 ,3892 ,3892 ,21 ,182 ,6.55989 ,6.46502 ,17.7559
new initTour ,1 ,3892 ,3892 ,22 ,0 ,92.4703 ,6.46502 ,17.7559
local optima ,1 ,4074 ,4074 ,22 ,182 ,6.5621 ,6.46502 ,18.6954
new initTour ,1 ,4074 ,4074 ,23 ,0 ,91.0909 ,6.46502 ,18.6955
local optima ,1 ,4253 ,4253 ,23 ,179 ,6.60277 ,6.46502 ,19.5618
new initTour ,1 ,4253 ,4253 ,24 ,0 ,87.0591 ,6.46502 ,19.5619
local optima ,1 ,4442 ,4442 ,24 ,189 ,6.81994 ,6.46502 ,20.3677
new initTour ,1 ,4442 ,4442 ,25 ,0 ,90.4556 ,6.46502 ,20.3677
local optima ,1 ,4632 ,4632 ,25 ,190 ,6.56558 ,6.46502 ,21.2371
new initTour ,1 ,4632 ,4632 ,26 ,0 ,91.5428 ,6.46502 ,21.2372
local optima ,1 ,4808 ,4808 ,26 ,176 ,6.69402 ,6.46502 ,22.0375
new initTour ,1 ,4808 ,4808 ,27 ,0 ,89.9672 ,6.46502 ,22.0376
local optima ,1 ,4985 ,4985 ,27 ,177 ,6.61788 ,6.46502 ,22.8684
new initTour ,1 ,4985 ,4985 ,28 ,0 ,90.8931 ,6.46502 ,22.8685
