Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,29.5117 ,29.5117 ,6.9e-05
update best ,1 ,47 ,47 ,1 ,47 ,7.2793 ,7.2793 ,0.042825
local optima ,1 ,48 ,48 ,1 ,47 ,7.2793 ,7.2793 ,0.042871
new initTour ,1 ,48 ,48 ,2 ,0 ,26.1412 ,7.2793 ,0.042911
local optima ,1 ,87 ,87 ,2 ,39 ,7.82934 ,7.2793 ,0.074104
new initTour ,1 ,87 ,87 ,3 ,0 ,25.7473 ,7.2793 ,0.074143
local optima ,1 ,124 ,124 ,3 ,37 ,7.70642 ,7.2793 ,0.102131
new initTour ,1 ,124 ,124 ,4 ,0 ,26.863 ,7.2793 ,0.102166
local optima ,1 ,169 ,169 ,4 ,45 ,7.43817 ,7.2793 ,0.134051
new initTour ,1 ,169 ,169 ,5 ,0 ,29.2048 ,7.2793 ,0.134086
local optima ,1 ,221 ,221 ,5 ,52 ,7.56905 ,7.2793 ,0.175758
new initTour ,1 ,221 ,221 ,6 ,0 ,29.7012 ,7.2793 ,0.175791
local optima ,1 ,264 ,264 ,6 ,43 ,7.5563 ,7.2793 ,0.212524
new initTour ,1 ,264 ,264 ,7 ,0 ,25.0726 ,7.2793 ,0.212559
local optima ,1 ,306 ,306 ,7 ,42 ,7.83286 ,7.2793 ,0.236195
new initTour ,1 ,306 ,306 ,8 ,0 ,24.4988 ,7.2793 ,0.236228
local optima ,1 ,344 ,344 ,8 ,38 ,7.39101 ,7.2793 ,0.26153
new initTour ,1 ,344 ,344 ,9 ,0 ,30.0123 ,7.2793 ,0.261567
local optima ,1 ,381 ,381 ,9 ,37 ,7.51239 ,7.2793 ,0.299266
new initTour ,1 ,381 ,381 ,10 ,0 ,27.4792 ,7.2793 ,0.299302
local optima ,1 ,429 ,429 ,10 ,48 ,7.42132 ,7.2793 ,0.335474
new initTour ,1 ,429 ,429 ,11 ,0 ,23.937 ,7.2793 ,0.33551
local optima ,1 ,468 ,468 ,11 ,39 ,8.00503 ,7.2793 ,0.360102
new initTour ,1 ,468 ,468 ,12 ,0 ,26.3891 ,7.2793 ,0.360134
local optima ,1 ,512 ,512 ,12 ,44 ,7.41077 ,7.2793 ,0.393275
new initTour ,1 ,512 ,512 ,13 ,0 ,27.3979 ,7.2793 ,0.39331
local optima ,1 ,556 ,556 ,13 ,44 ,7.35208 ,7.2793 ,0.42884
new initTour ,1 ,556 ,556 ,14 ,0 ,28.3629 ,7.2793 ,0.428878
local optima ,1 ,599 ,599 ,14 ,43 ,7.80566 ,7.2793 ,0.468288
new initTour ,1 ,599 ,599 ,15 ,0 ,28.1128 ,7.2793 ,0.468324
local optima ,1 ,648 ,648 ,15 ,49 ,7.50268 ,7.2793 ,0.507114
new initTour ,1 ,648 ,648 ,16 ,0 ,27.2485 ,7.2793 ,0.50715
local optima ,1 ,693 ,693 ,16 ,45 ,7.33803 ,7.2793 ,0.539594
new initTour ,1 ,693 ,693 ,17 ,0 ,28.771 ,7.2793 ,0.539635
local optima ,1 ,734 ,734 ,17 ,41 ,7.61677 ,7.2793 ,0.574761
new initTour ,1 ,734 ,734 ,18 ,0 ,26.2373 ,7.2793 ,0.574797
local optima ,1 ,783 ,783 ,18 ,49 ,7.42159 ,7.2793 ,0.606674
new initTour ,1 ,783 ,783 ,19 ,0 ,25.3741 ,7.2793 ,0.606709
local optima ,1 ,826 ,826 ,19 ,43 ,7.45833 ,7.2793 ,0.633533
new initTour ,1 ,826 ,826 ,20 ,0 ,26.5924 ,7.2793 ,0.633569
local optima ,1 ,868 ,868 ,20 ,42 ,7.64355 ,7.2793 ,0.666152
new initTour ,1 ,868 ,868 ,21 ,0 ,28.2154 ,7.2793 ,0.666185
update best ,1 ,916 ,916 ,21 ,49 ,7.20059 ,7.20059 ,0.702502
local optima ,1 ,917 ,917 ,21 ,49 ,7.20059 ,7.20059 ,0.702548
new initTour ,1 ,917 ,917 ,22 ,0 ,27.7428 ,7.20059 ,0.702583
local optima ,1 ,958 ,958 ,22 ,41 ,7.82323 ,7.20059 ,0.740605
new initTour ,1 ,958 ,958 ,23 ,0 ,28.7237 ,7.20059 ,0.740643
local optima ,1 ,1004 ,1004 ,23 ,46 ,7.55682 ,7.20059 ,0.776599
new initTour ,1 ,1004 ,1004 ,24 ,0 ,30.4626 ,7.20059 ,0.776637
local optima ,1 ,1053 ,1053 ,24 ,49 ,7.28992 ,7.20059 ,0.82407
new initTour ,1 ,1053 ,1053 ,25 ,0 ,29.1036 ,7.20059 ,0.824107
local optima ,1 ,1089 ,1089 ,25 ,36 ,7.75083 ,7.20059 ,0.858618
new initTour ,1 ,1089 ,1089 ,26 ,0 ,28.1912 ,7.20059 ,0.858653
local optima ,1 ,1130 ,1130 ,26 ,41 ,7.60127 ,7.20059 ,0.89644
new initTour ,1 ,1130 ,1130 ,27 ,0 ,26.7934 ,7.20059 ,0.896476
local optima ,1 ,1181 ,1181 ,27 ,51 ,7.42028 ,7.20059 ,0.930339
new initTour ,1 ,1181 ,1181 ,28 ,0 ,28.8932 ,7.20059 ,0.930375
local optima ,1 ,1224 ,1224 ,28 ,43 ,7.69401 ,7.20059 ,0.963053
new initTour ,1 ,1224 ,1224 ,29 ,0 ,25.5471 ,7.20059 ,0.963089
local optima ,1 ,1269 ,1269 ,29 ,45 ,7.42 ,7.20059 ,0.988659
new initTour ,1 ,1269 ,1269 ,30 ,0 ,25.5548 ,7.20059 ,0.988693
