Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,88.9335 ,88.9335 ,0.000125
update best ,1 ,197 ,197 ,1 ,197 ,6.76074 ,6.76074 ,0.890525
local optima ,1 ,198 ,198 ,1 ,197 ,6.76074 ,6.76074 ,0.890621
new initTour ,1 ,198 ,198 ,2 ,0 ,84.6491 ,6.76074 ,0.890716
update best ,1 ,378 ,378 ,2 ,181 ,6.65828 ,6.65828 ,1.71842
local optima ,1 ,379 ,379 ,2 ,181 ,6.65828 ,6.65828 ,1.71852
new initTour ,1 ,379 ,379 ,3 ,0 ,89.3943 ,6.65828 ,1.71862
local optima ,1 ,560 ,560 ,3 ,181 ,6.71572 ,6.65828 ,2.64376
new initTour ,1 ,560 ,560 ,4 ,0 ,86.7204 ,6.65828 ,2.64386
local optima ,1 ,755 ,755 ,4 ,195 ,6.66897 ,6.65828 ,3.53319
new initTour ,1 ,755 ,755 ,5 ,0 ,80.1087 ,6.65828 ,3.5333
local optima ,1 ,940 ,940 ,5 ,185 ,6.80547 ,6.65828 ,4.26574
new initTour ,1 ,940 ,940 ,6 ,0 ,87.3768 ,6.65828 ,4.26584
update best ,1 ,1135 ,1135 ,6 ,196 ,6.52846 ,6.52846 ,5.18281
local optima ,1 ,1136 ,1136 ,6 ,196 ,6.52846 ,6.52846 ,5.1829
new initTour ,1 ,1136 ,1136 ,7 ,0 ,90.241 ,6.52846 ,5.18299
local optima ,1 ,1319 ,1319 ,7 ,183 ,6.68076 ,6.52846 ,6.15998
new initTour ,1 ,1319 ,1319 ,8 ,0 ,91.4134 ,6.52846 ,6.16008
local optima ,1 ,1506 ,1506 ,8 ,187 ,6.66143 ,6.52846 ,7.13513
new initTour ,1 ,1506 ,1506 ,9 ,0 ,92.5165 ,6.52846 ,7.13523
update best ,1 ,1690 ,1690 ,9 ,185 ,6.49922 ,6.49922 ,8.09929
local optima ,1 ,1691 ,1691 ,9 ,185 ,6.49922 ,6.49922 ,8.09938
new initTour ,1 ,1691 ,1691 ,10 ,0 ,84.9122 ,6.49922 ,8.09947
local optima ,1 ,1878 ,1878 ,10 ,187 ,6.58021 ,6.49922 ,8.94946
new initTour ,1 ,1878 ,1878 ,11 ,0 ,83.1182 ,6.49922 ,8.94956
local optima ,1 ,2047 ,2047 ,11 ,169 ,6.6552 ,6.49922 ,9.71914
new initTour ,1 ,2047 ,2047 ,12 ,0 ,85.0262 ,6.49922 ,9.71923
local optima ,1 ,2222 ,2222 ,12 ,175 ,6.60826 ,6.49922 ,10.5667
new initTour ,1 ,2222 ,2222 ,13 ,0 ,88.1773 ,6.49922 ,10.5668
local optima ,1 ,2410 ,2410 ,13 ,188 ,6.78762 ,6.49922 ,11.4347
new initTour ,1 ,2410 ,2410 ,14 ,0 ,85.8199 ,6.49922 ,11.4348
local optima ,1 ,2596 ,2596 ,14 ,186 ,6.62955 ,6.49922 ,12.2683
new initTour ,1 ,2596 ,2596 ,15 ,0 ,92.1599 ,6.49922 ,12.2684
local optima ,1 ,2796 ,2796 ,15 ,200 ,6.75425 ,6.49922 ,13.2556
new initTour ,1 ,2796 ,2796 ,16 ,0 ,85.4502 ,6.49922 ,13.2557
local optima ,1 ,2985 ,2985 ,16 ,189 ,6.52128 ,6.49922 ,14.1292
new initTour ,1 ,2985 ,2985 ,17 ,0 ,83.629 ,6.49922 ,14.1293
