Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,162.865 ,162.865 ,0.000195
update best ,1 ,331 ,331 ,1 ,331 ,7.78434 ,7.78434 ,5.11992
local optima ,1 ,332 ,332 ,1 ,331 ,7.78434 ,7.78434 ,5.12014
new initTour ,1 ,332 ,332 ,2 ,0 ,164.73 ,7.78434 ,5.12035
update best ,1 ,671 ,671 ,2 ,340 ,7.68462 ,7.68462 ,10.1805
local optima ,1 ,672 ,672 ,2 ,340 ,7.68462 ,7.68462 ,10.1807
new initTour ,1 ,672 ,672 ,3 ,0 ,164.463 ,7.68462 ,10.1808
local optima ,1 ,992 ,992 ,3 ,320 ,7.95531 ,7.68462 ,15.2842
new initTour ,1 ,992 ,992 ,4 ,0 ,162.747 ,7.68462 ,15.2843
update best ,1 ,1338 ,1338 ,4 ,347 ,7.34467 ,7.34467 ,20.4282
local optima ,1 ,1339 ,1339 ,4 ,347 ,7.34467 ,7.34467 ,20.4283
new initTour ,1 ,1339 ,1339 ,5 ,0 ,170.249 ,7.34467 ,20.4285
local optima ,1 ,1657 ,1657 ,5 ,318 ,8.04802 ,7.34467 ,25.8499
new initTour ,1 ,1657 ,1657 ,6 ,0 ,160.391 ,7.34467 ,25.85
local optima ,1 ,1977 ,1977 ,6 ,320 ,7.50839 ,7.34467 ,30.4538
new initTour ,1 ,1977 ,1977 ,7 ,0 ,157.275 ,7.34467 ,30.454
local optima ,1 ,2290 ,2290 ,7 ,313 ,8.40995 ,7.34467 ,35.2215
new initTour ,1 ,2290 ,2290 ,8 ,0 ,157.937 ,7.34467 ,35.2217
local optima ,1 ,2636 ,2636 ,8 ,346 ,8.074 ,7.34467 ,39.8907
new initTour ,1 ,2636 ,2636 ,9 ,0 ,158.072 ,7.34467 ,39.8908
local optima ,1 ,2966 ,2966 ,9 ,330 ,7.67136 ,7.34467 ,44.6226
new initTour ,1 ,2966 ,2966 ,10 ,0 ,163.051 ,7.34467 ,44.6228
local optima ,1 ,3307 ,3307 ,10 ,341 ,7.63871 ,7.34467 ,49.7157
new initTour ,1 ,3307 ,3307 ,11 ,0 ,167.192 ,7.34467 ,49.7159
update best ,1 ,3634 ,3634 ,11 ,328 ,7.33483 ,7.33483 ,54.8381
local optima ,1 ,3635 ,3635 ,11 ,328 ,7.33483 ,7.33483 ,54.8383
new initTour ,1 ,3635 ,3635 ,12 ,0 ,166.475 ,7.33483 ,54.8384
local optima ,1 ,3968 ,3968 ,12 ,333 ,7.6629 ,7.33483 ,60.2841
new initTour ,1 ,3968 ,3968 ,13 ,0 ,155.182 ,7.33483 ,60.2842
local optima ,1 ,4293 ,4293 ,13 ,325 ,7.82016 ,7.33483 ,64.959
new initTour ,1 ,4293 ,4293 ,14 ,0 ,166.336 ,7.33483 ,64.9591
local optima ,1 ,4633 ,4633 ,14 ,340 ,7.55443 ,7.33483 ,70.0565
new initTour ,1 ,4633 ,4633 ,15 ,0 ,162.512 ,7.33483 ,70.0566
local optima ,1 ,4946 ,4946 ,15 ,313 ,7.76073 ,7.33483 ,75.0375
new initTour ,1 ,4946 ,4946 ,16 ,0 ,164.64 ,7.33483 ,75.0377
local optima ,1 ,5277 ,5277 ,16 ,331 ,7.57134 ,7.33483 ,80.1299
new initTour ,1 ,5277 ,5277 ,17 ,0 ,160.652 ,7.33483 ,80.1301
local optima ,1 ,5599 ,5599 ,17 ,322 ,7.53171 ,7.33483 ,84.935
new initTour ,1 ,5599 ,5599 ,18 ,0 ,174.208 ,7.33483 ,84.9352
local optima ,1 ,5936 ,5936 ,18 ,337 ,8.051 ,7.33483 ,90.4724
new initTour ,1 ,5936 ,5936 ,19 ,0 ,153.635 ,7.33483 ,90.4726
update best ,1 ,6258 ,6258 ,19 ,323 ,7.25553 ,7.25553 ,95.158
