Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,23.1955 ,23.1955 ,6e-05
update best ,1 ,45 ,45 ,1 ,45 ,5.52232 ,5.52232 ,0.025819
local optima ,1 ,46 ,46 ,1 ,45 ,5.52232 ,5.52232 ,0.025864
new initTour ,1 ,46 ,46 ,2 ,0 ,24.1353 ,5.52232 ,0.025898
local optima ,1 ,91 ,91 ,2 ,45 ,5.58211 ,5.52232 ,0.055946
new initTour ,1 ,91 ,91 ,3 ,0 ,24.5164 ,5.52232 ,0.055983
local optima ,1 ,131 ,131 ,3 ,40 ,5.71103 ,5.52232 ,0.086096
new initTour ,1 ,131 ,131 ,4 ,0 ,24.9319 ,5.52232 ,0.086129
local optima ,1 ,173 ,173 ,4 ,42 ,5.56187 ,5.52232 ,0.119413
new initTour ,1 ,173 ,173 ,5 ,0 ,23.9336 ,5.52232 ,0.119449
update best ,1 ,215 ,215 ,5 ,43 ,5.51948 ,5.51948 ,0.151634
local optima ,1 ,216 ,216 ,5 ,43 ,5.51948 ,5.51948 ,0.151682
new initTour ,1 ,216 ,216 ,6 ,0 ,24.7082 ,5.51948 ,0.151715
local optima ,1 ,255 ,255 ,6 ,39 ,5.90519 ,5.51948 ,0.183149
new initTour ,1 ,255 ,255 ,7 ,0 ,24.274 ,5.51948 ,0.183183
update best ,1 ,300 ,300 ,7 ,46 ,5.46271 ,5.46271 ,0.213734
local optima ,1 ,301 ,301 ,7 ,46 ,5.46271 ,5.46271 ,0.21378
new initTour ,1 ,301 ,301 ,8 ,0 ,24.243 ,5.46271 ,0.213817
local optima ,1 ,350 ,350 ,8 ,49 ,5.56704 ,5.46271 ,0.249835
new initTour ,1 ,350 ,350 ,9 ,0 ,23.5382 ,5.46271 ,0.249872
local optima ,1 ,395 ,395 ,9 ,45 ,5.57704 ,5.46271 ,0.281283
new initTour ,1 ,395 ,395 ,10 ,0 ,21.4875 ,5.46271 ,0.281317
local optima ,1 ,438 ,438 ,10 ,43 ,5.66211 ,5.46271 ,0.307672
new initTour ,1 ,438 ,438 ,11 ,0 ,24.888 ,5.46271 ,0.307705
local optima ,1 ,483 ,483 ,11 ,45 ,5.74805 ,5.46271 ,0.336921
new initTour ,1 ,483 ,483 ,12 ,0 ,25.6721 ,5.46271 ,0.336953
local optima ,1 ,528 ,528 ,12 ,45 ,5.57285 ,5.46271 ,0.370404
new initTour ,1 ,528 ,528 ,13 ,0 ,24.7003 ,5.46271 ,0.370437
local optima ,1 ,567 ,567 ,13 ,39 ,5.57681 ,5.46271 ,0.401883
new initTour ,1 ,567 ,567 ,14 ,0 ,23.6568 ,5.46271 ,0.401916
local optima ,1 ,608 ,608 ,14 ,41 ,5.62586 ,5.46271 ,0.430036
new initTour ,1 ,608 ,608 ,15 ,0 ,24.1812 ,5.46271 ,0.430071
local optima ,1 ,652 ,652 ,15 ,44 ,5.64593 ,5.46271 ,0.462186
new initTour ,1 ,652 ,652 ,16 ,0 ,21.8646 ,5.46271 ,0.462224
