Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,23.5195 ,23.5195 ,6.7e-05
update best ,1 ,42 ,42 ,1 ,42 ,5.49914 ,5.49914 ,0.031851
local optima ,1 ,43 ,43 ,1 ,42 ,5.49914 ,5.49914 ,0.031895
new initTour ,1 ,43 ,43 ,2 ,0 ,24.2849 ,5.49914 ,0.031929
update best ,1 ,86 ,86 ,2 ,44 ,5.44882 ,5.44882 ,0.065692
local optima ,1 ,87 ,87 ,2 ,44 ,5.44882 ,5.44882 ,0.065739
new initTour ,1 ,87 ,87 ,3 ,0 ,22.3804 ,5.44882 ,0.065775
local optima ,1 ,125 ,125 ,3 ,38 ,5.59145 ,5.44882 ,0.092238
new initTour ,1 ,125 ,125 ,4 ,0 ,24.8994 ,5.44882 ,0.092274
local optima ,1 ,164 ,164 ,4 ,39 ,5.66587 ,5.44882 ,0.127163
new initTour ,1 ,164 ,164 ,5 ,0 ,22.2887 ,5.44882 ,0.127199
local optima ,1 ,206 ,206 ,5 ,42 ,5.52831 ,5.44882 ,0.152771
new initTour ,1 ,206 ,206 ,6 ,0 ,23.4315 ,5.44882 ,0.152807
local optima ,1 ,246 ,246 ,6 ,40 ,5.66677 ,5.44882 ,0.183586
new initTour ,1 ,246 ,246 ,7 ,0 ,23.6739 ,5.44882 ,0.18362
local optima ,1 ,292 ,292 ,7 ,46 ,5.76671 ,5.44882 ,0.213418
new initTour ,1 ,292 ,292 ,8 ,0 ,22.0777 ,5.44882 ,0.21345
local optima ,1 ,331 ,331 ,8 ,39 ,5.67095 ,5.44882 ,0.242271
new initTour ,1 ,331 ,331 ,9 ,0 ,25.18 ,5.44882 ,0.242318
local optima ,1 ,380 ,380 ,9 ,49 ,5.64226 ,5.44882 ,0.279213
new initTour ,1 ,380 ,380 ,10 ,0 ,25.7142 ,5.44882 ,0.279246
local optima ,1 ,424 ,424 ,10 ,44 ,5.72411 ,5.44882 ,0.314508
new initTour ,1 ,424 ,424 ,11 ,0 ,20.031 ,5.44882 ,0.314545
local optima ,1 ,466 ,466 ,11 ,42 ,5.49511 ,5.44882 ,0.338495
new initTour ,1 ,466 ,466 ,12 ,0 ,24.5874 ,5.44882 ,0.338531
local optima ,1 ,506 ,506 ,12 ,40 ,5.54643 ,5.44882 ,0.36934
new initTour ,1 ,506 ,506 ,13 ,0 ,23.9271 ,5.44882 ,0.369376
local optima ,1 ,552 ,552 ,13 ,46 ,5.55903 ,5.44882 ,0.398621
new initTour ,1 ,552 ,552 ,14 ,0 ,25.7706 ,5.44882 ,0.398655
local optima ,1 ,597 ,597 ,14 ,45 ,5.7267 ,5.44882 ,0.430798
new initTour ,1 ,597 ,597 ,15 ,0 ,19.4059 ,5.44882 ,0.430832
local optima ,1 ,639 ,639 ,15 ,42 ,5.7412 ,5.44882 ,0.456577
new initTour ,1 ,639 ,639 ,16 ,0 ,22.8289 ,5.44882 ,0.456649
local optima ,1 ,681 ,681 ,16 ,42 ,5.7812 ,5.44882 ,0.486257
new initTour ,1 ,681 ,681 ,17 ,0 ,22.9139 ,5.44882 ,0.48629
local optima ,1 ,718 ,718 ,17 ,37 ,5.69651 ,5.44882 ,0.514551
new initTour ,1 ,718 ,718 ,18 ,0 ,25.3237 ,5.44882 ,0.514584
local optima ,1 ,764 ,764 ,18 ,46 ,5.56066 ,5.44882 ,0.552728
new initTour ,1 ,764 ,764 ,19 ,0 ,22.4876 ,5.44882 ,0.55276
local optima ,1 ,808 ,808 ,19 ,44 ,5.54552 ,5.44882 ,0.577974
new initTour ,1 ,808 ,808 ,20 ,0 ,23.7657 ,5.44882 ,0.578005
local optima ,1 ,851 ,851 ,20 ,43 ,5.64455 ,5.44882 ,0.606568
new initTour ,1 ,851 ,851 ,21 ,0 ,23.0608 ,5.44882 ,0.606601
local optima ,1 ,894 ,894 ,21 ,43 ,5.51813 ,5.44882 ,0.637499
new initTour ,1 ,894 ,894 ,22 ,0 ,24.8551 ,5.44882 ,0.637534
local optima ,1 ,936 ,936 ,22 ,42 ,5.67951 ,5.44882 ,0.671806
new initTour ,1 ,936 ,936 ,23 ,0 ,25.6199 ,5.44882 ,0.671839
local optima ,1 ,976 ,976 ,23 ,40 ,5.6694 ,5.44882 ,0.707293
new initTour ,1 ,976 ,976 ,24 ,0 ,26.0832 ,5.44882 ,0.707329
local optima ,1 ,1024 ,1024 ,24 ,48 ,5.62725 ,5.44882 ,0.745911
new initTour ,1 ,1024 ,1024 ,25 ,0 ,22.0213 ,5.44882 ,0.745945
local optima ,1 ,1065 ,1065 ,25 ,41 ,5.68512 ,5.44882 ,0.772799
new initTour ,1 ,1065 ,1065 ,26 ,0 ,24.9052 ,5.44882 ,0.772832
local optima ,1 ,1109 ,1109 ,26 ,44 ,5.54189 ,5.44882 ,0.804064
new initTour ,1 ,1109 ,1109 ,27 ,0 ,23.9462 ,5.44882 ,0.804097
local optima ,1 ,1150 ,1150 ,27 ,41 ,5.9137 ,5.44882 ,0.833504
new initTour ,1 ,1150 ,1150 ,28 ,0 ,23.4466 ,5.44882 ,0.833538
local optima ,1 ,1191 ,1191 ,28 ,41 ,5.46521 ,5.44882 ,0.862668
