Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,72.4135 ,72.4135 ,0.000193
update best ,1 ,264 ,264 ,1 ,264 ,7.97837 ,7.97837 ,3.35082
local optima ,1 ,265 ,265 ,1 ,264 ,7.97837 ,7.97837 ,3.35095
new initTour ,1 ,265 ,265 ,2 ,0 ,69.9165 ,7.97837 ,3.35109
update best ,1 ,526 ,526 ,2 ,262 ,7.89563 ,7.89563 ,6.67148
local optima ,1 ,527 ,527 ,2 ,262 ,7.89563 ,7.89563 ,6.67161
new initTour ,1 ,527 ,527 ,3 ,0 ,71.7884 ,7.89563 ,6.67175
local optima ,1 ,782 ,782 ,3 ,255 ,7.91965 ,7.89563 ,9.84819
new initTour ,1 ,782 ,782 ,4 ,0 ,72.5353 ,7.89563 ,9.84833
local optima ,1 ,1054 ,1054 ,4 ,272 ,7.89968 ,7.89563 ,13.3714
new initTour ,1 ,1054 ,1054 ,5 ,0 ,71.7058 ,7.89563 ,13.3716
local optima ,1 ,1321 ,1321 ,5 ,267 ,8.06965 ,7.89563 ,16.6926
new initTour ,1 ,1321 ,1321 ,6 ,0 ,73.0527 ,7.89563 ,16.6927
local optima ,1 ,1588 ,1588 ,6 ,267 ,7.94971 ,7.89563 ,20.0333
new initTour ,1 ,1588 ,1588 ,7 ,0 ,69.7767 ,7.89563 ,20.0334
update best ,1 ,1851 ,1851 ,7 ,264 ,7.88893 ,7.88893 ,23.2413
local optima ,1 ,1852 ,1852 ,7 ,264 ,7.88893 ,7.88893 ,23.2415
new initTour ,1 ,1852 ,1852 ,8 ,0 ,70.7413 ,7.88893 ,23.2416
local optima ,1 ,2109 ,2109 ,8 ,257 ,7.99838 ,7.88893 ,26.6086
new initTour ,1 ,2109 ,2109 ,9 ,0 ,70.7912 ,7.88893 ,26.6087
local optima ,1 ,2370 ,2370 ,9 ,261 ,8.16202 ,7.88893 ,29.7592
new initTour ,1 ,2370 ,2370 ,10 ,0 ,74.152 ,7.88893 ,29.7594
update best ,1 ,2643 ,2643 ,10 ,274 ,7.88145 ,7.88145 ,33.4937
local optima ,1 ,2644 ,2644 ,10 ,274 ,7.88145 ,7.88145 ,33.4938
new initTour ,1 ,2644 ,2644 ,11 ,0 ,70.8486 ,7.88145 ,33.494
update best ,1 ,2901 ,2901 ,11 ,258 ,7.83738 ,7.83738 ,36.8316
local optima ,1 ,2902 ,2902 ,11 ,258 ,7.83738 ,7.83738 ,36.8317
new initTour ,1 ,2902 ,2902 ,12 ,0 ,71.295 ,7.83738 ,36.8319
local optima ,1 ,3169 ,3169 ,12 ,267 ,7.89035 ,7.83738 ,40.2684
new initTour ,1 ,3169 ,3169 ,13 ,0 ,74.3063 ,7.83738 ,40.2685
local optima ,1 ,3441 ,3441 ,13 ,272 ,7.84564 ,7.83738 ,44.0431
