Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,26.4521 ,26.4521 ,6.9e-05
update best ,1 ,46 ,46 ,1 ,46 ,5.65183 ,5.65183 ,0.040192
local optima ,1 ,47 ,47 ,1 ,46 ,5.65183 ,5.65183 ,0.040238
new initTour ,1 ,47 ,47 ,2 ,0 ,24.1715 ,5.65183 ,0.040277
update best ,1 ,94 ,94 ,2 ,48 ,5.64539 ,5.64539 ,0.074517
local optima ,1 ,95 ,95 ,2 ,48 ,5.64539 ,5.64539 ,0.074563
new initTour ,1 ,95 ,95 ,3 ,0 ,25.3584 ,5.64539 ,0.074597
update best ,1 ,140 ,140 ,3 ,46 ,5.62332 ,5.62332 ,0.112177
local optima ,1 ,141 ,141 ,3 ,46 ,5.62332 ,5.62332 ,0.112222
new initTour ,1 ,141 ,141 ,4 ,0 ,23.819 ,5.62332 ,0.112256
update best ,1 ,188 ,188 ,4 ,48 ,5.49124 ,5.49124 ,0.139283
local optima ,1 ,189 ,189 ,4 ,48 ,5.49124 ,5.49124 ,0.139326
new initTour ,1 ,189 ,189 ,5 ,0 ,24.688 ,5.49124 ,0.139356
local optima ,1 ,231 ,231 ,5 ,42 ,5.57012 ,5.49124 ,0.17256
new initTour ,1 ,231 ,231 ,6 ,0 ,23.4497 ,5.49124 ,0.172594
local optima ,1 ,277 ,277 ,6 ,46 ,5.56093 ,5.49124 ,0.203818
new initTour ,1 ,277 ,277 ,7 ,0 ,23.4526 ,5.49124 ,0.203851
local optima ,1 ,321 ,321 ,7 ,44 ,5.57343 ,5.49124 ,0.232161
new initTour ,1 ,321 ,321 ,8 ,0 ,21.5673 ,5.49124 ,0.232195
local optima ,1 ,363 ,363 ,8 ,42 ,5.50255 ,5.49124 ,0.257051
new initTour ,1 ,363 ,363 ,9 ,0 ,23.0067 ,5.49124 ,0.257084
local optima ,1 ,410 ,410 ,9 ,47 ,5.49817 ,5.49124 ,0.285857
new initTour ,1 ,410 ,410 ,10 ,0 ,25.4443 ,5.49124 ,0.285911
local optima ,1 ,455 ,455 ,10 ,45 ,5.65059 ,5.49124 ,0.321691
new initTour ,1 ,455 ,455 ,11 ,0 ,21.7507 ,5.49124 ,0.321723
local optima ,1 ,498 ,498 ,11 ,43 ,5.5738 ,5.49124 ,0.346539
new initTour ,1 ,498 ,498 ,12 ,0 ,25.5596 ,5.49124 ,0.346572
local optima ,1 ,545 ,545 ,12 ,47 ,5.61459 ,5.49124 ,0.380907
new initTour ,1 ,545 ,545 ,13 ,0 ,21.6406 ,5.49124 ,0.380942
local optima ,1 ,588 ,588 ,13 ,43 ,5.57044 ,5.49124 ,0.407108
new initTour ,1 ,588 ,588 ,14 ,0 ,20.9041 ,5.49124 ,0.407141
local optima ,1 ,626 ,626 ,14 ,38 ,5.51827 ,5.49124 ,0.426873
new initTour ,1 ,626 ,626 ,15 ,0 ,22.2794 ,5.49124 ,0.426906
update best ,1 ,669 ,669 ,15 ,44 ,5.45928 ,5.45928 ,0.451224
local optima ,1 ,670 ,670 ,15 ,44 ,5.45928 ,5.45928 ,0.451268
new initTour ,1 ,670 ,670 ,16 ,0 ,24.8002 ,5.45928 ,0.451299
update best ,1 ,715 ,715 ,16 ,46 ,5.42401 ,5.42401 ,0.485247
local optima ,1 ,716 ,716 ,16 ,46 ,5.42401 ,5.42401 ,0.485295
new initTour ,1 ,716 ,716 ,17 ,0 ,25.2764 ,5.42401 ,0.485329
local optima ,1 ,754 ,754 ,17 ,38 ,5.54663 ,5.42401 ,0.517312
new initTour ,1 ,754 ,754 ,18 ,0 ,23.0501 ,5.42401 ,0.517345
local optima ,1 ,796 ,796 ,18 ,42 ,5.63498 ,5.42401 ,0.548284
new initTour ,1 ,796 ,796 ,19 ,0 ,21.3907 ,5.42401 ,0.548317
local optima ,1 ,833 ,833 ,19 ,37 ,5.65634 ,5.42401 ,0.575366
new initTour ,1 ,833 ,833 ,20 ,0 ,23.6205 ,5.42401 ,0.5754
local optima ,1 ,880 ,880 ,20 ,47 ,5.77251 ,5.42401 ,0.601034
new initTour ,1 ,880 ,880 ,21 ,0 ,25.5527 ,5.42401 ,0.601068
local optima ,1 ,930 ,930 ,21 ,50 ,5.67867 ,5.42401 ,0.638201
new initTour ,1 ,930 ,930 ,22 ,0 ,24.0393 ,5.42401 ,0.638233
local optima ,1 ,972 ,972 ,22 ,42 ,5.69438 ,5.42401 ,0.67036
new initTour ,1 ,972 ,972 ,23 ,0 ,22.3054 ,5.42401 ,0.670394
local optima ,1 ,1016 ,1016 ,23 ,44 ,5.63836 ,5.42401 ,0.698593
new initTour ,1 ,1016 ,1016 ,24 ,0 ,20.7013 ,5.42401 ,0.698627
local optima ,1 ,1055 ,1055 ,24 ,39 ,5.77694 ,5.42401 ,0.722258
new initTour ,1 ,1055 ,1055 ,25 ,0 ,25.0486 ,5.42401 ,0.722291
local optima ,1 ,1104 ,1104 ,25 ,49 ,5.59001 ,5.42401 ,0.75665
new initTour ,1 ,1104 ,1104 ,26 ,0 ,26.4649 ,5.42401 ,0.756683
local optima ,1 ,1148 ,1148 ,26 ,44 ,5.6715 ,5.42401 ,0.797532
new initTour ,1 ,1148 ,1148 ,27 ,0 ,25.2718 ,5.42401 ,0.797567
local optima ,1 ,1185 ,1185 ,27 ,37 ,5.86878 ,5.42401 ,0.831467
new initTour ,1 ,1185 ,1185 ,28 ,0 ,26.6846 ,5.42401 ,0.831502
local optima ,1 ,1232 ,1232 ,28 ,47 ,5.49524 ,5.42401 ,0.867688
new initTour ,1 ,1232 ,1232 ,29 ,0 ,22.0372 ,5.42401 ,0.867723
local optima ,1 ,1273 ,1273 ,29 ,41 ,5.6858 ,5.42401 ,0.896762
new initTour ,1 ,1273 ,1273 ,30 ,0 ,24.5652 ,5.42401 ,0.896797
local optima ,1 ,1310 ,1310 ,30 ,37 ,5.63252 ,5.42401 ,0.925516
new initTour ,1 ,1310 ,1310 ,31 ,0 ,24.4285 ,5.42401 ,0.925551
local optima ,1 ,1355 ,1355 ,31 ,45 ,5.54587 ,5.42401 ,0.961313
new initTour ,1 ,1355 ,1355 ,32 ,0 ,22.191 ,5.42401 ,0.961347
local optima ,1 ,1392 ,1392 ,32 ,37 ,5.71516 ,5.42401 ,0.986371
new initTour ,1 ,1392 ,1392 ,33 ,0 ,26.9769 ,5.42401 ,0.986403
local optima ,1 ,1438 ,1438 ,33 ,46 ,5.59478 ,5.42401 ,1.02641
new initTour ,1 ,1438 ,1438 ,34 ,0 ,19.9338 ,5.42401 ,1.02645
local optima ,1 ,1479 ,1479 ,34 ,41 ,5.61641 ,5.42401 ,1.05027
new initTour ,1 ,1479 ,1479 ,35 ,0 ,24.6721 ,5.42401 ,1.0503
local optima ,1 ,1529 ,1529 ,35 ,50 ,5.66794 ,5.42401 ,1.08496
new initTour ,1 ,1529 ,1529 ,36 ,0 ,23.0926 ,5.42401 ,1.08499
local optima ,1 ,1577 ,1577 ,36 ,48 ,5.57338 ,5.42401 ,1.11499
