Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,22.7577 ,22.7577 ,6.9e-05
update best ,1 ,50 ,50 ,1 ,50 ,5.75673 ,5.75673 ,0.052277
local optima ,1 ,51 ,51 ,1 ,50 ,5.75673 ,5.75673 ,0.052327
new initTour ,1 ,51 ,51 ,2 ,0 ,20.8861 ,5.75673 ,0.052363
local optima ,1 ,104 ,104 ,2 ,53 ,5.77757 ,5.75673 ,0.094818
new initTour ,1 ,104 ,104 ,3 ,0 ,20.6342 ,5.75673 ,0.094857
update best ,1 ,150 ,150 ,3 ,47 ,5.64076 ,5.64076 ,0.138056
local optima ,1 ,151 ,151 ,3 ,47 ,5.64076 ,5.64076 ,0.138104
new initTour ,1 ,151 ,151 ,4 ,0 ,21.1798 ,5.64076 ,0.138141
local optima ,1 ,199 ,199 ,4 ,48 ,5.90777 ,5.64076 ,0.176794
new initTour ,1 ,199 ,199 ,5 ,0 ,22.2901 ,5.64076 ,0.17683
update best ,1 ,254 ,254 ,5 ,56 ,5.6304 ,5.6304 ,0.224298
local optima ,1 ,255 ,255 ,5 ,56 ,5.6304 ,5.6304 ,0.224347
new initTour ,1 ,255 ,255 ,6 ,0 ,20.5127 ,5.6304 ,0.224382
update best ,1 ,301 ,301 ,6 ,47 ,5.62698 ,5.62698 ,0.258315
local optima ,1 ,302 ,302 ,6 ,47 ,5.62698 ,5.62698 ,0.258366
new initTour ,1 ,302 ,302 ,7 ,0 ,21.3087 ,5.62698 ,0.258401
update best ,1 ,346 ,346 ,7 ,45 ,5.60054 ,5.60054 ,0.293489
local optima ,1 ,347 ,347 ,7 ,45 ,5.60054 ,5.60054 ,0.293548
new initTour ,1 ,347 ,347 ,8 ,0 ,21.1919 ,5.60054 ,0.293588
update best ,1 ,398 ,398 ,8 ,52 ,5.49534 ,5.49534 ,0.338037
local optima ,1 ,399 ,399 ,8 ,52 ,5.49534 ,5.49534 ,0.338085
new initTour ,1 ,399 ,399 ,9 ,0 ,22.0273 ,5.49534 ,0.338122
local optima ,1 ,451 ,451 ,9 ,52 ,5.71763 ,5.49534 ,0.385177
new initTour ,1 ,451 ,451 ,10 ,0 ,22.0048 ,5.49534 ,0.385212
local optima ,1 ,500 ,500 ,10 ,49 ,5.6811 ,5.49534 ,0.430589
new initTour ,1 ,500 ,500 ,11 ,0 ,19.7494 ,5.49534 ,0.430623
local optima ,1 ,548 ,548 ,11 ,48 ,5.6573 ,5.49534 ,0.468301
new initTour ,1 ,548 ,548 ,12 ,0 ,22.0246 ,5.49534 ,0.468339
local optima ,1 ,597 ,597 ,12 ,49 ,5.75142 ,5.49534 ,0.514048
new initTour ,1 ,597 ,597 ,13 ,0 ,19.7551 ,5.49534 ,0.514086
local optima ,1 ,646 ,646 ,13 ,49 ,5.84968 ,5.49534 ,0.552782
new initTour ,1 ,646 ,646 ,14 ,0 ,21.0797 ,5.49534 ,0.552816
local optima ,1 ,698 ,698 ,14 ,52 ,5.58878 ,5.49534 ,0.590788
new initTour ,1 ,698 ,698 ,15 ,0 ,19.1493 ,5.49534 ,0.590823
local optima ,1 ,740 ,740 ,15 ,42 ,5.71164 ,5.49534 ,0.623438
new initTour ,1 ,740 ,740 ,16 ,0 ,20.863 ,5.49534 ,0.623489
local optima ,1 ,790 ,790 ,16 ,50 ,5.67504 ,5.49534 ,0.665507
new initTour ,1 ,790 ,790 ,17 ,0 ,20.3292 ,5.49534 ,0.665542
local optima ,1 ,830 ,830 ,17 ,40 ,5.55911 ,5.49534 ,0.704526
new initTour ,1 ,830 ,830 ,18 ,0 ,21.4363 ,5.49534 ,0.704564
local optima ,1 ,879 ,879 ,18 ,49 ,5.69012 ,5.49534 ,0.74318
new initTour ,1 ,879 ,879 ,19 ,0 ,21.6145 ,5.49534 ,0.743215
local optima ,1 ,928 ,928 ,19 ,49 ,5.85703 ,5.49534 ,0.788502
new initTour ,1 ,928 ,928 ,20 ,0 ,20.0003 ,5.49534 ,0.788536
local optima ,1 ,977 ,977 ,20 ,49 ,5.67377 ,5.49534 ,0.823071
new initTour ,1 ,977 ,977 ,21 ,0 ,21.8239 ,5.49534 ,0.823108
local optima ,1 ,1031 ,1031 ,21 ,54 ,5.62759 ,5.49534 ,0.872073
new initTour ,1 ,1031 ,1031 ,22 ,0 ,21.108 ,5.49534 ,0.872111
local optima ,1 ,1085 ,1085 ,22 ,54 ,5.84577 ,5.49534 ,0.913609
new initTour ,1 ,1085 ,1085 ,23 ,0 ,20.6575 ,5.49534 ,0.913643
local optima ,1 ,1139 ,1139 ,23 ,54 ,5.95352 ,5.49534 ,0.953177
new initTour ,1 ,1139 ,1139 ,24 ,0 ,20.7978 ,5.49534 ,0.953212
local optima ,1 ,1187 ,1187 ,24 ,48 ,5.63334 ,5.49534 ,0.994001
new initTour ,1 ,1187 ,1187 ,25 ,0 ,21.7771 ,5.49534 ,0.994036
local optima ,1 ,1235 ,1235 ,25 ,48 ,5.61505 ,5.49534 ,1.03276
new initTour ,1 ,1235 ,1235 ,26 ,0 ,21.5121 ,5.49534 ,1.03279
local optima ,1 ,1280 ,1280 ,26 ,45 ,6.0397 ,5.49534 ,1.07344
new initTour ,1 ,1280 ,1280 ,27 ,0 ,19.9899 ,5.49534 ,1.07347
local optima ,1 ,1330 ,1330 ,27 ,50 ,5.56809 ,5.49534 ,1.11356
new initTour ,1 ,1330 ,1330 ,28 ,0 ,20.3872 ,5.49534 ,1.11362
local optima ,1 ,1371 ,1371 ,28 ,41 ,5.62826 ,5.49534 ,1.14914
new initTour ,1 ,1371 ,1371 ,29 ,0 ,20.7076 ,5.49534 ,1.14918
local optima ,1 ,1417 ,1417 ,29 ,46 ,5.64731 ,5.49534 ,1.18786
new initTour ,1 ,1417 ,1417 ,30 ,0 ,21.2703 ,5.49534 ,1.1879
local optima ,1 ,1462 ,1462 ,30 ,45 ,5.71658 ,5.49534 ,1.23463
new initTour ,1 ,1462 ,1462 ,31 ,0 ,20.9813 ,5.49534 ,1.23467
local optima ,1 ,1513 ,1513 ,31 ,51 ,5.62236 ,5.49534 ,1.27612
new initTour ,1 ,1513 ,1513 ,32 ,0 ,20.2521 ,5.49534 ,1.27616
local optima ,1 ,1560 ,1560 ,32 ,47 ,5.70295 ,5.49534 ,1.31341
new initTour ,1 ,1560 ,1560 ,33 ,0 ,21.6933 ,5.49534 ,1.31345
local optima ,1 ,1612 ,1612 ,33 ,52 ,5.68845 ,5.49534 ,1.35625
new initTour ,1 ,1612 ,1612 ,34 ,0 ,20.8916 ,5.49534 ,1.35628
local optima ,1 ,1665 ,1665 ,34 ,53 ,5.5142 ,5.49534 ,1.40374
new initTour ,1 ,1665 ,1665 ,35 ,0 ,19.6599 ,5.49534 ,1.40377
local optima ,1 ,1705 ,1705 ,35 ,40 ,5.69973 ,5.49534 ,1.43681
new initTour ,1 ,1705 ,1705 ,36 ,0 ,20.94 ,5.49534 ,1.43685
local optima ,1 ,1747 ,1747 ,36 ,42 ,5.83082 ,5.49534 ,1.47313
new initTour ,1 ,1747 ,1747 ,37 ,0 ,20.0381 ,5.49534 ,1.47317
local optima ,1 ,1790 ,1790 ,37 ,43 ,5.57745 ,5.49534 ,1.50876
new initTour ,1 ,1790 ,1790 ,38 ,0 ,22.0459 ,5.49534 ,1.5088
local optima ,1 ,1839 ,1839 ,38 ,49 ,5.65447 ,5.49534 ,1.55454
new initTour ,1 ,1839 ,1839 ,39 ,0 ,20.057 ,5.49534 ,1.55457
local optima ,1 ,1884 ,1884 ,39 ,45 ,5.86319 ,5.49534 ,1.58993
new initTour ,1 ,1884 ,1884 ,40 ,0 ,20.9239 ,5.49534 ,1.58997
local optima ,1 ,1934 ,1934 ,40 ,50 ,5.80128 ,5.49534 ,1.63241
