Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,133.878 ,133.878 ,0.000197
update best ,1 ,306 ,306 ,1 ,306 ,13.2248 ,13.2248 ,4.32941
local optima ,1 ,307 ,307 ,1 ,306 ,13.2248 ,13.2248 ,4.32954
new initTour ,1 ,307 ,307 ,2 ,0 ,136.639 ,13.2248 ,4.3297
local optima ,1 ,614 ,614 ,2 ,307 ,13.4358 ,13.2248 ,8.87393
new initTour ,1 ,614 ,614 ,3 ,0 ,130.688 ,13.2248 ,8.87409
local optima ,1 ,922 ,922 ,3 ,308 ,13.381 ,13.2248 ,12.9308
new initTour ,1 ,922 ,922 ,4 ,0 ,134.852 ,13.2248 ,12.931
local optima ,1 ,1228 ,1228 ,4 ,306 ,13.2974 ,13.2248 ,17.2917
new initTour ,1 ,1228 ,1228 ,5 ,0 ,134.805 ,13.2248 ,17.2919
update best ,1 ,1532 ,1532 ,5 ,305 ,13.1228 ,13.1228 ,21.7411
local optima ,1 ,1533 ,1533 ,5 ,305 ,13.1228 ,13.1228 ,21.7412
new initTour ,1 ,1533 ,1533 ,6 ,0 ,134.459 ,13.1228 ,21.7413
local optima ,1 ,1839 ,1839 ,6 ,306 ,13.2558 ,13.1228 ,26.2865
new initTour ,1 ,1839 ,1839 ,7 ,0 ,134.005 ,13.1228 ,26.2867
update best ,1 ,2157 ,2157 ,7 ,319 ,12.9244 ,12.9244 ,30.5943
local optima ,1 ,2158 ,2158 ,7 ,319 ,12.9244 ,12.9244 ,30.5945
new initTour ,1 ,2158 ,2158 ,8 ,0 ,136.847 ,12.9244 ,30.5947
local optima ,1 ,2471 ,2471 ,8 ,313 ,13.2226 ,12.9244 ,35.2789
new initTour ,1 ,2471 ,2471 ,9 ,0 ,136.358 ,12.9244 ,35.279
local optima ,1 ,2795 ,2795 ,9 ,324 ,13.2686 ,12.9244 ,39.9382
new initTour ,1 ,2795 ,2795 ,10 ,0 ,140.155 ,12.9244 ,39.9384
local optima ,1 ,3098 ,3098 ,10 ,303 ,13.3259 ,12.9244 ,44.6558
new initTour ,1 ,3098 ,3098 ,11 ,0 ,134.222 ,12.9244 ,44.6559
local optima ,1 ,3404 ,3404 ,11 ,306 ,13.3401 ,12.9244 ,49.0824
new initTour ,1 ,3404 ,3404 ,12 ,0 ,134.129 ,12.9244 ,49.0826
local optima ,1 ,3702 ,3702 ,12 ,298 ,13.1635 ,12.9244 ,53.3264
new initTour ,1 ,3702 ,3702 ,13 ,0 ,139.154 ,12.9244 ,53.3265
local optima ,1 ,4006 ,4006 ,13 ,304 ,13.4233 ,12.9244 ,58.0938
new initTour ,1 ,4006 ,4006 ,14 ,0 ,135.806 ,12.9244 ,58.094
local optima ,1 ,4311 ,4311 ,14 ,305 ,13.4855 ,12.9244 ,62.6053
new initTour ,1 ,4311 ,4311 ,15 ,0 ,143.824 ,12.9244 ,62.6055
local optima ,1 ,4612 ,4612 ,15 ,301 ,13.2274 ,12.9244 ,67.6502
new initTour ,1 ,4612 ,4612 ,16 ,0 ,133.972 ,12.9244 ,67.6504
local optima ,1 ,4914 ,4914 ,16 ,302 ,12.9435 ,12.9244 ,71.9621
new initTour ,1 ,4914 ,4914 ,17 ,0 ,133.976 ,12.9244 ,71.9623
