Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,49.464 ,49.464 ,9.5e-05
update best ,1 ,92 ,92 ,1 ,92 ,10.1855 ,10.1855 ,0.191264
local optima ,1 ,93 ,93 ,1 ,92 ,10.1855 ,10.1855 ,0.191343
new initTour ,1 ,93 ,93 ,2 ,0 ,53.2831 ,10.1855 ,0.191404
update best ,1 ,183 ,183 ,2 ,91 ,9.83019 ,9.83019 ,0.397825
local optima ,1 ,184 ,184 ,2 ,91 ,9.83019 ,9.83019 ,0.397886
new initTour ,1 ,184 ,184 ,3 ,0 ,51.6248 ,9.83019 ,0.397947
local optima ,1 ,278 ,278 ,3 ,94 ,9.93132 ,9.83019 ,0.60011
new initTour ,1 ,278 ,278 ,4 ,0 ,49.9639 ,9.83019 ,0.60017
local optima ,1 ,371 ,371 ,4 ,93 ,10.1621 ,9.83019 ,0.791012
new initTour ,1 ,371 ,371 ,5 ,0 ,58.0797 ,9.83019 ,0.791073
local optima ,1 ,466 ,466 ,5 ,95 ,10.323 ,9.83019 ,1.04772
new initTour ,1 ,466 ,466 ,6 ,0 ,55.3377 ,9.83019 ,1.04778
update best ,1 ,561 ,561 ,6 ,96 ,9.72346 ,9.72346 ,1.28089
local optima ,1 ,562 ,562 ,6 ,96 ,9.72346 ,9.72346 ,1.28095
new initTour ,1 ,562 ,562 ,7 ,0 ,51.4853 ,9.72346 ,1.28101
update best ,1 ,656 ,656 ,7 ,95 ,9.66501 ,9.66501 ,1.48576
local optima ,1 ,657 ,657 ,7 ,95 ,9.66501 ,9.66501 ,1.48587
new initTour ,1 ,657 ,657 ,8 ,0 ,54.4632 ,9.66501 ,1.48593
local optima ,1 ,759 ,759 ,8 ,102 ,9.70601 ,9.66501 ,1.71972
new initTour ,1 ,759 ,759 ,9 ,0 ,56.8808 ,9.66501 ,1.71978
local optima ,1 ,853 ,853 ,9 ,94 ,10.2459 ,9.66501 ,1.96414
new initTour ,1 ,853 ,853 ,10 ,0 ,59.4182 ,9.66501 ,1.9642
local optima ,1 ,951 ,951 ,10 ,98 ,10.2978 ,9.66501 ,2.22093
new initTour ,1 ,951 ,951 ,11 ,0 ,56.0715 ,9.66501 ,2.22099
local optima ,1 ,1043 ,1043 ,11 ,92 ,10.1207 ,9.66501 ,2.4789
new initTour ,1 ,1043 ,1043 ,12 ,0 ,51.5346 ,9.66501 ,2.47896
local optima ,1 ,1150 ,1150 ,12 ,107 ,9.86307 ,9.66501 ,2.67111
new initTour ,1 ,1150 ,1150 ,13 ,0 ,53.4278 ,9.66501 ,2.67119
local optima ,1 ,1243 ,1243 ,13 ,93 ,9.72257 ,9.66501 ,2.88674
new initTour ,1 ,1243 ,1243 ,14 ,0 ,53.6567 ,9.66501 ,2.8868
local optima ,1 ,1331 ,1331 ,14 ,88 ,10.1208 ,9.66501 ,3.10385
new initTour ,1 ,1331 ,1331 ,15 ,0 ,52.0762 ,9.66501 ,3.10391
local optima ,1 ,1424 ,1424 ,15 ,93 ,10.0387 ,9.66501 ,3.3117
new initTour ,1 ,1424 ,1424 ,16 ,0 ,58.9761 ,9.66501 ,3.31176
update best ,1 ,1522 ,1522 ,16 ,99 ,9.64489 ,9.64489 ,3.58581
local optima ,1 ,1523 ,1523 ,16 ,99 ,9.64489 ,9.64489 ,3.58587
new initTour ,1 ,1523 ,1523 ,17 ,0 ,54.967 ,9.64489 ,3.58593
local optima ,1 ,1622 ,1622 ,17 ,99 ,9.7328 ,9.64489 ,3.80807
new initTour ,1 ,1622 ,1622 ,18 ,0 ,54.2831 ,9.64489 ,3.80814
local optima ,1 ,1715 ,1715 ,18 ,93 ,9.96766 ,9.64489 ,4.03141
new initTour ,1 ,1715 ,1715 ,19 ,0 ,53.4216 ,9.64489 ,4.03147
local optima ,1 ,1806 ,1806 ,19 ,91 ,10.2385 ,9.64489 ,4.24929
new initTour ,1 ,1806 ,1806 ,20 ,0 ,51.6033 ,9.64489 ,4.24935
local optima ,1 ,1904 ,1904 ,20 ,98 ,9.85729 ,9.64489 ,4.45709
new initTour ,1 ,1904 ,1904 ,21 ,0 ,57.3296 ,9.64489 ,4.45715
local optima ,1 ,2003 ,2003 ,21 ,99 ,10.1095 ,9.64489 ,4.72577
new initTour ,1 ,2003 ,2003 ,22 ,0 ,55.7282 ,9.64489 ,4.72584
local optima ,1 ,2094 ,2094 ,22 ,91 ,9.92474 ,9.64489 ,4.97809
new initTour ,1 ,2094 ,2094 ,23 ,0 ,54.1969 ,9.64489 ,4.97816
local optima ,1 ,2185 ,2185 ,23 ,91 ,10.1233 ,9.64489 ,5.19192
new initTour ,1 ,2185 ,2185 ,24 ,0 ,52.45 ,9.64489 ,5.19198
local optima ,1 ,2284 ,2284 ,24 ,99 ,9.94142 ,9.64489 ,5.40837
new initTour ,1 ,2284 ,2284 ,25 ,0 ,54.1689 ,9.64489 ,5.40843
local optima ,1 ,2384 ,2384 ,25 ,100 ,9.80583 ,9.64489 ,5.63346
new initTour ,1 ,2384 ,2384 ,26 ,0 ,57.1852 ,9.64489 ,5.63352
local optima ,1 ,2484 ,2484 ,26 ,100 ,9.65938 ,9.64489 ,5.88783
new initTour ,1 ,2484 ,2484 ,27 ,0 ,54.7324 ,9.64489 ,5.88789
local optima ,1 ,2583 ,2583 ,27 ,99 ,9.93379 ,9.64489 ,6.13576
new initTour ,1 ,2583 ,2583 ,28 ,0 ,56.2482 ,9.64489 ,6.13582
local optima ,1 ,2681 ,2681 ,28 ,98 ,9.8876 ,9.64489 ,6.3849
new initTour ,1 ,2681 ,2681 ,29 ,0 ,57.1194 ,9.64489 ,6.38497
local optima ,1 ,2776 ,2776 ,29 ,95 ,10.172 ,9.64489 ,6.64295
new initTour ,1 ,2776 ,2776 ,30 ,0 ,52.544 ,9.64489 ,6.64301
local optima ,1 ,2871 ,2871 ,30 ,95 ,9.84038 ,9.64489 ,6.85743
new initTour ,1 ,2871 ,2871 ,31 ,0 ,56.5207 ,9.64489 ,6.85749
update best ,1 ,2972 ,2972 ,31 ,102 ,9.47806 ,9.47806 ,7.10475
local optima ,1 ,2973 ,2973 ,31 ,102 ,9.47806 ,9.47806 ,7.10481
new initTour ,1 ,2973 ,2973 ,32 ,0 ,54.589 ,9.47806 ,7.10487
local optima ,1 ,3073 ,3073 ,32 ,100 ,9.97396 ,9.47806 ,7.32403
new initTour ,1 ,3073 ,3073 ,33 ,0 ,51.3916 ,9.47806 ,7.32409
local optima ,1 ,3162 ,3162 ,33 ,89 ,9.76431 ,9.47806 ,7.52409
new initTour ,1 ,3162 ,3162 ,34 ,0 ,54.687 ,9.47806 ,7.52416
local optima ,1 ,3261 ,3261 ,34 ,99 ,9.90573 ,9.47806 ,7.76431
new initTour ,1 ,3261 ,3261 ,35 ,0 ,51.9722 ,9.47806 ,7.76438
local optima ,1 ,3354 ,3354 ,35 ,93 ,9.9284 ,9.47806 ,7.98293
new initTour ,1 ,3354 ,3354 ,36 ,0 ,53.1882 ,9.47806 ,7.98299
local optima ,1 ,3451 ,3451 ,36 ,97 ,10.0403 ,9.47806 ,8.20128
new initTour ,1 ,3451 ,3451 ,37 ,0 ,54.6854 ,9.47806 ,8.20134
local optima ,1 ,3544 ,3544 ,37 ,93 ,9.81019 ,9.47806 ,8.42457
new initTour ,1 ,3544 ,3544 ,38 ,0 ,48.7599 ,9.47806 ,8.42463
local optima ,1 ,3644 ,3644 ,38 ,100 ,10.1668 ,9.47806 ,8.60382
new initTour ,1 ,3644 ,3644 ,39 ,0 ,51.8795 ,9.47806 ,8.60388
local optima ,1 ,3742 ,3742 ,39 ,98 ,9.94037 ,9.47806 ,8.82086
new initTour ,1 ,3742 ,3742 ,40 ,0 ,53.1201 ,9.47806 ,8.82092
local optima ,1 ,3834 ,3834 ,40 ,92 ,10.2339 ,9.47806 ,9.02423
new initTour ,1 ,3834 ,3834 ,41 ,0 ,52.1911 ,9.47806 ,9.0243
local optima ,1 ,3925 ,3925 ,41 ,91 ,9.64614 ,9.47806 ,9.21722
new initTour ,1 ,3925 ,3925 ,42 ,0 ,57.0633 ,9.47806 ,9.21728
local optima ,1 ,4018 ,4018 ,42 ,93 ,9.8789 ,9.47806 ,9.47382
new initTour ,1 ,4018 ,4018 ,43 ,0 ,56.8878 ,9.47806 ,9.47388
local optima ,1 ,4116 ,4116 ,43 ,98 ,9.70913 ,9.47806 ,9.73287
new initTour ,1 ,4116 ,4116 ,44 ,0 ,54.2679 ,9.47806 ,9.73293
local optima ,1 ,4217 ,4217 ,44 ,101 ,10.1132 ,9.47806 ,9.96523
new initTour ,1 ,4217 ,4217 ,45 ,0 ,54.1905 ,9.47806 ,9.96529
local optima ,1 ,4318 ,4318 ,45 ,101 ,9.869 ,9.47806 ,10.1904
new initTour ,1 ,4318 ,4318 ,46 ,0 ,56.3661 ,9.47806 ,10.1905
local optima ,1 ,4417 ,4417 ,46 ,99 ,10.0574 ,9.47806 ,10.435
new initTour ,1 ,4417 ,4417 ,47 ,0 ,52.1052 ,9.47806 ,10.4351
local optima ,1 ,4517 ,4517 ,47 ,100 ,9.54519 ,9.47806 ,10.6357
new initTour ,1 ,4517 ,4517 ,48 ,0 ,58.708 ,9.47806 ,10.6357
local optima ,1 ,4612 ,4612 ,48 ,95 ,9.82737 ,9.47806 ,10.8759
new initTour ,1 ,4612 ,4612 ,49 ,0 ,51.3741 ,9.47806 ,10.876
local optima ,1 ,4706 ,4706 ,49 ,94 ,10.1648 ,9.47806 ,11.0611
new initTour ,1 ,4706 ,4706 ,50 ,0 ,55.9347 ,9.47806 ,11.0612
local optima ,1 ,4800 ,4800 ,50 ,94 ,9.73303 ,9.47806 ,11.3102
new initTour ,1 ,4800 ,4800 ,51 ,0 ,54.8585 ,9.47806 ,11.3103
local optima ,1 ,4882 ,4882 ,51 ,82 ,10.2195 ,9.47806 ,11.5433
