Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,7.7066 ,7.7066 ,9.9e-05
update best ,1 ,11 ,11 ,1 ,11 ,3.54784 ,3.54784 ,0.002524
local optima ,1 ,12 ,12 ,1 ,11 ,3.54784 ,3.54784 ,0.002559
new initTour ,1 ,12 ,12 ,2 ,0 ,6.84728 ,3.54784 ,0.002585
local optima ,1 ,22 ,22 ,2 ,10 ,3.54784 ,3.54784 ,0.004092
new initTour ,1 ,22 ,22 ,3 ,0 ,7.5206 ,3.54784 ,0.004115
local optima ,1 ,34 ,34 ,3 ,12 ,3.54784 ,3.54784 ,0.006081
new initTour ,1 ,34 ,34 ,4 ,0 ,7.80384 ,3.54784 ,0.006098
update best ,1 ,44 ,44 ,4 ,11 ,3.54784 ,3.54784 ,0.007654
local optima ,1 ,45 ,45 ,4 ,11 ,3.54784 ,3.54784 ,0.007692
new initTour ,1 ,45 ,45 ,5 ,0 ,7.37235 ,3.54784 ,0.007709
local optima ,1 ,54 ,54 ,5 ,9 ,3.54784 ,3.54784 ,0.009079
new initTour ,1 ,54 ,54 ,6 ,0 ,6.86465 ,3.54784 ,0.009096
local optima ,1 ,64 ,64 ,6 ,10 ,3.54784 ,3.54784 ,0.010644
new initTour ,1 ,64 ,64 ,7 ,0 ,7.91784 ,3.54784 ,0.010662
local optima ,1 ,72 ,72 ,7 ,8 ,3.54784 ,3.54784 ,0.011956
new initTour ,1 ,72 ,72 ,8 ,0 ,8.03499 ,3.54784 ,0.011973
local optima ,1 ,82 ,82 ,8 ,10 ,3.54784 ,3.54784 ,0.013973
new initTour ,1 ,82 ,82 ,9 ,0 ,7.89741 ,3.54784 ,0.013993
local optima ,1 ,92 ,92 ,9 ,10 ,3.54784 ,3.54784 ,0.015956
new initTour ,1 ,92 ,92 ,10 ,0 ,8.07405 ,3.54784 ,0.015972
local optima ,1 ,101 ,101 ,10 ,9 ,3.54784 ,3.54784 ,0.017703
new initTour ,1 ,101 ,101 ,11 ,0 ,7.06391 ,3.54784 ,0.01772
local optima ,1 ,108 ,108 ,11 ,7 ,3.54784 ,3.54784 ,0.018732
new initTour ,1 ,108 ,108 ,12 ,0 ,6.71045 ,3.54784 ,0.018747
local optima ,1 ,116 ,116 ,12 ,8 ,3.54784 ,3.54784 ,0.019957
new initTour ,1 ,116 ,116 ,13 ,0 ,6.92809 ,3.54784 ,0.019971
local optima ,1 ,125 ,125 ,13 ,9 ,3.64688 ,3.54784 ,0.021391
