tourCount, swapNum,initScore, optScore, bestScore, sec
1 ,166 ,49.464 ,9.60502 ,9.60502 ,0.003301
2 ,180 ,53.2831 ,9.56732 ,9.56732 ,0.006809
3 ,178 ,51.6248 ,9.31585 ,9.31585 ,0.010312
4 ,176 ,49.9639 ,9.56841 ,9.31585 ,0.013726
5 ,174 ,58.0797 ,9.85837 ,9.31585 ,0.017114
6 ,174 ,55.3377 ,9.47408 ,9.31585 ,0.020663
7 ,185 ,51.4853 ,9.53536 ,9.31585 ,0.024193
8 ,191 ,54.4632 ,9.72799 ,9.31585 ,0.027856
9 ,190 ,56.8808 ,9.75017 ,9.31585 ,0.031482
10 ,171 ,59.4182 ,9.52662 ,9.31585 ,0.034776
11 ,180 ,56.0715 ,9.51169 ,9.31585 ,0.039164
12 ,188 ,51.5346 ,9.46819 ,9.31585 ,0.042929
13 ,173 ,53.4278 ,9.71411 ,9.31585 ,0.046314
14 ,199 ,53.6567 ,9.29837 ,9.29837 ,0.050467
15 ,165 ,52.0762 ,9.40134 ,9.29837 ,0.053757
16 ,192 ,58.9761 ,9.63702 ,9.29837 ,0.057525
17 ,168 ,54.967 ,9.29068 ,9.29068 ,0.060967
18 ,155 ,54.2831 ,9.85549 ,9.29068 ,0.063943
19 ,180 ,53.4216 ,9.56235 ,9.29068 ,0.067549
20 ,175 ,51.6033 ,9.51586 ,9.29068 ,0.071018
21 ,185 ,57.3296 ,9.40845 ,9.29068 ,0.074636
22 ,177 ,55.7282 ,9.5588 ,9.29068 ,0.078147
23 ,161 ,54.1969 ,9.78874 ,9.29068 ,0.081399
24 ,187 ,52.45 ,9.44111 ,9.29068 ,0.085017
25 ,187 ,54.1689 ,9.83908 ,9.29068 ,0.088618
26 ,198 ,57.1852 ,9.59755 ,9.29068 ,0.092468
27 ,167 ,54.7324 ,9.35568 ,9.29068 ,0.095657
28 ,183 ,56.2482 ,9.42531 ,9.29068 ,0.099194
29 ,174 ,57.1194 ,9.53624 ,9.29068 ,0.102534
30 ,157 ,52.544 ,9.75616 ,9.29068 ,0.105571
31 ,166 ,56.5207 ,9.75834 ,9.29068 ,0.108753
32 ,176 ,54.589 ,9.86921 ,9.29068 ,0.112138
33 ,187 ,51.3916 ,9.43033 ,9.29068 ,0.115925
34 ,191 ,54.687 ,9.60608 ,9.29068 ,0.1203
35 ,176 ,51.9722 ,9.66708 ,9.29068 ,0.123819
36 ,152 ,53.1882 ,9.69523 ,9.29068 ,0.12673
37 ,178 ,54.6854 ,9.57224 ,9.29068 ,0.130228
38 ,180 ,48.7599 ,9.82102 ,9.29068 ,0.133754
39 ,156 ,51.8795 ,9.55628 ,9.29068 ,0.136755
40 ,182 ,53.1201 ,9.55945 ,9.29068 ,0.140254
41 ,175 ,52.1911 ,9.65293 ,9.29068 ,0.143614
42 ,172 ,57.0633 ,9.56438 ,9.29068 ,0.146899
43 ,156 ,56.8878 ,9.33966 ,9.29068 ,0.149896
44 ,198 ,54.2679 ,9.63232 ,9.29068 ,0.153702
45 ,191 ,54.1905 ,9.31782 ,9.29068 ,0.157354
46 ,178 ,56.3661 ,9.75778 ,9.29068 ,0.160797
47 ,162 ,52.1052 ,9.6422 ,9.29068 ,0.164165
48 ,169 ,58.708 ,9.41918 ,9.29068 ,0.167981
49 ,182 ,51.3741 ,9.72365 ,9.29068 ,0.171491
50 ,190 ,55.9347 ,9.40805 ,9.29068 ,0.175183
51 ,198 ,54.8585 ,9.65868 ,9.29068 ,0.179068
52 ,168 ,56.9141 ,9.64909 ,9.29068 ,0.182543
53 ,198 ,57.2327 ,9.37525 ,9.29068 ,0.186615
54 ,197 ,54.1559 ,9.47817 ,9.29068 ,0.190637
55 ,177 ,57.2816 ,9.83689 ,9.29068 ,0.194442
56 ,178 ,56.0564 ,9.8818 ,9.29068 ,0.197946
57 ,209 ,61.0096 ,9.58281 ,9.29068 ,0.202188
58 ,170 ,54.7084 ,9.73025 ,9.29068 ,0.205598
59 ,164 ,58.5631 ,9.61188 ,9.29068 ,0.208915
60 ,174 ,55.283 ,9.24713 ,9.24713 ,0.212386
61 ,191 ,58.0918 ,9.63721 ,9.24713 ,0.216157
62 ,183 ,56.6005 ,9.7716 ,9.24713 ,0.219765
63 ,176 ,50.7886 ,9.59167 ,9.24713 ,0.22323
64 ,177 ,54.9116 ,9.70303 ,9.24713 ,0.226621
65 ,178 ,52.5683 ,9.42114 ,9.24713 ,0.230046
66 ,161 ,53.9974 ,9.3503 ,9.24713 ,0.233179
67 ,176 ,53.3838 ,9.3888 ,9.24713 ,0.236543
68 ,159 ,48.8032 ,9.20415 ,9.20415 ,0.239593
69 ,183 ,57.7061 ,9.48379 ,9.20415 ,0.243102
70 ,168 ,52.4868 ,9.41403 ,9.20415 ,0.246336
71 ,195 ,52.5601 ,9.36803 ,9.20415 ,0.250055
72 ,192 ,55.5875 ,9.45941 ,9.20415 ,0.253767
73 ,189 ,55.1222 ,9.39284 ,9.20415 ,0.257471
74 ,190 ,53.4832 ,9.56346 ,9.20415 ,0.261177
75 ,178 ,52.9447 ,9.70686 ,9.20415 ,0.264609
76 ,170 ,55.0941 ,9.85572 ,9.20415 ,0.267881
77 ,193 ,54.1729 ,9.66955 ,9.20415 ,0.271752
78 ,171 ,54.1444 ,9.63451 ,9.20415 ,0.275017
79 ,174 ,52.9932 ,9.35177 ,9.20415 ,0.278344
80 ,200 ,53.9796 ,9.46832 ,9.20415 ,0.282251
81 ,168 ,53.2999 ,9.41237 ,9.20415 ,0.285509
82 ,171 ,49.2094 ,9.41657 ,9.20415 ,0.288813
83 ,187 ,55.7341 ,9.55193 ,9.20415 ,0.292455
84 ,192 ,51.519 ,9.67691 ,9.20415 ,0.296153
85 ,163 ,52.8146 ,9.37102 ,9.20415 ,0.299292
86 ,187 ,54.7964 ,9.54492 ,9.20415 ,0.30307
87 ,168 ,56.2418 ,9.58227 ,9.20415 ,0.306343
88 ,163 ,54.0015 ,9.34778 ,9.20415 ,0.309451
89 ,194 ,54.7704 ,9.28151 ,9.20415 ,0.313182
90 ,185 ,55.9431 ,9.48299 ,9.20415 ,0.31682
91 ,195 ,53.7486 ,9.44252 ,9.20415 ,0.320558
92 ,160 ,54.1398 ,9.43751 ,9.20415 ,0.32364
93 ,166 ,52.3125 ,9.76874 ,9.20415 ,0.326802
94 ,153 ,51.8439 ,9.42571 ,9.20415 ,0.32972
95 ,173 ,55.5417 ,9.4687 ,9.20415 ,0.333094
96 ,159 ,56.8066 ,9.47965 ,9.20415 ,0.33618
97 ,174 ,56.3514 ,9.56004 ,9.20415 ,0.339528
98 ,187 ,54.7734 ,9.56141 ,9.20415 ,0.343138
99 ,175 ,53.5631 ,9.31786 ,9.20415 ,0.346495
