Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,73.4889 ,73.4889 ,0.000175
update best ,1 ,273 ,273 ,1 ,273 ,8.04086 ,8.04086 ,3.66744
local optima ,1 ,274 ,274 ,1 ,273 ,8.04086 ,8.04086 ,3.66758
new initTour ,1 ,274 ,274 ,2 ,0 ,73.4251 ,8.04086 ,3.66772
update best ,1 ,544 ,544 ,2 ,271 ,7.99268 ,7.99268 ,7.15924
local optima ,1 ,545 ,545 ,2 ,271 ,7.99268 ,7.99268 ,7.15937
new initTour ,1 ,545 ,545 ,3 ,0 ,72.8086 ,7.99268 ,7.15951
local optima ,1 ,798 ,798 ,3 ,253 ,8.20851 ,7.99268 ,10.565
new initTour ,1 ,798 ,798 ,4 ,0 ,70.9342 ,7.99268 ,10.5651
update best ,1 ,1053 ,1053 ,4 ,256 ,7.97207 ,7.97207 ,13.6541
local optima ,1 ,1054 ,1054 ,4 ,256 ,7.97207 ,7.97207 ,13.6543
new initTour ,1 ,1054 ,1054 ,5 ,0 ,70.4984 ,7.97207 ,13.6544
update best ,1 ,1314 ,1314 ,5 ,261 ,7.94578 ,7.94578 ,16.8607
local optima ,1 ,1315 ,1315 ,5 ,261 ,7.94578 ,7.94578 ,16.8608
new initTour ,1 ,1315 ,1315 ,6 ,0 ,70.9065 ,7.94578 ,16.861
local optima ,1 ,1579 ,1579 ,6 ,264 ,8.0687 ,7.94578 ,19.9643
new initTour ,1 ,1579 ,1579 ,7 ,0 ,71.1621 ,7.94578 ,19.9644
local optima ,1 ,1846 ,1846 ,7 ,267 ,8.06834 ,7.94578 ,23.2666
new initTour ,1 ,1846 ,1846 ,8 ,0 ,73.246 ,7.94578 ,23.2667
local optima ,1 ,2111 ,2111 ,8 ,265 ,8.06431 ,7.94578 ,26.5514
new initTour ,1 ,2111 ,2111 ,9 ,0 ,71.4522 ,7.94578 ,26.5516
local optima ,1 ,2366 ,2366 ,9 ,255 ,7.96716 ,7.94578 ,29.8182
new initTour ,1 ,2366 ,2366 ,10 ,0 ,72.7514 ,7.94578 ,29.8184
local optima ,1 ,2625 ,2625 ,10 ,259 ,8.01934 ,7.94578 ,33.1119
new initTour ,1 ,2625 ,2625 ,11 ,0 ,71.646 ,7.94578 ,33.1121
local optima ,1 ,2889 ,2889 ,11 ,264 ,7.97788 ,7.94578 ,36.2561
new initTour ,1 ,2889 ,2889 ,12 ,0 ,72.3728 ,7.94578 ,36.2562
local optima ,1 ,3162 ,3162 ,12 ,273 ,8.14698 ,7.94578 ,39.7937
new initTour ,1 ,3162 ,3162 ,13 ,0 ,70.5544 ,7.94578 ,39.7939
local optima ,1 ,3432 ,3432 ,13 ,270 ,8.07935 ,7.94578 ,43.1186
new initTour ,1 ,3432 ,3432 ,14 ,0 ,72.2369 ,7.94578 ,43.1187
local optima ,1 ,3703 ,3703 ,14 ,271 ,7.95399 ,7.94578 ,46.4084
new initTour ,1 ,3703 ,3703 ,15 ,0 ,71.1729 ,7.94578 ,46.4085
update best ,1 ,3963 ,3963 ,15 ,261 ,7.88794 ,7.88794 ,49.635
local optima ,1 ,3964 ,3964 ,15 ,261 ,7.88794 ,7.88794 ,49.6351
new initTour ,1 ,3964 ,3964 ,16 ,0 ,72.2204 ,7.88794 ,49.6352
local optima ,1 ,4233 ,4233 ,16 ,269 ,8.02845 ,7.88794 ,53.3146
new initTour ,1 ,4233 ,4233 ,17 ,0 ,71.6013 ,7.88794 ,53.3148
local optima ,1 ,4492 ,4492 ,17 ,259 ,8.09685 ,7.88794 ,56.678
new initTour ,1 ,4492 ,4492 ,18 ,0 ,72.9907 ,7.88794 ,56.6781
local optima ,1 ,4762 ,4762 ,18 ,270 ,7.96608 ,7.88794 ,60.5681
new initTour ,1 ,4762 ,4762 ,19 ,0 ,71.4389 ,7.88794 ,60.5682
local optima ,1 ,5021 ,5021 ,19 ,259 ,8.02439 ,7.88794 ,63.8684
new initTour ,1 ,5021 ,5021 ,20 ,0 ,72.5618 ,7.88794 ,63.8685
local optima ,1 ,5278 ,5278 ,20 ,257 ,8.14814 ,7.88794 ,67.2121
new initTour ,1 ,5278 ,5278 ,21 ,0 ,71.3725 ,7.88794 ,67.2123
local optima ,1 ,5537 ,5537 ,21 ,259 ,8.1885 ,7.88794 ,70.4592
new initTour ,1 ,5537 ,5537 ,22 ,0 ,73.8583 ,7.88794 ,70.4593
local optima ,1 ,5809 ,5809 ,22 ,272 ,8.04458 ,7.88794 ,74.1055
new initTour ,1 ,5809 ,5809 ,23 ,0 ,70.8826 ,7.88794 ,74.1056
update best ,1 ,6067 ,6067 ,23 ,259 ,7.88602 ,7.88602 ,77.3003
local optima ,1 ,6068 ,6068 ,23 ,259 ,7.88602 ,7.88602 ,77.3004
new initTour ,1 ,6068 ,6068 ,24 ,0 ,74.3999 ,7.88602 ,77.3006
local optima ,1 ,6336 ,6336 ,24 ,268 ,7.94641 ,7.88602 ,81.0452
new initTour ,1 ,6336 ,6336 ,25 ,0 ,73.6686 ,7.88602 ,81.0454
epi end ,1 ,6401 ,6401 ,25 ,65 ,24.8756 ,7.88602 ,83.9547
epi begin ,2 ,1 ,6401 ,25 ,65 ,24.8756 ,7.88602 ,146.414
local optima ,2 ,244 ,6644 ,25 ,308 ,8.01505 ,7.88602 ,147.13
new initTour ,2 ,244 ,6644 ,26 ,0 ,72.761 ,7.88602 ,147.131
local optima ,2 ,568 ,6968 ,26 ,324 ,7.92914 ,7.88602 ,151.138
new initTour ,2 ,568 ,6968 ,27 ,0 ,72.1298 ,7.88602 ,151.139
local optima ,2 ,887 ,7287 ,27 ,319 ,8.25271 ,7.88602 ,155.113
new initTour ,2 ,887 ,7287 ,28 ,0 ,74.4174 ,7.88602 ,155.113
local optima ,2 ,1183 ,7583 ,28 ,296 ,7.92034 ,7.88602 ,159.473
new initTour ,2 ,1183 ,7583 ,29 ,0 ,70.1506 ,7.88602 ,159.473
local optima ,2 ,1520 ,7920 ,29 ,337 ,7.95979 ,7.88602 ,163.319
new initTour ,2 ,1520 ,7920 ,30 ,0 ,71.0728 ,7.88602 ,163.319
local optima ,2 ,1843 ,8243 ,30 ,323 ,8.24131 ,7.88602 ,167.786
new initTour ,2 ,1843 ,8243 ,31 ,0 ,71.4435 ,7.88602 ,167.786
local optima ,2 ,2190 ,8590 ,31 ,347 ,8.32337 ,7.88602 ,171.787
new initTour ,2 ,2190 ,8590 ,32 ,0 ,70.7482 ,7.88602 ,171.787
local optima ,2 ,2537 ,8937 ,32 ,347 ,8.10655 ,7.88602 ,175.752
new initTour ,2 ,2537 ,8937 ,33 ,0 ,70.2448 ,7.88602 ,175.752
local optima ,2 ,2869 ,9269 ,33 ,332 ,7.98016 ,7.88602 ,179.662
new initTour ,2 ,2869 ,9269 ,34 ,0 ,69.4007 ,7.88602 ,179.663
local optima ,2 ,3220 ,9620 ,34 ,351 ,7.93667 ,7.88602 ,183.904
new initTour ,2 ,3220 ,9620 ,35 ,0 ,71.3645 ,7.88602 ,183.904
local optima ,2 ,3607 ,10007 ,35 ,387 ,7.95849 ,7.88602 ,188.161
new initTour ,2 ,3607 ,10007 ,36 ,0 ,72.3853 ,7.88602 ,188.161
local optima ,2 ,3935 ,10335 ,36 ,328 ,8.18515 ,7.88602 ,192.374
new initTour ,2 ,3935 ,10335 ,37 ,0 ,71.2573 ,7.88602 ,192.374
local optima ,2 ,4284 ,10684 ,37 ,349 ,7.95385 ,7.88602 ,196.3
new initTour ,2 ,4284 ,10684 ,38 ,0 ,73.7194 ,7.88602 ,196.3
local optima ,2 ,4628 ,11028 ,38 ,344 ,7.99182 ,7.88602 ,200.851
new initTour ,2 ,4628 ,11028 ,39 ,0 ,69.9664 ,7.88602 ,200.851
local optima ,2 ,4966 ,11366 ,39 ,338 ,8.07569 ,7.88602 ,204.743
new initTour ,2 ,4966 ,11366 ,40 ,0 ,72.9004 ,7.88602 ,204.743
update best ,2 ,5284 ,11684 ,40 ,319 ,7.88231 ,7.88231 ,209.272
local optima ,2 ,5285 ,11685 ,40 ,319 ,7.88231 ,7.88231 ,209.272
new initTour ,2 ,5285 ,11685 ,41 ,0 ,71.4272 ,7.88231 ,209.273
local optima ,2 ,5642 ,12042 ,41 ,357 ,8.14334 ,7.88231 ,213.413
new initTour ,2 ,5642 ,12042 ,42 ,0 ,70.7964 ,7.88231 ,213.413
local optima ,2 ,5992 ,12392 ,42 ,350 ,7.96528 ,7.88231 ,217.426
new initTour ,2 ,5992 ,12392 ,43 ,0 ,72.6742 ,7.88231 ,217.426
local optima ,2 ,6320 ,12720 ,43 ,328 ,8.24355 ,7.88231 ,221.545
new initTour ,2 ,6320 ,12720 ,44 ,0 ,66.0263 ,7.88231 ,221.545
epi end ,2 ,6401 ,12801 ,44 ,81 ,27.4478 ,7.88231 ,224.484
epi begin ,3 ,1 ,12801 ,44 ,81 ,27.4478 ,7.88231 ,300.258
local optima ,3 ,234 ,13034 ,44 ,314 ,7.96426 ,7.88231 ,300.842
new initTour ,3 ,234 ,13034 ,45 ,0 ,74.2302 ,7.88231 ,300.842
local optima ,3 ,587 ,13387 ,45 ,353 ,8.01542 ,7.88231 ,305.219
new initTour ,3 ,587 ,13387 ,46 ,0 ,72.3303 ,7.88231 ,305.219
local optima ,3 ,946 ,13746 ,46 ,359 ,8.05944 ,7.88231 ,309.275
new initTour ,3 ,946 ,13746 ,47 ,0 ,69.7428 ,7.88231 ,309.276
local optima ,3 ,1267 ,14067 ,47 ,321 ,8.01197 ,7.88231 ,312.883
