Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,39.3167 ,39.3167 ,0.000111
update best ,1 ,69 ,69 ,1 ,69 ,7.7016 ,7.7016 ,0.101772
local optima ,1 ,70 ,70 ,1 ,69 ,7.7016 ,7.7016 ,0.101827
new initTour ,1 ,70 ,70 ,2 ,0 ,37.5726 ,7.7016 ,0.101875
local optima ,1 ,138 ,138 ,2 ,68 ,7.85328 ,7.7016 ,0.179226
new initTour ,1 ,138 ,138 ,3 ,0 ,40.3346 ,7.7016 ,0.17929
update best ,1 ,207 ,207 ,3 ,70 ,7.64726 ,7.64726 ,0.274306
local optima ,1 ,208 ,208 ,3 ,70 ,7.64726 ,7.64726 ,0.27436
new initTour ,1 ,208 ,208 ,4 ,0 ,38.7185 ,7.64726 ,0.274403
update best ,1 ,279 ,279 ,4 ,72 ,7.26982 ,7.26982 ,0.369552
local optima ,1 ,280 ,280 ,4 ,72 ,7.26982 ,7.26982 ,0.369607
new initTour ,1 ,280 ,280 ,5 ,0 ,36.3452 ,7.26982 ,0.369709
local optima ,1 ,347 ,347 ,5 ,67 ,7.4266 ,7.26982 ,0.451204
new initTour ,1 ,347 ,347 ,6 ,0 ,38.5911 ,7.26982 ,0.451249
local optima ,1 ,420 ,420 ,6 ,73 ,7.29848 ,7.26982 ,0.545532
new initTour ,1 ,420 ,420 ,7 ,0 ,35.2455 ,7.26982 ,0.545579
local optima ,1 ,485 ,485 ,7 ,65 ,7.43357 ,7.26982 ,0.613521
new initTour ,1 ,485 ,485 ,8 ,0 ,37.0779 ,7.26982 ,0.613569
local optima ,1 ,564 ,564 ,8 ,79 ,7.69006 ,7.26982 ,0.698344
new initTour ,1 ,564 ,564 ,9 ,0 ,36.9996 ,7.26982 ,0.698389
local optima ,1 ,635 ,635 ,9 ,71 ,7.41922 ,7.26982 ,0.783616
new initTour ,1 ,635 ,635 ,10 ,0 ,39.8096 ,7.26982 ,0.78366
local optima ,1 ,701 ,701 ,10 ,66 ,7.58687 ,7.26982 ,0.87815
new initTour ,1 ,701 ,701 ,11 ,0 ,37.1225 ,7.26982 ,0.878196
local optima ,1 ,770 ,770 ,11 ,69 ,7.33574 ,7.26982 ,0.953772
new initTour ,1 ,770 ,770 ,12 ,0 ,37.1077 ,7.26982 ,0.953845
local optima ,1 ,843 ,843 ,12 ,73 ,7.33472 ,7.26982 ,1.0406
new initTour ,1 ,843 ,843 ,13 ,0 ,35.8557 ,7.26982 ,1.04064
local optima ,1 ,905 ,905 ,13 ,62 ,7.62034 ,7.26982 ,1.108
new initTour ,1 ,905 ,905 ,14 ,0 ,39.5529 ,7.26982 ,1.10804
local optima ,1 ,974 ,974 ,14 ,69 ,7.63321 ,7.26982 ,1.20045
new initTour ,1 ,974 ,974 ,15 ,0 ,35.5034 ,7.26982 ,1.2005
local optima ,1 ,1040 ,1040 ,15 ,66 ,7.36767 ,7.26982 ,1.26875
new initTour ,1 ,1040 ,1040 ,16 ,0 ,38.9111 ,7.26982 ,1.2688
local optima ,1 ,1109 ,1109 ,16 ,69 ,7.48652 ,7.26982 ,1.34865
new initTour ,1 ,1109 ,1109 ,17 ,0 ,37.9322 ,7.26982 ,1.3487
local optima ,1 ,1179 ,1179 ,17 ,70 ,7.73288 ,7.26982 ,1.43393
new initTour ,1 ,1179 ,1179 ,18 ,0 ,42.7386 ,7.26982 ,1.43398
update best ,1 ,1248 ,1248 ,18 ,70 ,7.25979 ,7.25979 ,1.54294
local optima ,1 ,1249 ,1249 ,18 ,70 ,7.25979 ,7.25979 ,1.54299
new initTour ,1 ,1249 ,1249 ,19 ,0 ,37.1339 ,7.25979 ,1.54303
update best ,1 ,1323 ,1323 ,19 ,75 ,7.17423 ,7.17423 ,1.62701
local optima ,1 ,1324 ,1324 ,19 ,75 ,7.17423 ,7.17423 ,1.62706
new initTour ,1 ,1324 ,1324 ,20 ,0 ,37.363 ,7.17423 ,1.62711
local optima ,1 ,1396 ,1396 ,20 ,72 ,7.30916 ,7.17423 ,1.71568
new initTour ,1 ,1396 ,1396 ,21 ,0 ,39.3601 ,7.17423 ,1.71572
local optima ,1 ,1473 ,1473 ,21 ,77 ,7.28648 ,7.17423 ,1.80522
new initTour ,1 ,1473 ,1473 ,22 ,0 ,38.7377 ,7.17423 ,1.80526
local optima ,1 ,1546 ,1546 ,22 ,73 ,7.29302 ,7.17423 ,1.89985
new initTour ,1 ,1546 ,1546 ,23 ,0 ,40.2755 ,7.17423 ,1.8999
local optima ,1 ,1616 ,1616 ,23 ,70 ,7.58096 ,7.17423 ,1.99758
new initTour ,1 ,1616 ,1616 ,24 ,0 ,37.7646 ,7.17423 ,1.99763
local optima ,1 ,1680 ,1680 ,24 ,64 ,7.51884 ,7.17423 ,2.08337
new initTour ,1 ,1680 ,1680 ,25 ,0 ,38.9956 ,7.17423 ,2.08347
local optima ,1 ,1748 ,1748 ,25 ,68 ,7.43193 ,7.17423 ,2.17435
new initTour ,1 ,1748 ,1748 ,26 ,0 ,35.5889 ,7.17423 ,2.1744
local optima ,1 ,1814 ,1814 ,26 ,66 ,7.7655 ,7.17423 ,2.2551
new initTour ,1 ,1814 ,1814 ,27 ,0 ,40.6293 ,7.17423 ,2.25515
local optima ,1 ,1887 ,1887 ,27 ,73 ,7.38504 ,7.17423 ,2.3497
new initTour ,1 ,1887 ,1887 ,28 ,0 ,40.7843 ,7.17423 ,2.34975
local optima ,1 ,1960 ,1960 ,28 ,73 ,7.44372 ,7.17423 ,2.43334
new initTour ,1 ,1960 ,1960 ,29 ,0 ,39.7091 ,7.17423 ,2.43339
local optima ,1 ,2028 ,2028 ,29 ,68 ,7.22082 ,7.17423 ,2.52458
