Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,88.4312 ,88.4312 ,0.000151
update best ,1 ,188 ,188 ,1 ,188 ,9.22493 ,9.22493 ,1.03345
local optima ,1 ,189 ,189 ,1 ,188 ,9.22493 ,9.22493 ,1.03353
new initTour ,1 ,189 ,189 ,2 ,0 ,88.3046 ,9.22493 ,1.03363
local optima ,1 ,363 ,363 ,2 ,174 ,10.0427 ,9.22493 ,2.07644
new initTour ,1 ,363 ,363 ,3 ,0 ,89.5248 ,9.22493 ,2.07654
local optima ,1 ,538 ,538 ,3 ,175 ,9.53797 ,9.22493 ,3.0605
new initTour ,1 ,538 ,538 ,4 ,0 ,92.109 ,9.22493 ,3.0606
local optima ,1 ,726 ,726 ,4 ,188 ,9.45988 ,9.22493 ,4.10112
new initTour ,1 ,726 ,726 ,5 ,0 ,82.5378 ,9.22493 ,4.10122
local optima ,1 ,906 ,906 ,5 ,180 ,9.32181 ,9.22493 ,4.94654
new initTour ,1 ,906 ,906 ,6 ,0 ,89.3972 ,9.22493 ,4.94664
local optima ,1 ,1086 ,1086 ,6 ,180 ,9.30963 ,9.22493 ,5.96044
new initTour ,1 ,1086 ,1086 ,7 ,0 ,88.2298 ,9.22493 ,5.96054
local optima ,1 ,1265 ,1265 ,7 ,179 ,10.5294 ,9.22493 ,6.86642
new initTour ,1 ,1265 ,1265 ,8 ,0 ,95.2801 ,9.22493 ,6.86652
local optima ,1 ,1448 ,1448 ,8 ,183 ,9.28301 ,9.22493 ,7.95557
new initTour ,1 ,1448 ,1448 ,9 ,0 ,92.2803 ,9.22493 ,7.95567
local optima ,1 ,1642 ,1642 ,9 ,194 ,9.35372 ,9.22493 ,9.03062
new initTour ,1 ,1642 ,1642 ,10 ,0 ,96.6814 ,9.22493 ,9.03072
local optima ,1 ,1834 ,1834 ,10 ,192 ,9.83962 ,9.22493 ,10.191
new initTour ,1 ,1834 ,1834 ,11 ,0 ,82.7632 ,9.22493 ,10.1911
update best ,1 ,2012 ,2012 ,11 ,179 ,9.09903 ,9.09903 ,11.0806
local optima ,1 ,2013 ,2013 ,11 ,179 ,9.09903 ,9.09903 ,11.0807
new initTour ,1 ,2013 ,2013 ,12 ,0 ,86.4079 ,9.09903 ,11.0808
local optima ,1 ,2185 ,2185 ,12 ,172 ,9.47898 ,9.09903 ,12.0109
new initTour ,1 ,2185 ,2185 ,13 ,0 ,93.1588 ,9.09903 ,12.0109
local optima ,1 ,2361 ,2361 ,13 ,176 ,9.29919 ,9.09903 ,13.0363
new initTour ,1 ,2361 ,2361 ,14 ,0 ,86.998 ,9.09903 ,13.0364
local optima ,1 ,2539 ,2539 ,14 ,178 ,9.99865 ,9.09903 ,13.9596
new initTour ,1 ,2539 ,2539 ,15 ,0 ,92.8818 ,9.09903 ,13.9597
local optima ,1 ,2724 ,2724 ,15 ,185 ,9.55327 ,9.09903 ,15.0881
new initTour ,1 ,2724 ,2724 ,16 ,0 ,96.1896 ,9.09903 ,15.0882
local optima ,1 ,2902 ,2902 ,16 ,178 ,9.11222 ,9.09903 ,16.2336
new initTour ,1 ,2902 ,2902 ,17 ,0 ,99.2132 ,9.09903 ,16.2337
local optima ,1 ,3096 ,3096 ,17 ,194 ,9.7403 ,9.09903 ,17.4607
new initTour ,1 ,3096 ,3096 ,18 ,0 ,92.8398 ,9.09903 ,17.4608
local optima ,1 ,3266 ,3266 ,18 ,170 ,9.70525 ,9.09903 ,18.5148
new initTour ,1 ,3266 ,3266 ,19 ,0 ,90.0933 ,9.09903 ,18.5149
local optima ,1 ,3435 ,3435 ,19 ,169 ,9.74687 ,9.09903 ,19.5043
new initTour ,1 ,3435 ,3435 ,20 ,0 ,92.1215 ,9.09903 ,19.5044
local optima ,1 ,3619 ,3619 ,20 ,184 ,9.97746 ,9.09903 ,20.4887
new initTour ,1 ,3619 ,3619 ,21 ,0 ,85.1695 ,9.09903 ,20.4888
local optima ,1 ,3803 ,3803 ,21 ,184 ,9.14161 ,9.09903 ,21.3645
new initTour ,1 ,3803 ,3803 ,22 ,0 ,87.1678 ,9.09903 ,21.3646
local optima ,1 ,3984 ,3984 ,22 ,181 ,9.45511 ,9.09903 ,22.3617
new initTour ,1 ,3984 ,3984 ,23 ,0 ,91.9694 ,9.09903 ,22.3618
local optima ,1 ,4168 ,4168 ,23 ,184 ,9.16997 ,9.09903 ,23.4346
new initTour ,1 ,4168 ,4168 ,24 ,0 ,94.4203 ,9.09903 ,23.4347
local optima ,1 ,4342 ,4342 ,24 ,174 ,9.62381 ,9.09903 ,24.4952
new initTour ,1 ,4342 ,4342 ,25 ,0 ,92.2357 ,9.09903 ,24.4953
local optima ,1 ,4518 ,4518 ,25 ,176 ,9.42872 ,9.09903 ,25.5416
new initTour ,1 ,4518 ,4518 ,26 ,0 ,91.7215 ,9.09903 ,25.5417
local optima ,1 ,4694 ,4694 ,26 ,176 ,9.66687 ,9.09903 ,26.6196
new initTour ,1 ,4694 ,4694 ,27 ,0 ,88.3575 ,9.09903 ,26.6197
local optima ,1 ,4867 ,4867 ,27 ,173 ,9.34907 ,9.09903 ,27.6458
