Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,61.0305 ,61.0305 ,0.000141
update best ,1 ,106 ,106 ,1 ,106 ,8.52169 ,8.52169 ,0.28444
local optima ,1 ,107 ,107 ,1 ,106 ,8.52169 ,8.52169 ,0.284505
new initTour ,1 ,107 ,107 ,2 ,0 ,54.7158 ,8.52169 ,0.284571
local optima ,1 ,219 ,219 ,2 ,112 ,8.61512 ,8.52169 ,0.545315
new initTour ,1 ,219 ,219 ,3 ,0 ,57.8348 ,8.52169 ,0.545382
local optima ,1 ,325 ,325 ,3 ,106 ,8.58837 ,8.52169 ,0.82773
new initTour ,1 ,325 ,325 ,4 ,0 ,55.8569 ,8.52169 ,0.827797
local optima ,1 ,435 ,435 ,4 ,110 ,8.6926 ,8.52169 ,1.08092
new initTour ,1 ,435 ,435 ,5 ,0 ,59.1344 ,8.52169 ,1.08099
local optima ,1 ,542 ,542 ,5 ,107 ,8.59702 ,8.52169 ,1.37463
new initTour ,1 ,542 ,542 ,6 ,0 ,61.1418 ,8.52169 ,1.3747
local optima ,1 ,648 ,648 ,6 ,106 ,8.57675 ,8.52169 ,1.66026
new initTour ,1 ,648 ,648 ,7 ,0 ,55.7439 ,8.52169 ,1.66032
local optima ,1 ,751 ,751 ,7 ,103 ,8.72468 ,8.52169 ,1.89613
new initTour ,1 ,751 ,751 ,8 ,0 ,58.1495 ,8.52169 ,1.8962
local optima ,1 ,845 ,845 ,8 ,94 ,8.91747 ,8.52169 ,2.15155
new initTour ,1 ,845 ,845 ,9 ,0 ,52.7752 ,8.52169 ,2.15162
update best ,1 ,949 ,949 ,9 ,105 ,8.4773 ,8.4773 ,2.38268
local optima ,1 ,950 ,950 ,9 ,105 ,8.4773 ,8.4773 ,2.38277
new initTour ,1 ,950 ,950 ,10 ,0 ,52.4272 ,8.4773 ,2.38288
local optima ,1 ,1046 ,1046 ,10 ,96 ,9.02687 ,8.4773 ,2.61132
new initTour ,1 ,1046 ,1046 ,11 ,0 ,54.9858 ,8.4773 ,2.6114
local optima ,1 ,1158 ,1158 ,11 ,112 ,8.71366 ,8.4773 ,2.88359
