Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,158.646 ,158.646 ,0.000183
update best ,1 ,329 ,329 ,1 ,329 ,7.78557 ,7.78557 ,4.89772
local optima ,1 ,330 ,330 ,1 ,329 ,7.78557 ,7.78557 ,4.89787
new initTour ,1 ,330 ,330 ,2 ,0 ,154.428 ,7.78557 ,4.89804
update best ,1 ,655 ,655 ,2 ,326 ,7.74538 ,7.74538 ,9.77178
local optima ,1 ,656 ,656 ,2 ,326 ,7.74538 ,7.74538 ,9.77193
new initTour ,1 ,656 ,656 ,3 ,0 ,155.32 ,7.74538 ,9.77209
update best ,1 ,992 ,992 ,3 ,337 ,7.44053 ,7.44053 ,14.3806
local optima ,1 ,993 ,993 ,3 ,337 ,7.44053 ,7.44053 ,14.3807
new initTour ,1 ,993 ,993 ,4 ,0 ,167.771 ,7.44053 ,14.3809
update best ,1 ,1311 ,1311 ,4 ,319 ,7.4271 ,7.4271 ,19.4816
local optima ,1 ,1312 ,1312 ,4 ,319 ,7.4271 ,7.4271 ,19.4817
new initTour ,1 ,1312 ,1312 ,5 ,0 ,165.879 ,7.4271 ,19.4819
update best ,1 ,1632 ,1632 ,5 ,321 ,7.33316 ,7.33316 ,24.6413
local optima ,1 ,1633 ,1633 ,5 ,321 ,7.33316 ,7.33316 ,24.6414
new initTour ,1 ,1633 ,1633 ,6 ,0 ,163.077 ,7.33316 ,24.6416
local optima ,1 ,1961 ,1961 ,6 ,328 ,7.40567 ,7.33316 ,29.8518
new initTour ,1 ,1961 ,1961 ,7 ,0 ,166.119 ,7.33316 ,29.852
update best ,1 ,2296 ,2296 ,7 ,336 ,7.16242 ,7.16242 ,34.8425
local optima ,1 ,2297 ,2297 ,7 ,336 ,7.16242 ,7.16242 ,34.8426
new initTour ,1 ,2297 ,2297 ,8 ,0 ,159.191 ,7.16242 ,34.8428
local optima ,1 ,2626 ,2626 ,8 ,329 ,7.84994 ,7.16242 ,39.6933
new initTour ,1 ,2626 ,2626 ,9 ,0 ,161.892 ,7.16242 ,39.6934
local optima ,1 ,2956 ,2956 ,9 ,330 ,7.65452 ,7.16242 ,44.3496
new initTour ,1 ,2956 ,2956 ,10 ,0 ,174.037 ,7.16242 ,44.3498
local optima ,1 ,3273 ,3273 ,10 ,317 ,7.68277 ,7.16242 ,49.7854
new initTour ,1 ,3273 ,3273 ,11 ,0 ,169.207 ,7.16242 ,49.7855
local optima ,1 ,3597 ,3597 ,11 ,324 ,7.68503 ,7.16242 ,55.0783
new initTour ,1 ,3597 ,3597 ,12 ,0 ,148.878 ,7.16242 ,55.0785
local optima ,1 ,3905 ,3905 ,12 ,308 ,7.76537 ,7.16242 ,59.3432
new initTour ,1 ,3905 ,3905 ,13 ,0 ,171.829 ,7.16242 ,59.3433
local optima ,1 ,4227 ,4227 ,13 ,322 ,8.49486 ,7.16242 ,64.8411
new initTour ,1 ,4227 ,4227 ,14 ,0 ,156.662 ,7.16242 ,64.8413
local optima ,1 ,4545 ,4545 ,14 ,318 ,7.45091 ,7.16242 ,69.4236
new initTour ,1 ,4545 ,4545 ,15 ,0 ,165.061 ,7.16242 ,69.4237
local optima ,1 ,4868 ,4868 ,15 ,323 ,7.95655 ,7.16242 ,74.3937
new initTour ,1 ,4868 ,4868 ,16 ,0 ,165.204 ,7.16242 ,74.3939
local optima ,1 ,5198 ,5198 ,16 ,330 ,7.90193 ,7.16242 ,79.5955
new initTour ,1 ,5198 ,5198 ,17 ,0 ,164.22 ,7.16242 ,79.5957
local optima ,1 ,5523 ,5523 ,17 ,325 ,7.63401 ,7.16242 ,84.7498
new initTour ,1 ,5523 ,5523 ,18 ,0 ,169.75 ,7.16242 ,84.7499
local optima ,1 ,5843 ,5843 ,18 ,320 ,7.76817 ,7.16242 ,90.3917
new initTour ,1 ,5843 ,5843 ,19 ,0 ,170.147 ,7.16242 ,90.3918
local optima ,1 ,6191 ,6191 ,19 ,348 ,7.54005 ,7.16242 ,95.8243
new initTour ,1 ,6191 ,6191 ,20 ,0 ,162.904 ,7.16242 ,95.8244
epi end ,1 ,6401 ,6401 ,20 ,210 ,10.0959 ,7.16242 ,101.01
epi begin ,2 ,1 ,6401 ,20 ,210 ,10.0959 ,7.16242 ,173.073
local optima ,2 ,121 ,6521 ,20 ,330 ,7.69661 ,7.16242 ,173.139
new initTour ,2 ,121 ,6521 ,21 ,0 ,161.973 ,7.16242 ,173.139
local optima ,2 ,789 ,7189 ,21 ,668 ,7.9111 ,7.16242 ,180.83
new initTour ,2 ,789 ,7189 ,22 ,0 ,160.146 ,7.16242 ,180.83
local optima ,2 ,1473 ,7873 ,22 ,684 ,7.30355 ,7.16242 ,189.701
new initTour ,2 ,1473 ,7873 ,23 ,0 ,159.651 ,7.16242 ,189.701
local optima ,2 ,2141 ,8541 ,23 ,668 ,7.77037 ,7.16242 ,197.542
new initTour ,2 ,2141 ,8541 ,24 ,0 ,159.182 ,7.16242 ,197.543
local optima ,2 ,2829 ,9229 ,24 ,688 ,7.92275 ,7.16242 ,205.808
new initTour ,2 ,2829 ,9229 ,25 ,0 ,157.572 ,7.16242 ,205.808
local optima ,2 ,3506 ,9906 ,25 ,677 ,8.02454 ,7.16242 ,213.97
new initTour ,2 ,3506 ,9906 ,26 ,0 ,165.297 ,7.16242 ,213.97
local optima ,2 ,4266 ,10666 ,26 ,760 ,7.63513 ,7.16242 ,224.425
new initTour ,2 ,4266 ,10666 ,27 ,0 ,161.962 ,7.16242 ,224.425
local optima ,2 ,4996 ,11396 ,27 ,730 ,7.83038 ,7.16242 ,233.142
new initTour ,2 ,4996 ,11396 ,28 ,0 ,168.38 ,7.16242 ,233.142
local optima ,2 ,5833 ,12233 ,28 ,837 ,7.51669 ,7.16242 ,243.317
new initTour ,2 ,5833 ,12233 ,29 ,0 ,160.567 ,7.16242 ,243.318
epi end ,2 ,6401 ,12801 ,29 ,568 ,12.2488 ,7.16242 ,251.456
epi begin ,3 ,1 ,12801 ,29 ,568 ,12.2488 ,7.16242 ,322.45
local optima ,3 ,110 ,12910 ,29 ,677 ,7.4104 ,7.16242 ,322.491
new initTour ,3 ,110 ,12910 ,30 ,0 ,159.802 ,7.16242 ,322.492
local optima ,3 ,963 ,13763 ,30 ,853 ,7.60127 ,7.16242 ,332.207
new initTour ,3 ,963 ,13763 ,31 ,0 ,164.363 ,7.16242 ,332.207
local optima ,3 ,1734 ,14534 ,31 ,771 ,7.20725 ,7.16242 ,342.835
new initTour ,3 ,1734 ,14534 ,32 ,0 ,159.684 ,7.16242 ,342.835
local optima ,3 ,2538 ,15338 ,32 ,804 ,7.68522 ,7.16242 ,352.187
new initTour ,3 ,2538 ,15338 ,33 ,0 ,155.339 ,7.16242 ,352.187
local optima ,3 ,3363 ,16163 ,33 ,825 ,7.48305 ,7.16242 ,361.71
new initTour ,3 ,3363 ,16163 ,34 ,0 ,163.245 ,7.16242 ,361.71
local optima ,3 ,4111 ,16911 ,34 ,748 ,7.68179 ,7.16242 ,371.359
new initTour ,3 ,4111 ,16911 ,35 ,0 ,161.246 ,7.16242 ,371.359
local optima ,3 ,4829 ,17629 ,35 ,718 ,7.42879 ,7.16242 ,379.375
new initTour ,3 ,4829 ,17629 ,36 ,0 ,155.71 ,7.16242 ,379.375
local optima ,3 ,5524 ,18324 ,36 ,695 ,7.82274 ,7.16242 ,388.127
new initTour ,3 ,5524 ,18324 ,37 ,0 ,164.909 ,7.16242 ,388.128
local optima ,3 ,6224 ,19024 ,37 ,700 ,7.67948 ,7.16242 ,397.324
new initTour ,3 ,6224 ,19024 ,38 ,0 ,162.928 ,7.16242 ,397.324
epi end ,3 ,6401 ,19201 ,38 ,177 ,60.9562 ,7.16242 ,404.332
epi begin ,4 ,1 ,19201 ,38 ,177 ,60.9562 ,7.16242 ,478.746
local optima ,4 ,509 ,19709 ,38 ,685 ,7.45145 ,7.16242 ,480.413
new initTour ,4 ,509 ,19709 ,39 ,0 ,161.748 ,7.16242 ,480.413
local optima ,4 ,1407 ,20607 ,39 ,898 ,7.75414 ,7.16242 ,492.938
new initTour ,4 ,1407 ,20607 ,40 ,0 ,152.163 ,7.16242 ,492.938
local optima ,4 ,2293 ,21493 ,40 ,886 ,7.46259 ,7.16242 ,504.119
new initTour ,4 ,2293 ,21493 ,41 ,0 ,162.735 ,7.16242 ,504.119
local optima ,4 ,3103 ,22303 ,41 ,810 ,7.5185 ,7.16242 ,514.683
new initTour ,4 ,3103 ,22303 ,42 ,0 ,168.791 ,7.16242 ,514.684
local optima ,4 ,4009 ,23209 ,42 ,906 ,7.69439 ,7.16242 ,527.581
new initTour ,4 ,4009 ,23209 ,43 ,0 ,167.504 ,7.16242 ,527.581
local optima ,4 ,4810 ,24010 ,43 ,801 ,7.41831 ,7.16242 ,538.392
new initTour ,4 ,4810 ,24010 ,44 ,0 ,156.688 ,7.16242 ,538.392
local optima ,4 ,5536 ,24736 ,44 ,726 ,7.49706 ,7.16242 ,547.88
new initTour ,4 ,5536 ,24736 ,45 ,0 ,170.042 ,7.16242 ,547.88
local optima ,4 ,6322 ,25522 ,45 ,786 ,7.62336 ,7.16242 ,558.796
new initTour ,4 ,6322 ,25522 ,46 ,0 ,170.559 ,7.16242 ,558.796
epi end ,4 ,6401 ,25601 ,46 ,79 ,99.5469 ,7.16242 ,564.189
epi begin ,5 ,1 ,25601 ,46 ,79 ,99.5469 ,7.16242 ,643.105
local optima ,5 ,1109 ,26709 ,46 ,1187 ,7.69051 ,7.16242 ,653.804
new initTour ,5 ,1109 ,26709 ,47 ,0 ,165.752 ,7.16242 ,653.804
local optima ,5 ,2397 ,27997 ,47 ,1288 ,7.39689 ,7.16242 ,673.33
new initTour ,5 ,2397 ,27997 ,48 ,0 ,159.728 ,7.16242 ,673.33
local optima ,5 ,3725 ,29325 ,48 ,1328 ,7.996 ,7.16242 ,693.25
