Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,169.425 ,169.425 ,0.000189
update best ,1 ,323 ,323 ,1 ,323 ,7.43669 ,7.43669 ,5.18952
local optima ,1 ,324 ,324 ,1 ,323 ,7.43669 ,7.43669 ,5.18966
new initTour ,1 ,324 ,324 ,2 ,0 ,156.972 ,7.43669 ,5.18982
local optima ,1 ,664 ,664 ,2 ,340 ,7.65212 ,7.43669 ,9.92454
new initTour ,1 ,664 ,664 ,3 ,0 ,164.869 ,7.43669 ,9.9247
local optima ,1 ,985 ,985 ,3 ,321 ,8.49563 ,7.43669 ,14.946
new initTour ,1 ,985 ,985 ,4 ,0 ,167.053 ,7.43669 ,14.9461
local optima ,1 ,1303 ,1303 ,4 ,318 ,7.44904 ,7.43669 ,20.2449
new initTour ,1 ,1303 ,1303 ,5 ,0 ,160.141 ,7.43669 ,20.2451
local optima ,1 ,1609 ,1609 ,5 ,306 ,7.50227 ,7.43669 ,24.9149
new initTour ,1 ,1609 ,1609 ,6 ,0 ,163.992 ,7.43669 ,24.9151
update best ,1 ,1933 ,1933 ,6 ,325 ,7.3678 ,7.3678 ,29.995
local optima ,1 ,1934 ,1934 ,6 ,325 ,7.3678 ,7.3678 ,29.9952
new initTour ,1 ,1934 ,1934 ,7 ,0 ,158.724 ,7.3678 ,29.9953
local optima ,1 ,2269 ,2269 ,7 ,335 ,8.05722 ,7.3678 ,34.8773
new initTour ,1 ,2269 ,2269 ,8 ,0 ,163.078 ,7.3678 ,34.8775
local optima ,1 ,2585 ,2585 ,8 ,316 ,7.51756 ,7.3678 ,39.8714
new initTour ,1 ,2585 ,2585 ,9 ,0 ,168.675 ,7.3678 ,39.8715
local optima ,1 ,2911 ,2911 ,9 ,326 ,7.60867 ,7.3678 ,45.1582
new initTour ,1 ,2911 ,2911 ,10 ,0 ,156.432 ,7.3678 ,45.1584
local optima ,1 ,3245 ,3245 ,10 ,334 ,7.38366 ,7.3678 ,50.1431
new initTour ,1 ,3245 ,3245 ,11 ,0 ,172.209 ,7.3678 ,50.1434
update best ,1 ,3569 ,3569 ,11 ,325 ,7.3212 ,7.3212 ,55.6307
local optima ,1 ,3570 ,3570 ,11 ,325 ,7.3212 ,7.3212 ,55.6308
new initTour ,1 ,3570 ,3570 ,12 ,0 ,164.133 ,7.3212 ,55.631
local optima ,1 ,3904 ,3904 ,12 ,334 ,7.40808 ,7.3212 ,60.751
new initTour ,1 ,3904 ,3904 ,13 ,0 ,166.262 ,7.3212 ,60.7512
local optima ,1 ,4230 ,4230 ,13 ,326 ,8.34573 ,7.3212 ,66.0093
new initTour ,1 ,4230 ,4230 ,14 ,0 ,159.662 ,7.3212 ,66.0095
local optima ,1 ,4545 ,4545 ,14 ,315 ,7.32813 ,7.3212 ,70.7986
new initTour ,1 ,4545 ,4545 ,15 ,0 ,161.212 ,7.3212 ,70.7988
local optima ,1 ,4873 ,4873 ,15 ,328 ,7.64264 ,7.3212 ,75.9516
new initTour ,1 ,4873 ,4873 ,16 ,0 ,156.393 ,7.3212 ,75.9518
local optima ,1 ,5203 ,5203 ,16 ,330 ,7.43208 ,7.3212 ,80.8142
new initTour ,1 ,5203 ,5203 ,17 ,0 ,162.487 ,7.3212 ,80.8144
local optima ,1 ,5543 ,5543 ,17 ,340 ,7.74573 ,7.3212 ,86.0483
new initTour ,1 ,5543 ,5543 ,18 ,0 ,161.262 ,7.3212 ,86.0485
local optima ,1 ,5864 ,5864 ,18 ,321 ,7.7459 ,7.3212 ,90.8385
new initTour ,1 ,5864 ,5864 ,19 ,0 ,163.413 ,7.3212 ,90.8386
local optima ,1 ,6174 ,6174 ,19 ,310 ,8.47273 ,7.3212 ,95.8746
new initTour ,1 ,6174 ,6174 ,20 ,0 ,167.669 ,7.3212 ,95.8747
epi end ,1 ,6401 ,6401 ,20 ,227 ,9.59269 ,7.3212 ,100.94
epi begin ,2 ,1 ,6401 ,20 ,227 ,9.59269 ,7.3212 ,169.285
local optima ,2 ,91 ,6491 ,20 ,317 ,7.85708 ,7.3212 ,169.339
new initTour ,2 ,91 ,6491 ,21 ,0 ,159.884 ,7.3212 ,169.34
local optima ,2 ,827 ,7227 ,21 ,736 ,7.75814 ,7.3212 ,177.018
new initTour ,2 ,827 ,7227 ,22 ,0 ,153.358 ,7.3212 ,177.018
local optima ,2 ,1541 ,7941 ,22 ,714 ,7.79122 ,7.3212 ,185.318
new initTour ,2 ,1541 ,7941 ,23 ,0 ,158.046 ,7.3212 ,185.318
local optima ,2 ,2300 ,8700 ,23 ,759 ,7.7375 ,7.3212 ,193.676
new initTour ,2 ,2300 ,8700 ,24 ,0 ,163.04 ,7.3212 ,193.676
local optima ,2 ,2984 ,9384 ,24 ,684 ,7.32829 ,7.3212 ,201.897
new initTour ,2 ,2984 ,9384 ,25 ,0 ,162.599 ,7.3212 ,201.898
local optima ,2 ,3661 ,10061 ,25 ,677 ,7.45325 ,7.3212 ,210.689
new initTour ,2 ,3661 ,10061 ,26 ,0 ,156.089 ,7.3212 ,210.689
local optima ,2 ,4411 ,10811 ,26 ,750 ,7.92799 ,7.3212 ,219.351
new initTour ,2 ,4411 ,10811 ,27 ,0 ,162.284 ,7.3212 ,219.351
local optima ,2 ,5216 ,11616 ,27 ,805 ,7.36922 ,7.3212 ,228.182
new initTour ,2 ,5216 ,11616 ,28 ,0 ,165.377 ,7.3212 ,228.182
local optima ,2 ,5894 ,12294 ,28 ,678 ,7.47806 ,7.3212 ,236.825
new initTour ,2 ,5894 ,12294 ,29 ,0 ,162.26 ,7.3212 ,236.825
epi end ,2 ,6401 ,12801 ,29 ,507 ,20.4093 ,7.3212 ,244.549
epi begin ,3 ,1 ,12801 ,29 ,507 ,20.4093 ,7.3212 ,316.396
local optima ,3 ,219 ,13019 ,29 ,725 ,7.68912 ,7.3212 ,316.579
new initTour ,3 ,219 ,13019 ,30 ,0 ,159.256 ,7.3212 ,316.579
local optima ,3 ,929 ,13729 ,30 ,710 ,7.61017 ,7.3212 ,324.542
new initTour ,3 ,929 ,13729 ,31 ,0 ,156.208 ,7.3212 ,324.542
local optima ,3 ,1550 ,14350 ,31 ,621 ,7.65805 ,7.3212 ,331.3
new initTour ,3 ,1550 ,14350 ,32 ,0 ,163.008 ,7.3212 ,331.3
local optima ,3 ,2300 ,15100 ,32 ,750 ,7.70098 ,7.3212 ,340.149
new initTour ,3 ,2300 ,15100 ,33 ,0 ,167.049 ,7.3212 ,340.149
local optima ,3 ,3017 ,15817 ,33 ,717 ,7.73553 ,7.3212 ,349.557
new initTour ,3 ,3017 ,15817 ,34 ,0 ,161.174 ,7.3212 ,349.557
local optima ,3 ,3599 ,16399 ,34 ,582 ,7.86931 ,7.3212 ,356.519
new initTour ,3 ,3599 ,16399 ,35 ,0 ,161.875 ,7.3212 ,356.519
local optima ,3 ,4240 ,17040 ,35 ,641 ,7.93192 ,7.3212 ,364.468
new initTour ,3 ,4240 ,17040 ,36 ,0 ,158.461 ,7.3212 ,364.468
local optima ,3 ,4996 ,17796 ,36 ,756 ,7.94135 ,7.3212 ,372.434
new initTour ,3 ,4996 ,17796 ,37 ,0 ,168.004 ,7.3212 ,372.434
update best ,3 ,5742 ,18542 ,37 ,747 ,7.11409 ,7.11409 ,381.209
local optima ,3 ,5743 ,18543 ,37 ,747 ,7.11409 ,7.11409 ,381.21
new initTour ,3 ,5743 ,18543 ,38 ,0 ,175.997 ,7.11409 ,381.21
epi end ,3 ,6401 ,19201 ,38 ,658 ,14.036 ,7.11409 ,390.012
epi begin ,4 ,1 ,19201 ,38 ,658 ,14.036 ,7.11409 ,473.598
local optima ,4 ,99 ,19299 ,38 ,756 ,7.82792 ,7.11409 ,473.647
new initTour ,4 ,99 ,19299 ,39 ,0 ,164.33 ,7.11409 ,473.647
local optima ,4 ,907 ,20107 ,39 ,808 ,7.67324 ,7.11409 ,483.182
new initTour ,4 ,907 ,20107 ,40 ,0 ,161.355 ,7.11409 ,483.182
local optima ,4 ,1670 ,20870 ,40 ,763 ,7.63215 ,7.11409 ,493.09
new initTour ,4 ,1670 ,20870 ,41 ,0 ,168.451 ,7.11409 ,493.09
update best ,4 ,2424 ,21624 ,41 ,755 ,7.06133 ,7.06133 ,503.014
