Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,108.269 ,108.269 ,0.000154
update best ,1 ,223 ,223 ,1 ,223 ,11.1515 ,11.1515 ,1.90238
local optima ,1 ,224 ,224 ,1 ,223 ,11.1515 ,11.1515 ,1.90248
new initTour ,1 ,224 ,224 ,2 ,0 ,107.815 ,11.1515 ,1.9026
local optima ,1 ,457 ,457 ,2 ,233 ,11.841 ,11.1515 ,3.78414
new initTour ,1 ,457 ,457 ,3 ,0 ,115.836 ,11.1515 ,3.78426
local optima ,1 ,679 ,679 ,3 ,222 ,11.9485 ,11.1515 ,5.91437
new initTour ,1 ,679 ,679 ,4 ,0 ,116.887 ,11.1515 ,5.91448
local optima ,1 ,901 ,901 ,4 ,222 ,11.172 ,11.1515 ,8.13295
new initTour ,1 ,901 ,901 ,5 ,0 ,109.834 ,11.1515 ,8.13308
local optima ,1 ,1140 ,1140 ,5 ,239 ,11.2567 ,11.1515 ,10.2
new initTour ,1 ,1140 ,1140 ,6 ,0 ,114.872 ,11.1515 ,10.2001
local optima ,1 ,1382 ,1382 ,6 ,242 ,11.1806 ,11.1515 ,12.4899
new initTour ,1 ,1382 ,1382 ,7 ,0 ,111.975 ,11.1515 ,12.49
local optima ,1 ,1613 ,1613 ,7 ,231 ,11.4591 ,11.1515 ,14.5218
new initTour ,1 ,1613 ,1613 ,8 ,0 ,112.602 ,11.1515 ,14.5219
local optima ,1 ,1858 ,1858 ,8 ,245 ,11.4936 ,11.1515 ,16.6078
new initTour ,1 ,1858 ,1858 ,9 ,0 ,106.311 ,11.1515 ,16.6079
local optima ,1 ,2085 ,2085 ,9 ,227 ,11.4424 ,11.1515 ,18.4084
new initTour ,1 ,2085 ,2085 ,10 ,0 ,110.98 ,11.1515 ,18.4086
local optima ,1 ,2324 ,2324 ,10 ,239 ,11.4924 ,11.1515 ,20.5152
new initTour ,1 ,2324 ,2324 ,11 ,0 ,110.614 ,11.1515 ,20.5153
update best ,1 ,2559 ,2559 ,11 ,236 ,11.1191 ,11.1191 ,22.468
local optima ,1 ,2560 ,2560 ,11 ,236 ,11.1191 ,11.1191 ,22.4681
new initTour ,1 ,2560 ,2560 ,12 ,0 ,115.764 ,11.1191 ,22.4682
local optima ,1 ,2807 ,2807 ,12 ,247 ,11.1947 ,11.1191 ,24.7333
new initTour ,1 ,2807 ,2807 ,13 ,0 ,106.216 ,11.1191 ,24.7334
local optima ,1 ,3039 ,3039 ,13 ,232 ,11.6276 ,11.1191 ,26.6539
new initTour ,1 ,3039 ,3039 ,14 ,0 ,112.585 ,11.1191 ,26.654
local optima ,1 ,3283 ,3283 ,14 ,244 ,11.4725 ,11.1191 ,28.6952
new initTour ,1 ,3283 ,3283 ,15 ,0 ,110.639 ,11.1191 ,28.6953
local optima ,1 ,3513 ,3513 ,15 ,230 ,11.4189 ,11.1191 ,30.714
new initTour ,1 ,3513 ,3513 ,16 ,0 ,108.479 ,11.1191 ,30.7142
local optima ,1 ,3735 ,3735 ,16 ,222 ,11.2915 ,11.1191 ,32.6788
new initTour ,1 ,3735 ,3735 ,17 ,0 ,109.598 ,11.1191 ,32.679
local optima ,1 ,3974 ,3974 ,17 ,239 ,11.5369 ,11.1191 ,34.6161
new initTour ,1 ,3974 ,3974 ,18 ,0 ,110.718 ,11.1191 ,34.6162
local optima ,1 ,4201 ,4201 ,18 ,227 ,11.4835 ,11.1191 ,36.6823
new initTour ,1 ,4201 ,4201 ,19 ,0 ,110.918 ,11.1191 ,36.6824
local optima ,1 ,4446 ,4446 ,19 ,245 ,11.2007 ,11.1191 ,38.7772
new initTour ,1 ,4446 ,4446 ,20 ,0 ,102.83 ,11.1191 ,38.7773
local optima ,1 ,4676 ,4676 ,20 ,230 ,11.3883 ,11.1191 ,40.5471
new initTour ,1 ,4676 ,4676 ,21 ,0 ,116.969 ,11.1191 ,40.5472
local optima ,1 ,4899 ,4899 ,21 ,223 ,11.7019 ,11.1191 ,42.8362
new initTour ,1 ,4899 ,4899 ,22 ,0 ,107.863 ,11.1191 ,42.8363
local optima ,1 ,5132 ,5132 ,22 ,233 ,11.611 ,11.1191 ,44.7403
new initTour ,1 ,5132 ,5132 ,23 ,0 ,115.864 ,11.1191 ,44.7404
local optima ,1 ,5354 ,5354 ,23 ,222 ,11.5697 ,11.1191 ,47.0306
new initTour ,1 ,5354 ,5354 ,24 ,0 ,105.726 ,11.1191 ,47.0307
local optima ,1 ,5589 ,5589 ,24 ,235 ,11.4084 ,11.1191 ,48.8487
new initTour ,1 ,5589 ,5589 ,25 ,0 ,109.709 ,11.1191 ,48.8488
local optima ,1 ,5817 ,5817 ,25 ,228 ,11.7587 ,11.1191 ,50.8481
new initTour ,1 ,5817 ,5817 ,26 ,0 ,108.159 ,11.1191 ,50.8482
local optima ,1 ,6040 ,6040 ,26 ,223 ,11.7389 ,11.1191 ,52.7904
new initTour ,1 ,6040 ,6040 ,27 ,0 ,116.255 ,11.1191 ,52.7906
local optima ,1 ,6278 ,6278 ,27 ,238 ,11.4317 ,11.1191 ,55.1264
new initTour ,1 ,6278 ,6278 ,28 ,0 ,108.743 ,11.1191 ,55.1265
epi end ,1 ,6401 ,6401 ,28 ,123 ,18.2029 ,11.1191 ,56.9462
epi begin ,2 ,1 ,6401 ,28 ,123 ,18.2029 ,11.1191 ,236.501
local optima ,2 ,136 ,6536 ,28 ,258 ,11.5583 ,11.1191 ,236.583
new initTour ,2 ,136 ,6536 ,29 ,0 ,110.629 ,11.1191 ,236.583
local optima ,2 ,548 ,6948 ,29 ,412 ,11.4098 ,11.1191 ,240.058
new initTour ,2 ,548 ,6948 ,30 ,0 ,109.638 ,11.1191 ,240.058
local optima ,2 ,952 ,7352 ,30 ,404 ,11.4968 ,11.1191 ,243.343
new initTour ,2 ,952 ,7352 ,31 ,0 ,105.638 ,11.1191 ,243.343
local optima ,2 ,1308 ,7708 ,31 ,356 ,11.3394 ,11.1191 ,246.46
new initTour ,2 ,1308 ,7708 ,32 ,0 ,107.251 ,11.1191 ,246.46
local optima ,2 ,1679 ,8079 ,32 ,371 ,11.3713 ,11.1191 ,249.287
new initTour ,2 ,1679 ,8079 ,33 ,0 ,108.949 ,11.1191 ,249.287
local optima ,2 ,2120 ,8520 ,33 ,441 ,11.4041 ,11.1191 ,252.655
new initTour ,2 ,2120 ,8520 ,34 ,0 ,114.983 ,11.1191 ,252.655
local optima ,2 ,2508 ,8908 ,34 ,388 ,11.3167 ,11.1191 ,256.392
new initTour ,2 ,2508 ,8908 ,35 ,0 ,114.605 ,11.1191 ,256.392
local optima ,2 ,2919 ,9319 ,35 ,411 ,11.3801 ,11.1191 ,259.861
new initTour ,2 ,2919 ,9319 ,36 ,0 ,114.028 ,11.1191 ,259.861
local optima ,2 ,3309 ,9709 ,36 ,390 ,11.3693 ,11.1191 ,263.437
new initTour ,2 ,3309 ,9709 ,37 ,0 ,106.963 ,11.1191 ,263.437
local optima ,2 ,3739 ,10139 ,37 ,430 ,11.2736 ,11.1191 ,266.658
new initTour ,2 ,3739 ,10139 ,38 ,0 ,106.16 ,11.1191 ,266.658
local optima ,2 ,4122 ,10522 ,38 ,383 ,11.4466 ,11.1191 ,269.851
new initTour ,2 ,4122 ,10522 ,39 ,0 ,107.134 ,11.1191 ,269.851
local optima ,2 ,4496 ,10896 ,39 ,374 ,11.6062 ,11.1191 ,273.052
new initTour ,2 ,4496 ,10896 ,40 ,0 ,111.843 ,11.1191 ,273.052
local optima ,2 ,4866 ,11266 ,40 ,370 ,11.9254 ,11.1191 ,276.29
new initTour ,2 ,4866 ,11266 ,41 ,0 ,110.471 ,11.1191 ,276.29
local optima ,2 ,5242 ,11642 ,41 ,376 ,11.6378 ,11.1191 ,279.473
new initTour ,2 ,5242 ,11642 ,42 ,0 ,112.164 ,11.1191 ,279.474
local optima ,2 ,5624 ,12024 ,42 ,382 ,11.5589 ,11.1191 ,282.926
new initTour ,2 ,5624 ,12024 ,43 ,0 ,112.428 ,11.1191 ,282.926
local optima ,2 ,6041 ,12441 ,43 ,417 ,11.7426 ,11.1191 ,286.415
new initTour ,2 ,6041 ,12441 ,44 ,0 ,112.665 ,11.1191 ,286.415
epi end ,2 ,6401 ,12801 ,44 ,360 ,12.1322 ,11.1191 ,289.705
epi begin ,3 ,1 ,12801 ,44 ,360 ,12.1322 ,11.1191 ,469.209
local optima ,3 ,11 ,12811 ,44 ,370 ,11.4677 ,11.1191 ,469.211
new initTour ,3 ,11 ,12811 ,45 ,0 ,114.678 ,11.1191 ,469.211
local optima ,3 ,612 ,13412 ,45 ,601 ,11.4172 ,11.1191 ,474.653
new initTour ,3 ,612 ,13412 ,46 ,0 ,111.365 ,11.1191 ,474.653
local optima ,3 ,1136 ,13936 ,46 ,524 ,11.6965 ,11.1191 ,479.11
new initTour ,3 ,1136 ,13936 ,47 ,0 ,108.71 ,11.1191 ,479.11
local optima ,3 ,1646 ,14446 ,47 ,510 ,11.1782 ,11.1191 ,483.229
new initTour ,3 ,1646 ,14446 ,48 ,0 ,114.704 ,11.1191 ,483.229
local optima ,3 ,2195 ,14995 ,48 ,549 ,11.4265 ,11.1191 ,488.7
new initTour ,3 ,2195 ,14995 ,49 ,0 ,110.039 ,11.1191 ,488.7
local optima ,3 ,2701 ,15501 ,49 ,506 ,11.372 ,11.1191 ,493.899
new initTour ,3 ,2701 ,15501 ,50 ,0 ,110.177 ,11.1191 ,493.9
local optima ,3 ,3200 ,16000 ,50 ,499 ,11.1917 ,11.1191 ,498.465
new initTour ,3 ,3200 ,16000 ,51 ,0 ,105.748 ,11.1191 ,498.465
local optima ,3 ,3740 ,16540 ,51 ,540 ,11.2361 ,11.1191 ,503.04
new initTour ,3 ,3740 ,16540 ,52 ,0 ,112.951 ,11.1191 ,503.04
local optima ,3 ,4293 ,17093 ,52 ,553 ,11.5628 ,11.1191 ,508.087
new initTour ,3 ,4293 ,17093 ,53 ,0 ,117.678 ,11.1191 ,508.087
local optima ,3 ,4842 ,17642 ,53 ,549 ,11.4967 ,11.1191 ,513.933
new initTour ,3 ,4842 ,17642 ,54 ,0 ,113.867 ,11.1191 ,513.934
local optima ,3 ,5394 ,18194 ,54 ,552 ,11.7931 ,11.1191 ,519.399
new initTour ,3 ,5394 ,18194 ,55 ,0 ,110.815 ,11.1191 ,519.399
local optima ,3 ,5902 ,18702 ,55 ,508 ,11.261 ,11.1191 ,523.554
new initTour ,3 ,5902 ,18702 ,56 ,0 ,112.483 ,11.1191 ,523.554
epi end ,3 ,6401 ,19201 ,56 ,499 ,15.2468 ,11.1191 ,528.238
epi begin ,4 ,1 ,19201 ,56 ,499 ,15.2468 ,11.1191 ,721.746
local optima ,4 ,72 ,19272 ,56 ,570 ,11.1526 ,11.1191 ,721.781
new initTour ,4 ,72 ,19272 ,57 ,0 ,112.441 ,11.1191 ,721.781
local optima ,4 ,599 ,19799 ,57 ,527 ,11.286 ,11.1191 ,725.94
new initTour ,4 ,599 ,19799 ,58 ,0 ,111.332 ,11.1191 ,725.94
local optima ,4 ,1094 ,20294 ,58 ,495 ,11.699 ,11.1191 ,730.451
new initTour ,4 ,1094 ,20294 ,59 ,0 ,111.418 ,11.1191 ,730.451
local optima ,4 ,1579 ,20779 ,59 ,485 ,11.8897 ,11.1191 ,734.619
new initTour ,4 ,1579 ,20779 ,60 ,0 ,108.178 ,11.1191 ,734.619
local optima ,4 ,2041 ,21241 ,60 ,462 ,11.5498 ,11.1191 ,738.467
new initTour ,4 ,2041 ,21241 ,61 ,0 ,110.031 ,11.1191 ,738.467
local optima ,4 ,2476 ,21676 ,61 ,435 ,11.7849 ,11.1191 ,742.654
new initTour ,4 ,2476 ,21676 ,62 ,0 ,109.623 ,11.1191 ,742.654
local optima ,4 ,2949 ,22149 ,62 ,473 ,11.516 ,11.1191 ,747.019
new initTour ,4 ,2949 ,22149 ,63 ,0 ,110.508 ,11.1191 ,747.019
local optima ,4 ,3435 ,22635 ,63 ,486 ,11.3508 ,11.1191 ,751.45
new initTour ,4 ,3435 ,22635 ,64 ,0 ,108.173 ,11.1191 ,751.45
local optima ,4 ,3954 ,23154 ,64 ,519 ,11.5882 ,11.1191 ,755.815
new initTour ,4 ,3954 ,23154 ,65 ,0 ,114.738 ,11.1191 ,755.815
local optima ,4 ,4401 ,23601 ,65 ,447 ,11.8204 ,11.1191 ,760.085
new initTour ,4 ,4401 ,23601 ,66 ,0 ,102.943 ,11.1191 ,760.085
local optima ,4 ,4847 ,24047 ,66 ,446 ,11.6268 ,11.1191 ,763.793
new initTour ,4 ,4847 ,24047 ,67 ,0 ,112.547 ,11.1191 ,763.793
local optima ,4 ,5388 ,24588 ,67 ,541 ,11.5355 ,11.1191 ,768.667
new initTour ,4 ,5388 ,24588 ,68 ,0 ,110.902 ,11.1191 ,768.667
local optima ,4 ,5932 ,25132 ,68 ,544 ,11.2357 ,11.1191 ,773.32
new initTour ,4 ,5932 ,25132 ,69 ,0 ,114.58 ,11.1191 ,773.32
epi end ,4 ,6401 ,25601 ,69 ,469 ,12.2069 ,11.1191 ,777.701
epi begin ,5 ,1 ,25601 ,69 ,469 ,12.2069 ,11.1191 ,959.087
local optima ,5 ,18 ,25618 ,69 ,486 ,11.7603 ,11.1191 ,959.091
new initTour ,5 ,18 ,25618 ,70 ,0 ,114.657 ,11.1191 ,959.091
local optima ,5 ,588 ,26188 ,70 ,570 ,11.3002 ,11.1191 ,964.733
new initTour ,5 ,588 ,26188 ,71 ,0 ,113.332 ,11.1191 ,964.733
local optima ,5 ,1272 ,26872 ,71 ,684 ,11.4502 ,11.1191 ,971.541
new initTour ,5 ,1272 ,26872 ,72 ,0 ,115.686 ,11.1191 ,971.541
local optima ,5 ,1852 ,27452 ,72 ,580 ,11.5491 ,11.1191 ,977.493
new initTour ,5 ,1852 ,27452 ,73 ,0 ,104.41 ,11.1191 ,977.493
local optima ,5 ,2480 ,28080 ,73 ,628 ,11.4465 ,11.1191 ,983.44
new initTour ,5 ,2480 ,28080 ,74 ,0 ,116.258 ,11.1191 ,983.44
local optima ,5 ,3268 ,28868 ,74 ,788 ,11.4204 ,11.1191 ,991.898
new initTour ,5 ,3268 ,28868 ,75 ,0 ,113.053 ,11.1191 ,991.898
local optima ,5 ,3931 ,29531 ,75 ,663 ,11.2275 ,11.1191 ,999.106
new initTour ,5 ,3931 ,29531 ,76 ,0 ,111.104 ,11.1191 ,999.106
local optima ,5 ,4548 ,30148 ,76 ,617 ,11.4381 ,11.1191 ,1005.12
new initTour ,5 ,4548 ,30148 ,77 ,0 ,113.609 ,11.1191 ,1005.12
local optima ,5 ,5148 ,30748 ,77 ,600 ,11.1847 ,11.1191 ,1011.73
new initTour ,5 ,5148 ,30748 ,78 ,0 ,107.458 ,11.1191 ,1011.73
local optima ,5 ,5741 ,31341 ,78 ,593 ,11.3817 ,11.1191 ,1017.65
new initTour ,5 ,5741 ,31341 ,79 ,0 ,111.039 ,11.1191 ,1017.65
local optima ,5 ,6328 ,31928 ,79 ,587 ,11.3463 ,11.1191 ,1024.22
new initTour ,5 ,6328 ,31928 ,80 ,0 ,107.22 ,11.1191 ,1024.22
epi end ,5 ,6401 ,32001 ,80 ,73 ,69.9219 ,11.1191 ,1026.98
epi begin ,6 ,1 ,32001 ,80 ,73 ,69.9219 ,11.1191 ,1220.43
local optima ,6 ,485 ,32485 ,80 ,557 ,11.4446 ,11.1191 ,1222.85
new initTour ,6 ,485 ,32485 ,81 ,0 ,104.378 ,11.1191 ,1222.85
local optima ,6 ,1161 ,33161 ,81 ,676 ,11.4527 ,11.1191 ,1229.46
new initTour ,6 ,1161 ,33161 ,82 ,0 ,113.213 ,11.1191 ,1229.46
local optima ,6 ,1925 ,33925 ,82 ,764 ,11.2384 ,11.1191 ,1237.46
new initTour ,6 ,1925 ,33925 ,83 ,0 ,112.266 ,11.1191 ,1237.46
local optima ,6 ,2575 ,34575 ,83 ,650 ,11.4524 ,11.1191 ,1243.62
new initTour ,6 ,2575 ,34575 ,84 ,0 ,111.701 ,11.1191 ,1243.62
local optima ,6 ,3332 ,35332 ,84 ,757 ,11.4143 ,11.1191 ,1251.47
new initTour ,6 ,3332 ,35332 ,85 ,0 ,114.777 ,11.1191 ,1251.47
local optima ,6 ,4028 ,36028 ,85 ,696 ,11.3904 ,11.1191 ,1259.27
new initTour ,6 ,4028 ,36028 ,86 ,0 ,110.58 ,11.1191 ,1259.27
local optima ,6 ,4691 ,36691 ,86 ,663 ,11.5501 ,11.1191 ,1265.86
new initTour ,6 ,4691 ,36691 ,87 ,0 ,108.513 ,11.1191 ,1265.86
local optima ,6 ,5296 ,37296 ,87 ,605 ,11.526 ,11.1191 ,1272.05
