Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,26.5399 ,26.5399 ,7.1e-05
update best ,1 ,45 ,45 ,1 ,45 ,7.38276 ,7.38276 ,0.043334
local optima ,1 ,46 ,46 ,1 ,45 ,7.38276 ,7.38276 ,0.043383
new initTour ,1 ,46 ,46 ,2 ,0 ,25.9808 ,7.38276 ,0.043423
update best ,1 ,87 ,87 ,2 ,42 ,7.31456 ,7.31456 ,0.075098
local optima ,1 ,88 ,88 ,2 ,42 ,7.31456 ,7.31456 ,0.075143
new initTour ,1 ,88 ,88 ,3 ,0 ,25.9248 ,7.31456 ,0.075179
local optima ,1 ,130 ,130 ,3 ,42 ,7.6754 ,7.31456 ,0.108295
new initTour ,1 ,130 ,130 ,4 ,0 ,26.1994 ,7.31456 ,0.108332
local optima ,1 ,173 ,173 ,4 ,43 ,7.7832 ,7.31456 ,0.1385
new initTour ,1 ,173 ,173 ,5 ,0 ,27.3751 ,7.31456 ,0.138537
local optima ,1 ,218 ,218 ,5 ,45 ,7.59718 ,7.31456 ,0.17039
new initTour ,1 ,218 ,218 ,6 ,0 ,30.5003 ,7.31456 ,0.170426
local optima ,1 ,264 ,264 ,6 ,46 ,7.51213 ,7.31456 ,0.211601
new initTour ,1 ,264 ,264 ,7 ,0 ,29.0815 ,7.31456 ,0.211635
update best ,1 ,305 ,305 ,7 ,42 ,7.26527 ,7.26527 ,0.244515
local optima ,1 ,306 ,306 ,7 ,42 ,7.26527 ,7.26527 ,0.244565
new initTour ,1 ,306 ,306 ,8 ,0 ,26.3678 ,7.26527 ,0.244604
local optima ,1 ,349 ,349 ,8 ,43 ,7.69295 ,7.26527 ,0.272644
new initTour ,1 ,349 ,349 ,9 ,0 ,26.7611 ,7.26527 ,0.272678
local optima ,1 ,390 ,390 ,9 ,41 ,7.49788 ,7.26527 ,0.301618
new initTour ,1 ,390 ,390 ,10 ,0 ,24.7595 ,7.26527 ,0.301654
local optima ,1 ,435 ,435 ,10 ,45 ,7.61369 ,7.26527 ,0.331532
new initTour ,1 ,435 ,435 ,11 ,0 ,28.2518 ,7.26527 ,0.331566
local optima ,1 ,478 ,478 ,11 ,43 ,7.47312 ,7.26527 ,0.365618
new initTour ,1 ,478 ,478 ,12 ,0 ,28.23 ,7.26527 ,0.365652
local optima ,1 ,524 ,524 ,12 ,46 ,7.38349 ,7.26527 ,0.403363
new initTour ,1 ,524 ,524 ,13 ,0 ,26.7529 ,7.26527 ,0.403396
local optima ,1 ,567 ,567 ,13 ,43 ,7.47983 ,7.26527 ,0.43691
new initTour ,1 ,567 ,567 ,14 ,0 ,26.7495 ,7.26527 ,0.436943
local optima ,1 ,610 ,610 ,14 ,43 ,7.35237 ,7.26527 ,0.469554
new initTour ,1 ,610 ,610 ,15 ,0 ,27.8883 ,7.26527 ,0.46959
local optima ,1 ,654 ,654 ,15 ,44 ,7.40116 ,7.26527 ,0.505994
new initTour ,1 ,654 ,654 ,16 ,0 ,28.1508 ,7.26527 ,0.506033
local optima ,1 ,698 ,698 ,16 ,44 ,7.44704 ,7.26527 ,0.540316
new initTour ,1 ,698 ,698 ,17 ,0 ,25.8696 ,7.26527 ,0.540351
local optima ,1 ,744 ,744 ,17 ,46 ,7.40487 ,7.26527 ,0.57308
