Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,59.7913 ,59.7913 ,9.4e-05
update best ,1 ,117 ,117 ,1 ,117 ,8.33066 ,8.33066 ,0.292051
local optima ,1 ,118 ,118 ,1 ,117 ,8.33066 ,8.33066 ,0.292115
new initTour ,1 ,118 ,118 ,2 ,0 ,58.4159 ,8.33066 ,0.292183
local optima ,1 ,229 ,229 ,2 ,111 ,8.59469 ,8.33066 ,0.568861
new initTour ,1 ,229 ,229 ,3 ,0 ,54.2876 ,8.33066 ,0.568928
update best ,1 ,332 ,332 ,3 ,104 ,8.29571 ,8.29571 ,0.811368
local optima ,1 ,333 ,333 ,3 ,104 ,8.29571 ,8.29571 ,0.811434
new initTour ,1 ,333 ,333 ,4 ,0 ,55.2296 ,8.29571 ,0.811497
local optima ,1 ,444 ,444 ,4 ,111 ,8.45372 ,8.29571 ,1.06763
new initTour ,1 ,444 ,444 ,5 ,0 ,54.6505 ,8.29571 ,1.06769
local optima ,1 ,547 ,547 ,5 ,103 ,8.77236 ,8.29571 ,1.28507
new initTour ,1 ,547 ,547 ,6 ,0 ,57.9519 ,8.29571 ,1.28513
local optima ,1 ,645 ,645 ,6 ,98 ,8.74857 ,8.29571 ,1.539
new initTour ,1 ,645 ,645 ,7 ,0 ,56.3059 ,8.29571 ,1.53912
update best ,1 ,757 ,757 ,7 ,113 ,8.28811 ,8.28811 ,1.79401
local optima ,1 ,758 ,758 ,7 ,113 ,8.28811 ,8.28811 ,1.79408
new initTour ,1 ,758 ,758 ,8 ,0 ,55.0742 ,8.28811 ,1.79414
local optima ,1 ,854 ,854 ,8 ,96 ,8.34219 ,8.28811 ,2.04073
new initTour ,1 ,854 ,854 ,9 ,0 ,57.8563 ,8.28811 ,2.04079
local optima ,1 ,956 ,956 ,9 ,102 ,8.80633 ,8.28811 ,2.30935
new initTour ,1 ,956 ,956 ,10 ,0 ,54.0265 ,8.28811 ,2.30942
local optima ,1 ,1064 ,1064 ,10 ,108 ,8.72307 ,8.28811 ,2.54785
new initTour ,1 ,1064 ,1064 ,11 ,0 ,56.1032 ,8.28811 ,2.54791
local optima ,1 ,1167 ,1167 ,11 ,103 ,9.03257 ,8.28811 ,2.80173
new initTour ,1 ,1167 ,1167 ,12 ,0 ,57.4793 ,8.28811 ,2.8018
local optima ,1 ,1274 ,1274 ,12 ,107 ,8.58634 ,8.28811 ,3.05971
new initTour ,1 ,1274 ,1274 ,13 ,0 ,59.0374 ,8.28811 ,3.05978
local optima ,1 ,1384 ,1384 ,13 ,110 ,8.5492 ,8.28811 ,3.35746
