Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,164.138 ,164.138 ,0.000194
update best ,1 ,331 ,331 ,1 ,331 ,7.73665 ,7.73665 ,4.92603
local optima ,1 ,332 ,332 ,1 ,331 ,7.73665 ,7.73665 ,4.92619
new initTour ,1 ,332 ,332 ,2 ,0 ,164.063 ,7.73665 ,4.92634
update best ,1 ,640 ,640 ,2 ,309 ,7.359 ,7.359 ,10.0839
local optima ,1 ,641 ,641 ,2 ,309 ,7.359 ,7.359 ,10.084
new initTour ,1 ,641 ,641 ,3 ,0 ,158.769 ,7.359 ,10.0842
local optima ,1 ,942 ,942 ,3 ,301 ,7.69971 ,7.359 ,14.5269
new initTour ,1 ,942 ,942 ,4 ,0 ,164.024 ,7.359 ,14.5271
local optima ,1 ,1279 ,1279 ,4 ,337 ,8.4103 ,7.359 ,19.6429
new initTour ,1 ,1279 ,1279 ,5 ,0 ,150.599 ,7.359 ,19.6431
local optima ,1 ,1598 ,1598 ,5 ,319 ,7.76741 ,7.359 ,24.0738
new initTour ,1 ,1598 ,1598 ,6 ,0 ,158.803 ,7.359 ,24.074
local optima ,1 ,1916 ,1916 ,6 ,318 ,7.94752 ,7.359 ,28.7799
new initTour ,1 ,1916 ,1916 ,7 ,0 ,162.837 ,7.359 ,28.7801
local optima ,1 ,2234 ,2234 ,7 ,318 ,7.36888 ,7.359 ,33.9563
new initTour ,1 ,2234 ,2234 ,8 ,0 ,157.205 ,7.359 ,33.9564
local optima ,1 ,2566 ,2566 ,8 ,332 ,7.49193 ,7.359 ,38.6106
new initTour ,1 ,2566 ,2566 ,9 ,0 ,166.145 ,7.359 ,38.6108
local optima ,1 ,2873 ,2873 ,9 ,307 ,8.18526 ,7.359 ,43.9182
new initTour ,1 ,2873 ,2873 ,10 ,0 ,163.576 ,7.359 ,43.9184
update best ,1 ,3189 ,3189 ,10 ,317 ,7.32032 ,7.32032 ,48.7617
local optima ,1 ,3190 ,3190 ,10 ,317 ,7.32032 ,7.32032 ,48.7618
new initTour ,1 ,3190 ,3190 ,11 ,0 ,165.972 ,7.32032 ,48.762
local optima ,1 ,3510 ,3510 ,11 ,320 ,7.69836 ,7.32032 ,53.9148
