tourCount, swapNum,initScore, optScore, bestScore, sec
1 ,92 ,50.9176 ,9.92261 ,9.92261 ,0.06832
2 ,103 ,56.6205 ,10.0613 ,9.92261 ,0.150459
3 ,97 ,54.8897 ,9.71253 ,9.71253 ,0.227771
4 ,99 ,58.8117 ,9.7824 ,9.71253 ,0.314249
5 ,90 ,51.2952 ,9.74275 ,9.71253 ,0.375272
6 ,95 ,49.6567 ,10.1327 ,9.71253 ,0.433851
7 ,91 ,54.7164 ,9.9666 ,9.71253 ,0.509134
8 ,97 ,60.7709 ,9.81048 ,9.71253 ,0.603884
9 ,96 ,52.8773 ,9.90529 ,9.71253 ,0.675748
10 ,92 ,55.23 ,9.83774 ,9.71253 ,0.750936
11 ,85 ,56.6002 ,10.5569 ,9.71253 ,0.831703
12 ,94 ,53.0304 ,9.84441 ,9.71253 ,0.903425
13 ,87 ,55.1682 ,9.80515 ,9.71253 ,0.975547
14 ,97 ,55.9889 ,9.61819 ,9.61819 ,1.05223
15 ,93 ,55.6293 ,9.99818 ,9.61819 ,1.12857
16 ,89 ,53.7937 ,9.77742 ,9.61819 ,1.19809
17 ,90 ,53.4686 ,9.8741 ,9.61819 ,1.26574
18 ,98 ,55.9797 ,9.86182 ,9.61819 ,1.34323
19 ,91 ,55.7454 ,9.94004 ,9.61819 ,1.42131
20 ,90 ,52.3325 ,10.1103 ,9.61819 ,1.48921
21 ,88 ,53.0888 ,9.73999 ,9.61819 ,1.55745
22 ,94 ,55.2197 ,9.84586 ,9.61819 ,1.6338
23 ,86 ,53.3621 ,10.1096 ,9.61819 ,1.70344
24 ,89 ,55.8167 ,10.1011 ,9.61819 ,1.78026
25 ,94 ,56.1909 ,9.8329 ,9.61819 ,1.85625
26 ,86 ,54.9255 ,9.924 ,9.61819 ,1.93144
27 ,96 ,54.4288 ,9.90035 ,9.61819 ,2.00447
28 ,102 ,54.3434 ,9.71622 ,9.61819 ,2.08159
29 ,103 ,57.6646 ,9.96875 ,9.61819 ,2.16557
30 ,88 ,51.9724 ,10.327 ,9.61819 ,2.22784
31 ,93 ,50.9323 ,10.017 ,9.61819 ,2.29358
32 ,93 ,55.7796 ,9.71557 ,9.61819 ,2.36907
33 ,95 ,58.3698 ,9.98295 ,9.61819 ,2.45524
34 ,97 ,51.6763 ,9.69383 ,9.61819 ,2.52328
35 ,89 ,56.613 ,9.91063 ,9.61819 ,2.60235
36 ,91 ,55.9509 ,10.0432 ,9.61819 ,2.68266
37 ,90 ,57.1277 ,9.86459 ,9.61819 ,2.76337
38 ,97 ,55.2583 ,9.93529 ,9.61819 ,2.84447
39 ,98 ,58.2489 ,9.81133 ,9.61819 ,2.93505
40 ,88 ,48.7887 ,9.56489 ,9.56489 ,2.99288
41 ,94 ,55.3217 ,9.89436 ,9.56489 ,3.07123
42 ,96 ,56.3545 ,9.98874 ,9.56489 ,3.14513
43 ,96 ,57.852 ,10.0852 ,9.56489 ,3.23286
