Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,37.0144 ,37.0144 ,0.000108
update best ,1 ,74 ,74 ,1 ,74 ,7.53186 ,7.53186 ,0.084411
local optima ,1 ,75 ,75 ,1 ,74 ,7.53186 ,7.53186 ,0.084465
new initTour ,1 ,75 ,75 ,2 ,0 ,36.5641 ,7.53186 ,0.084514
local optima ,1 ,144 ,144 ,2 ,69 ,7.83638 ,7.53186 ,0.162303
new initTour ,1 ,144 ,144 ,3 ,0 ,37.4541 ,7.53186 ,0.162349
local optima ,1 ,213 ,213 ,3 ,69 ,7.94494 ,7.53186 ,0.248952
new initTour ,1 ,213 ,213 ,4 ,0 ,37.0546 ,7.53186 ,0.248998
update best ,1 ,285 ,285 ,4 ,73 ,7.51798 ,7.51798 ,0.331096
local optima ,1 ,286 ,286 ,4 ,73 ,7.51798 ,7.51798 ,0.33115
new initTour ,1 ,286 ,286 ,5 ,0 ,37.1134 ,7.51798 ,0.331194
local optima ,1 ,354 ,354 ,5 ,68 ,7.65785 ,7.51798 ,0.41441
new initTour ,1 ,354 ,354 ,6 ,0 ,35.7922 ,7.51798 ,0.414456
local optima ,1 ,424 ,424 ,6 ,70 ,7.59083 ,7.51798 ,0.486644
new initTour ,1 ,424 ,424 ,7 ,0 ,37.5425 ,7.51798 ,0.486691
update best ,1 ,495 ,495 ,7 ,72 ,7.32978 ,7.32978 ,0.568429
local optima ,1 ,496 ,496 ,7 ,72 ,7.32978 ,7.32978 ,0.568483
new initTour ,1 ,496 ,496 ,8 ,0 ,39.4771 ,7.32978 ,0.56853
update best ,1 ,565 ,565 ,8 ,70 ,7.27184 ,7.27184 ,0.662385
local optima ,1 ,566 ,566 ,8 ,70 ,7.27184 ,7.27184 ,0.662437
new initTour ,1 ,566 ,566 ,9 ,0 ,38.4951 ,7.27184 ,0.66248
local optima ,1 ,633 ,633 ,9 ,67 ,7.53482 ,7.27184 ,0.753782
new initTour ,1 ,633 ,633 ,10 ,0 ,36.7439 ,7.27184 ,0.753827
local optima ,1 ,699 ,699 ,10 ,66 ,7.45235 ,7.27184 ,0.828473
new initTour ,1 ,699 ,699 ,11 ,0 ,34.7162 ,7.27184 ,0.828519
local optima ,1 ,772 ,772 ,11 ,73 ,7.58796 ,7.27184 ,0.899262
new initTour ,1 ,772 ,772 ,12 ,0 ,37.0204 ,7.27184 ,0.89931
local optima ,1 ,843 ,843 ,12 ,71 ,7.48035 ,7.27184 ,0.983033
new initTour ,1 ,843 ,843 ,13 ,0 ,36.5115 ,7.27184 ,0.983078
update best ,1 ,909 ,909 ,13 ,67 ,7.2336 ,7.2336 ,1.06645
local optima ,1 ,910 ,910 ,13 ,67 ,7.2336 ,7.2336 ,1.06655
new initTour ,1 ,910 ,910 ,14 ,0 ,38.6998 ,7.2336 ,1.06659
local optima ,1 ,981 ,981 ,14 ,71 ,7.5728 ,7.2336 ,1.151
new initTour ,1 ,981 ,981 ,15 ,0 ,38.9704 ,7.2336 ,1.15105
update best ,1 ,1050 ,1050 ,15 ,70 ,7.20906 ,7.20906 ,1.23778
local optima ,1 ,1051 ,1051 ,15 ,70 ,7.20906 ,7.20906 ,1.23783
new initTour ,1 ,1051 ,1051 ,16 ,0 ,36.0092 ,7.20906 ,1.23787
local optima ,1 ,1114 ,1114 ,16 ,63 ,7.39828 ,7.20906 ,1.31308
new initTour ,1 ,1114 ,1114 ,17 ,0 ,40.0963 ,7.20906 ,1.31312
local optima ,1 ,1182 ,1182 ,17 ,68 ,7.81684 ,7.20906 ,1.41077
new initTour ,1 ,1182 ,1182 ,18 ,0 ,39.5893 ,7.20906 ,1.41081
local optima ,1 ,1250 ,1250 ,18 ,68 ,7.81258 ,7.20906 ,1.50402
new initTour ,1 ,1250 ,1250 ,19 ,0 ,40.9463 ,7.20906 ,1.50407
local optima ,1 ,1321 ,1321 ,19 ,71 ,7.36343 ,7.20906 ,1.60108
new initTour ,1 ,1321 ,1321 ,20 ,0 ,37.128 ,7.20906 ,1.60112
local optima ,1 ,1389 ,1389 ,20 ,68 ,7.61378 ,7.20906 ,1.67424
new initTour ,1 ,1389 ,1389 ,21 ,0 ,34.3002 ,7.20906 ,1.67428
local optima ,1 ,1446 ,1446 ,21 ,57 ,7.66079 ,7.20906 ,1.73948
new initTour ,1 ,1446 ,1446 ,22 ,0 ,38.2721 ,7.20906 ,1.73953
local optima ,1 ,1511 ,1511 ,22 ,65 ,7.75916 ,7.20906 ,1.82641
new initTour ,1 ,1511 ,1511 ,23 ,0 ,39.9111 ,7.20906 ,1.82646
local optima ,1 ,1585 ,1585 ,23 ,74 ,7.70663 ,7.20906 ,1.91714
new initTour ,1 ,1585 ,1585 ,24 ,0 ,41.3148 ,7.20906 ,1.91719
local optima ,1 ,1656 ,1656 ,24 ,71 ,7.36843 ,7.20906 ,2.03004
new initTour ,1 ,1656 ,1656 ,25 ,0 ,40.0225 ,7.20906 ,2.03009
local optima ,1 ,1725 ,1725 ,25 ,69 ,7.5152 ,7.20906 ,2.12594
new initTour ,1 ,1725 ,1725 ,26 ,0 ,42.0484 ,7.20906 ,2.12607
local optima ,1 ,1798 ,1798 ,26 ,73 ,7.28524 ,7.20906 ,2.234
new initTour ,1 ,1798 ,1798 ,27 ,0 ,37.2924 ,7.20906 ,2.23405
local optima ,1 ,1863 ,1863 ,27 ,65 ,7.59315 ,7.20906 ,2.30666
new initTour ,1 ,1863 ,1863 ,28 ,0 ,35.9559 ,7.20906 ,2.30671
local optima ,1 ,1933 ,1933 ,28 ,70 ,7.48291 ,7.20906 ,2.38158
new initTour ,1 ,1933 ,1933 ,29 ,0 ,39.2427 ,7.20906 ,2.38162
local optima ,1 ,2007 ,2007 ,29 ,74 ,7.22306 ,7.20906 ,2.46896
new initTour ,1 ,2007 ,2007 ,30 ,0 ,39.5403 ,7.20906 ,2.46901
local optima ,1 ,2081 ,2081 ,30 ,74 ,7.54559 ,7.20906 ,2.56467
new initTour ,1 ,2081 ,2081 ,31 ,0 ,35.6582 ,7.20906 ,2.56471
local optima ,1 ,2154 ,2154 ,31 ,73 ,7.23157 ,7.20906 ,2.63472
new initTour ,1 ,2154 ,2154 ,32 ,0 ,40.3711 ,7.20906 ,2.63476
local optima ,1 ,2223 ,2223 ,32 ,69 ,7.38992 ,7.20906 ,2.73317
new initTour ,1 ,2223 ,2223 ,33 ,0 ,39.6637 ,7.20906 ,2.73321
local optima ,1 ,2298 ,2298 ,33 ,75 ,7.82471 ,7.20906 ,2.82764
new initTour ,1 ,2298 ,2298 ,34 ,0 ,37.6488 ,7.20906 ,2.82769
local optima ,1 ,2369 ,2369 ,34 ,71 ,7.23102 ,7.20906 ,2.91349
new initTour ,1 ,2369 ,2369 ,35 ,0 ,35.2814 ,7.20906 ,2.91354
local optima ,1 ,2435 ,2435 ,35 ,66 ,7.68618 ,7.20906 ,2.98759
new initTour ,1 ,2435 ,2435 ,36 ,0 ,39.5906 ,7.20906 ,2.98764
local optima ,1 ,2510 ,2510 ,36 ,75 ,7.51518 ,7.20906 ,3.08994
new initTour ,1 ,2510 ,2510 ,37 ,0 ,36.9781 ,7.20906 ,3.09001
local optima ,1 ,2575 ,2575 ,37 ,65 ,7.39556 ,7.20906 ,3.16618
new initTour ,1 ,2575 ,2575 ,38 ,0 ,35.8249 ,7.20906 ,3.16622
local optima ,1 ,2645 ,2645 ,38 ,70 ,7.7786 ,7.20906 ,3.24066
new initTour ,1 ,2645 ,2645 ,39 ,0 ,35.793 ,7.20906 ,3.2407
update best ,1 ,2716 ,2716 ,39 ,72 ,7.18942 ,7.18942 ,3.31874
local optima ,1 ,2717 ,2717 ,39 ,72 ,7.18942 ,7.18942 ,3.31879
new initTour ,1 ,2717 ,2717 ,40 ,0 ,38.9056 ,7.18942 ,3.31884
local optima ,1 ,2788 ,2788 ,40 ,71 ,7.6323 ,7.18942 ,3.40836
new initTour ,1 ,2788 ,2788 ,41 ,0 ,41.9891 ,7.18942 ,3.4084
local optima ,1 ,2863 ,2863 ,41 ,75 ,7.23109 ,7.18942 ,3.5153
new initTour ,1 ,2863 ,2863 ,42 ,0 ,37.6574 ,7.18942 ,3.51534
local optima ,1 ,2930 ,2930 ,42 ,67 ,7.76515 ,7.18942 ,3.60866
new initTour ,1 ,2930 ,2930 ,43 ,0 ,38.5638 ,7.18942 ,3.60871
local optima ,1 ,3000 ,3000 ,43 ,70 ,7.36502 ,7.18942 ,3.68976
new initTour ,1 ,3000 ,3000 ,44 ,0 ,38.3294 ,7.18942 ,3.68981
local optima ,1 ,3071 ,3071 ,44 ,71 ,7.46983 ,7.18942 ,3.77627
new initTour ,1 ,3071 ,3071 ,45 ,0 ,39.6444 ,7.18942 ,3.77631
local optima ,1 ,3141 ,3141 ,45 ,70 ,7.53407 ,7.18942 ,3.86424
new initTour ,1 ,3141 ,3141 ,46 ,0 ,40.209 ,7.18942 ,3.86429
local optima ,1 ,3213 ,3213 ,46 ,72 ,7.27795 ,7.18942 ,3.96521
new initTour ,1 ,3213 ,3213 ,47 ,0 ,36.7492 ,7.18942 ,3.96526
local optima ,1 ,3279 ,3279 ,47 ,66 ,7.51556 ,7.18942 ,4.03932
new initTour ,1 ,3279 ,3279 ,48 ,0 ,42.1027 ,7.18942 ,4.03937
local optima ,1 ,3357 ,3357 ,48 ,78 ,7.21002 ,7.18942 ,4.13341
new initTour ,1 ,3357 ,3357 ,49 ,0 ,40.0677 ,7.18942 ,4.13346
local optima ,1 ,3428 ,3428 ,49 ,71 ,7.41509 ,7.18942 ,4.22572
