Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,55.4696 ,55.4696 ,9.2e-05
update best ,1 ,111 ,111 ,1 ,111 ,8.82682 ,8.82682 ,0.25599
local optima ,1 ,112 ,112 ,1 ,111 ,8.82682 ,8.82682 ,0.256058
new initTour ,1 ,112 ,112 ,2 ,0 ,54.6562 ,8.82682 ,0.256128
local optima ,1 ,210 ,210 ,2 ,98 ,9.16621 ,8.82682 ,0.504815
new initTour ,1 ,210 ,210 ,3 ,0 ,54.1785 ,8.82682 ,0.50488
update best ,1 ,321 ,321 ,3 ,112 ,8.32217 ,8.32217 ,0.742335
local optima ,1 ,322 ,322 ,3 ,112 ,8.32217 ,8.32217 ,0.742398
new initTour ,1 ,322 ,322 ,4 ,0 ,54.1992 ,8.32217 ,0.74246
update best ,1 ,432 ,432 ,4 ,111 ,8.29298 ,8.29298 ,0.990711
local optima ,1 ,433 ,433 ,4 ,111 ,8.29298 ,8.29298 ,0.990777
new initTour ,1 ,433 ,433 ,5 ,0 ,58.2768 ,8.29298 ,0.990841
local optima ,1 ,542 ,542 ,5 ,109 ,8.55704 ,8.29298 ,1.28631
new initTour ,1 ,542 ,542 ,6 ,0 ,57.248 ,8.29298 ,1.28637
local optima ,1 ,651 ,651 ,6 ,109 ,8.83774 ,8.29298 ,1.55361
new initTour ,1 ,651 ,651 ,7 ,0 ,55.485 ,8.29298 ,1.55367
local optima ,1 ,756 ,756 ,7 ,105 ,8.44278 ,8.29298 ,1.80463
new initTour ,1 ,756 ,756 ,8 ,0 ,56.6084 ,8.29298 ,1.80472
local optima ,1 ,857 ,857 ,8 ,101 ,8.74208 ,8.29298 ,2.06504
new initTour ,1 ,857 ,857 ,9 ,0 ,52.1793 ,8.29298 ,2.0651
local optima ,1 ,969 ,969 ,9 ,112 ,8.3333 ,8.29298 ,2.29548
new initTour ,1 ,969 ,969 ,10 ,0 ,57.2606 ,8.29298 ,2.29554
local optima ,1 ,1076 ,1076 ,10 ,107 ,8.657 ,8.29298 ,2.55453
new initTour ,1 ,1076 ,1076 ,11 ,0 ,53.1724 ,8.29298 ,2.55459
local optima ,1 ,1169 ,1169 ,11 ,93 ,8.58328 ,8.29298 ,2.77814
new initTour ,1 ,1169 ,1169 ,12 ,0 ,57.1852 ,8.29298 ,2.7782
local optima ,1 ,1274 ,1274 ,12 ,105 ,8.88932 ,8.29298 ,3.02085
new initTour ,1 ,1274 ,1274 ,13 ,0 ,58.4463 ,8.29298 ,3.02091
local optima ,1 ,1383 ,1383 ,13 ,109 ,8.87047 ,8.29298 ,3.30924
new initTour ,1 ,1383 ,1383 ,14 ,0 ,58.5041 ,8.29298 ,3.30931
update best ,1 ,1490 ,1490 ,14 ,108 ,8.24979 ,8.24979 ,3.58161
local optima ,1 ,1491 ,1491 ,14 ,108 ,8.24979 ,8.24979 ,3.58167
new initTour ,1 ,1491 ,1491 ,15 ,0 ,57.8774 ,8.24979 ,3.58174
local optima ,1 ,1595 ,1595 ,15 ,104 ,8.6684 ,8.24979 ,3.85303
new initTour ,1 ,1595 ,1595 ,16 ,0 ,53.9295 ,8.24979 ,3.8531
local optima ,1 ,1696 ,1696 ,16 ,101 ,8.38402 ,8.24979 ,4.09308
new initTour ,1 ,1696 ,1696 ,17 ,0 ,56.2305 ,8.24979 ,4.09314
local optima ,1 ,1798 ,1798 ,17 ,102 ,8.58368 ,8.24979 ,4.35324
new initTour ,1 ,1798 ,1798 ,18 ,0 ,59.8886 ,8.24979 ,4.3533
local optima ,1 ,1907 ,1907 ,18 ,109 ,8.29193 ,8.24979 ,4.65407
new initTour ,1 ,1907 ,1907 ,19 ,0 ,52.1202 ,8.24979 ,4.65419
update best ,1 ,2004 ,2004 ,19 ,98 ,8.18271 ,8.18271 ,4.86406
local optima ,1 ,2005 ,2005 ,19 ,98 ,8.18271 ,8.18271 ,4.86412
new initTour ,1 ,2005 ,2005 ,20 ,0 ,61.8018 ,8.18271 ,4.86418
local optima ,1 ,2108 ,2108 ,20 ,103 ,8.89692 ,8.18271 ,5.2068
new initTour ,1 ,2108 ,2108 ,21 ,0 ,54.1747 ,8.18271 ,5.20686
local optima ,1 ,2205 ,2205 ,21 ,97 ,8.66797 ,8.18271 ,5.43851
new initTour ,1 ,2205 ,2205 ,22 ,0 ,52.9561 ,8.18271 ,5.43858
local optima ,1 ,2302 ,2302 ,22 ,97 ,8.77102 ,8.18271 ,5.66488
new initTour ,1 ,2302 ,2302 ,23 ,0 ,57.2954 ,8.18271 ,5.66495
local optima ,1 ,2407 ,2407 ,23 ,105 ,8.72362 ,8.18271 ,5.94521
new initTour ,1 ,2407 ,2407 ,24 ,0 ,56.3714 ,8.18271 ,5.9453
local optima ,1 ,2503 ,2503 ,24 ,96 ,8.68122 ,8.18271 ,6.19419
new initTour ,1 ,2503 ,2503 ,25 ,0 ,55.2948 ,8.18271 ,6.19425
local optima ,1 ,2604 ,2604 ,25 ,101 ,8.79671 ,8.18271 ,6.44905
new initTour ,1 ,2604 ,2604 ,26 ,0 ,56.4922 ,8.18271 ,6.44912
local optima ,1 ,2703 ,2703 ,26 ,99 ,8.58562 ,8.18271 ,6.72081
new initTour ,1 ,2703 ,2703 ,27 ,0 ,55.8696 ,8.18271 ,6.72087
local optima ,1 ,2803 ,2803 ,27 ,100 ,8.69494 ,8.18271 ,6.98108
