tourCount, swapNum,initScore, optScore, bestScore, sec
1 ,82 ,23.7224 ,5.63309 ,5.63309 ,0.001045
2 ,73 ,23.6585 ,5.45207 ,5.45207 ,0.001888
3 ,104 ,24.1701 ,5.58858 ,5.45207 ,0.003095
4 ,78 ,22.2398 ,5.67422 ,5.45207 ,0.003995
5 ,82 ,25.2463 ,5.65041 ,5.45207 ,0.004956
6 ,82 ,23.926 ,5.49965 ,5.45207 ,0.005881
7 ,73 ,25.1776 ,5.56513 ,5.45207 ,0.006731
8 ,69 ,24.265 ,5.81558 ,5.45207 ,0.007522
9 ,87 ,23.8186 ,5.66544 ,5.45207 ,0.008521
10 ,70 ,21.849 ,5.73448 ,5.45207 ,0.009321
11 ,74 ,22.3749 ,5.67242 ,5.45207 ,0.01022
12 ,92 ,23.9073 ,5.48773 ,5.45207 ,0.011249
13 ,67 ,20.4517 ,5.51592 ,5.45207 ,0.012047
14 ,77 ,24.3223 ,5.65881 ,5.45207 ,0.012927
15 ,92 ,23.7907 ,5.46912 ,5.45207 ,0.013972
16 ,80 ,25.8932 ,5.74272 ,5.45207 ,0.014879
17 ,97 ,22.2458 ,5.42815 ,5.42815 ,0.015976
18 ,86 ,21.3536 ,5.70726 ,5.42815 ,0.016972
19 ,73 ,20.9972 ,5.55004 ,5.42815 ,0.017859
20 ,89 ,23.0907 ,5.57966 ,5.42815 ,0.018883
21 ,79 ,23.3125 ,5.68119 ,5.42815 ,0.019795
22 ,84 ,20.2949 ,5.52097 ,5.42815 ,0.020769
23 ,65 ,23.7549 ,5.45837 ,5.42815 ,0.021516
24 ,68 ,24.4591 ,5.54271 ,5.42815 ,0.022299
25 ,72 ,22.2234 ,5.57024 ,5.42815 ,0.023138
26 ,82 ,26.481 ,5.56826 ,5.42815 ,0.024155
27 ,73 ,19.3168 ,5.56272 ,5.42815 ,0.024994
28 ,73 ,22.1609 ,5.69218 ,5.42815 ,0.025843
29 ,83 ,23.5913 ,5.48262 ,5.42815 ,0.026791
30 ,73 ,26.3475 ,5.58194 ,5.42815 ,0.027633
31 ,90 ,23.4666 ,5.6074 ,5.42815 ,0.02864
32 ,81 ,24.532 ,5.5099 ,5.42815 ,0.029574
33 ,83 ,22.1108 ,5.52658 ,5.42815 ,0.030524
34 ,77 ,22.9664 ,5.5376 ,5.42815 ,0.031418
35 ,97 ,23.8018 ,5.54602 ,5.42815 ,0.032492
36 ,75 ,23.0442 ,5.55047 ,5.42815 ,0.03336
37 ,74 ,23.0841 ,5.50799 ,5.42815 ,0.034211
38 ,92 ,25.7591 ,5.65737 ,5.42815 ,0.03568
39 ,87 ,21.4262 ,5.6883 ,5.42815 ,0.037257
40 ,82 ,23.6485 ,5.37734 ,5.37734 ,0.038252
41 ,74 ,23.0545 ,5.47497 ,5.37734 ,0.039133
42 ,87 ,22.5111 ,5.45172 ,5.37734 ,0.040158
43 ,76 ,22.8074 ,5.53033 ,5.37734 ,0.041087
44 ,79 ,22.506 ,5.50906 ,5.37734 ,0.04206
45 ,80 ,21.9369 ,5.75094 ,5.37734 ,0.043018
46 ,80 ,27.0593 ,5.75345 ,5.37734 ,0.043939
47 ,84 ,23.7418 ,5.67845 ,5.37734 ,0.044925
48 ,84 ,23.4876 ,5.59811 ,5.37734 ,0.045934
49 ,70 ,25.5246 ,5.69331 ,5.37734 ,0.04677
50 ,85 ,25.6298 ,5.65623 ,5.37734 ,0.047774
51 ,75 ,25.7008 ,5.6199 ,5.37734 ,0.048654
52 ,84 ,23.658 ,5.59604 ,5.37734 ,0.049642
53 ,74 ,23.6373 ,5.42122 ,5.37734 ,0.050587
54 ,85 ,27.3493 ,5.5341 ,5.37734 ,0.051637
55 ,90 ,22.0483 ,5.60335 ,5.37734 ,0.052814
56 ,67 ,22.2029 ,5.53817 ,5.37734 ,0.053612
