Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,73.3264 ,73.3264 ,0.000188
update best ,1 ,277 ,277 ,1 ,277 ,7.99 ,7.99 ,3.47256
local optima ,1 ,278 ,278 ,1 ,277 ,7.99 ,7.99 ,3.47269
new initTour ,1 ,278 ,278 ,2 ,0 ,74.436 ,7.99 ,3.47283
update best ,1 ,541 ,541 ,2 ,264 ,7.91436 ,7.91436 ,6.96182
local optima ,1 ,542 ,542 ,2 ,264 ,7.91436 ,7.91436 ,6.96196
new initTour ,1 ,542 ,542 ,3 ,0 ,71.9382 ,7.91436 ,6.9621
local optima ,1 ,809 ,809 ,3 ,267 ,8.04566 ,7.91436 ,10.0405
new initTour ,1 ,809 ,809 ,4 ,0 ,69.4697 ,7.91436 ,10.0407
local optima ,1 ,1062 ,1062 ,4 ,253 ,8.07479 ,7.91436 ,13.0896
new initTour ,1 ,1062 ,1062 ,5 ,0 ,68.0043 ,7.91436 ,13.0897
local optima ,1 ,1318 ,1318 ,5 ,256 ,8.03377 ,7.91436 ,16.0954
new initTour ,1 ,1318 ,1318 ,6 ,0 ,73.6959 ,7.91436 ,16.0956
update best ,1 ,1588 ,1588 ,6 ,271 ,7.81534 ,7.81534 ,19.8761
local optima ,1 ,1589 ,1589 ,6 ,271 ,7.81534 ,7.81534 ,19.8763
new initTour ,1 ,1589 ,1589 ,7 ,0 ,68.991 ,7.81534 ,19.8764
local optima ,1 ,1850 ,1850 ,7 ,261 ,8.04333 ,7.81534 ,22.8569
new initTour ,1 ,1850 ,1850 ,8 ,0 ,70.6171 ,7.81534 ,22.8571
local optima ,1 ,2113 ,2113 ,8 ,263 ,8.12292 ,7.81534 ,26.32
new initTour ,1 ,2113 ,2113 ,9 ,0 ,74.1849 ,7.81534 ,26.3202
local optima ,1 ,2384 ,2384 ,9 ,271 ,7.87164 ,7.81534 ,29.9818
new initTour ,1 ,2384 ,2384 ,10 ,0 ,72.3171 ,7.81534 ,29.9819
local optima ,1 ,2641 ,2641 ,10 ,257 ,8.06456 ,7.81534 ,33.4745
new initTour ,1 ,2641 ,2641 ,11 ,0 ,70.6222 ,7.81534 ,33.4747
local optima ,1 ,2904 ,2904 ,11 ,263 ,7.98105 ,7.81534 ,36.6879
new initTour ,1 ,2904 ,2904 ,12 ,0 ,71.9783 ,7.81534 ,36.6881
local optima ,1 ,3176 ,3176 ,12 ,272 ,7.93779 ,7.81534 ,40.3393
new initTour ,1 ,3176 ,3176 ,13 ,0 ,73.8504 ,7.81534 ,40.3394
