Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,7.01724 ,7.01724 ,5.1e-05
update best ,1 ,11 ,11 ,1 ,11 ,3.54784 ,3.54784 ,0.001625
local optima ,1 ,12 ,12 ,1 ,11 ,3.54784 ,3.54784 ,0.001661
new initTour ,1 ,12 ,12 ,2 ,0 ,8.11506 ,3.54784 ,0.001683
local optima ,1 ,23 ,23 ,2 ,11 ,3.54784 ,3.54784 ,0.003545
new initTour ,1 ,23 ,23 ,3 ,0 ,7.76658 ,3.54784 ,0.003562
local optima ,1 ,32 ,32 ,3 ,9 ,3.64688 ,3.54784 ,0.005062
new initTour ,1 ,32 ,32 ,4 ,0 ,7.09883 ,3.54784 ,0.005078
local optima ,1 ,40 ,40 ,4 ,8 ,3.54784 ,3.54784 ,0.006442
new initTour ,1 ,40 ,40 ,5 ,0 ,7.4992 ,3.54784 ,0.006459
local optima ,1 ,51 ,51 ,5 ,11 ,3.64688 ,3.54784 ,0.008295
new initTour ,1 ,51 ,51 ,6 ,0 ,7.76688 ,3.54784 ,0.008309
local optima ,1 ,62 ,62 ,6 ,11 ,3.64688 ,3.54784 ,0.010176
new initTour ,1 ,62 ,62 ,7 ,0 ,8.10411 ,3.54784 ,0.010193
update best ,1 ,71 ,71 ,7 ,10 ,3.54784 ,3.54784 ,0.011913
local optima ,1 ,72 ,72 ,7 ,10 ,3.54784 ,3.54784 ,0.01195
new initTour ,1 ,72 ,72 ,8 ,0 ,7.1955 ,3.54784 ,0.011966
local optima ,1 ,83 ,83 ,8 ,11 ,3.64688 ,3.54784 ,0.013644
new initTour ,1 ,83 ,83 ,9 ,0 ,6.44247 ,3.54784 ,0.013659
local optima ,1 ,91 ,91 ,9 ,8 ,3.54784 ,3.54784 ,0.01471
new initTour ,1 ,91 ,91 ,10 ,0 ,6.43099 ,3.54784 ,0.014725
update best ,1 ,99 ,99 ,10 ,9 ,3.54784 ,3.54784 ,0.015863
local optima ,1 ,100 ,100 ,10 ,9 ,3.54784 ,3.54784 ,0.015898
new initTour ,1 ,100 ,100 ,11 ,0 ,6.8184 ,3.54784 ,0.015913
local optima ,1 ,110 ,110 ,11 ,10 ,3.54784 ,3.54784 ,0.01731
new initTour ,1 ,110 ,110 ,12 ,0 ,7.14623 ,3.54784 ,0.017324
local optima ,1 ,121 ,121 ,12 ,11 ,3.64688 ,3.54784 ,0.019016
new initTour ,1 ,121 ,121 ,13 ,0 ,7.65689 ,3.54784 ,0.01903
local optima ,1 ,132 ,132 ,13 ,11 ,3.54784 ,3.54784 ,0.021052
new initTour ,1 ,132 ,132 ,14 ,0 ,6.84458 ,3.54784 ,0.021069
local optima ,1 ,142 ,142 ,14 ,10 ,3.54784 ,3.54784 ,0.022393
new initTour ,1 ,142 ,142 ,15 ,0 ,6.91087 ,3.54784 ,0.022407
local optima ,1 ,151 ,151 ,15 ,9 ,3.54784 ,3.54784 ,0.023705
new initTour ,1 ,151 ,151 ,16 ,0 ,7.51464 ,3.54784 ,0.023722
local optima ,1 ,160 ,160 ,16 ,9 ,3.54784 ,3.54784 ,0.025265
new initTour ,1 ,160 ,160 ,17 ,0 ,6.80347 ,3.54784 ,0.025279
local optima ,1 ,170 ,170 ,17 ,10 ,3.54784 ,3.54784 ,0.026835
new initTour ,1 ,170 ,170 ,18 ,0 ,7.13212 ,3.54784 ,0.026849
local optima ,1 ,180 ,180 ,18 ,10 ,3.54784 ,3.54784 ,0.028343
new initTour ,1 ,180 ,180 ,19 ,0 ,7.43422 ,3.54784 ,0.028358
local optima ,1 ,188 ,188 ,19 ,8 ,3.54784 ,3.54784 ,0.029681
new initTour ,1 ,188 ,188 ,20 ,0 ,7.56265 ,3.54784 ,0.029696
local optima ,1 ,197 ,197 ,20 ,9 ,3.54784 ,3.54784 ,0.031283
new initTour ,1 ,197 ,197 ,21 ,0 ,6.74029 ,3.54784 ,0.031299
local optima ,1 ,206 ,206 ,21 ,9 ,3.54784 ,3.54784 ,0.032529
new initTour ,1 ,206 ,206 ,22 ,0 ,7.70005 ,3.54784 ,0.032543
update best ,1 ,213 ,213 ,22 ,8 ,3.54784 ,3.54784 ,0.033711
local optima ,1 ,214 ,214 ,22 ,8 ,3.54784 ,3.54784 ,0.033745
new initTour ,1 ,214 ,214 ,23 ,0 ,7.05471 ,3.54784 ,0.033758
local optima ,1 ,223 ,223 ,23 ,9 ,3.54784 ,3.54784 ,0.035413
new initTour ,1 ,223 ,223 ,24 ,0 ,6.75473 ,3.54784 ,0.035436
local optima ,1 ,232 ,232 ,24 ,9 ,3.54784 ,3.54784 ,0.036846
new initTour ,1 ,232 ,232 ,25 ,0 ,7.73794 ,3.54784 ,0.03686
local optima ,1 ,242 ,242 ,25 ,10 ,3.54784 ,3.54784 ,0.03841
new initTour ,1 ,242 ,242 ,26 ,0 ,7.9227 ,3.54784 ,0.038425
local optima ,1 ,253 ,253 ,26 ,11 ,3.54784 ,3.54784 ,0.040146
new initTour ,1 ,253 ,253 ,27 ,0 ,7.42833 ,3.54784 ,0.040164
local optima ,1 ,262 ,262 ,27 ,9 ,3.54784 ,3.54784 ,0.041666
new initTour ,1 ,262 ,262 ,28 ,0 ,6.96028 ,3.54784 ,0.04168
local optima ,1 ,272 ,272 ,28 ,10 ,3.54784 ,3.54784 ,0.043425
new initTour ,1 ,272 ,272 ,29 ,0 ,6.51474 ,3.54784 ,0.043442
local optima ,1 ,280 ,280 ,29 ,8 ,3.64688 ,3.54784 ,0.044529
new initTour ,1 ,280 ,280 ,30 ,0 ,7.43995 ,3.54784 ,0.044544
update best ,1 ,289 ,289 ,30 ,10 ,3.54784 ,3.54784 ,0.045873
local optima ,1 ,290 ,290 ,30 ,10 ,3.54784 ,3.54784 ,0.045909
new initTour ,1 ,290 ,290 ,31 ,0 ,7.48112 ,3.54784 ,0.04593
local optima ,1 ,301 ,301 ,31 ,11 ,3.54784 ,3.54784 ,0.047461
new initTour ,1 ,301 ,301 ,32 ,0 ,7.64315 ,3.54784 ,0.047475
local optima ,1 ,310 ,310 ,32 ,9 ,3.64688 ,3.54784 ,0.048938
new initTour ,1 ,310 ,310 ,33 ,0 ,6.23552 ,3.54784 ,0.048952
local optima ,1 ,318 ,318 ,33 ,8 ,3.64688 ,3.54784 ,0.04987
new initTour ,1 ,318 ,318 ,34 ,0 ,6.67198 ,3.54784 ,0.049884
local optima ,1 ,327 ,327 ,34 ,9 ,3.54784 ,3.54784 ,0.051216
new initTour ,1 ,327 ,327 ,35 ,0 ,7.92733 ,3.54784 ,0.05123
local optima ,1 ,336 ,336 ,35 ,9 ,3.64688 ,3.54784 ,0.052801
new initTour ,1 ,336 ,336 ,36 ,0 ,7.36622 ,3.54784 ,0.052816
local optima ,1 ,345 ,345 ,36 ,9 ,3.54784 ,3.54784 ,0.054471
new initTour ,1 ,345 ,345 ,37 ,0 ,7.92405 ,3.54784 ,0.054487
local optima ,1 ,355 ,355 ,37 ,10 ,3.64688 ,3.54784 ,0.055911
new initTour ,1 ,355 ,355 ,38 ,0 ,5.83448 ,3.54784 ,0.055925
local optima ,1 ,361 ,361 ,38 ,6 ,3.54784 ,3.54784 ,0.056701
new initTour ,1 ,361 ,361 ,39 ,0 ,6.50181 ,3.54784 ,0.056715
