Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,159.414 ,159.414 ,0.000206
update best ,1 ,318 ,318 ,1 ,318 ,7.7023 ,7.7023 ,4.64727
local optima ,1 ,319 ,319 ,1 ,318 ,7.7023 ,7.7023 ,4.64742
new initTour ,1 ,319 ,319 ,2 ,0 ,163.088 ,7.7023 ,4.64758
local optima ,1 ,629 ,629 ,2 ,310 ,7.79033 ,7.7023 ,9.1688
new initTour ,1 ,629 ,629 ,3 ,0 ,160.11 ,7.7023 ,9.16901
update best ,1 ,935 ,935 ,3 ,307 ,7.64461 ,7.64461 ,13.3655
local optima ,1 ,936 ,936 ,3 ,307 ,7.64461 ,7.64461 ,13.3657
new initTour ,1 ,936 ,936 ,4 ,0 ,168.092 ,7.64461 ,13.3658
update best ,1 ,1256 ,1256 ,4 ,321 ,7.52018 ,7.52018 ,18.0526
local optima ,1 ,1257 ,1257 ,4 ,321 ,7.52018 ,7.52018 ,18.0527
new initTour ,1 ,1257 ,1257 ,5 ,0 ,161.445 ,7.52018 ,18.0529
local optima ,1 ,1580 ,1580 ,5 ,323 ,7.73762 ,7.52018 ,22.3773
new initTour ,1 ,1580 ,1580 ,6 ,0 ,164.66 ,7.52018 ,22.3775
local optima ,1 ,1904 ,1904 ,6 ,324 ,7.58189 ,7.52018 ,26.9878
new initTour ,1 ,1904 ,1904 ,7 ,0 ,154.533 ,7.52018 ,26.9879
local optima ,1 ,2210 ,2210 ,7 ,306 ,8.40935 ,7.52018 ,31.1818
new initTour ,1 ,2210 ,2210 ,8 ,0 ,167.895 ,7.52018 ,31.1819
local optima ,1 ,2535 ,2535 ,8 ,325 ,7.67464 ,7.52018 ,35.9097
new initTour ,1 ,2535 ,2535 ,9 ,0 ,165.917 ,7.52018 ,35.9098
update best ,1 ,2861 ,2861 ,9 ,327 ,7.33064 ,7.33064 ,40.5865
local optima ,1 ,2862 ,2862 ,9 ,327 ,7.33064 ,7.33064 ,40.5867
new initTour ,1 ,2862 ,2862 ,10 ,0 ,159.212 ,7.33064 ,40.5868
local optima ,1 ,3180 ,3180 ,10 ,318 ,8.41713 ,7.33064 ,44.7883
