Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,88.1114 ,88.1114 ,0.000116
update best ,1 ,165 ,165 ,1 ,165 ,9.07315 ,9.07315 ,0.968784
local optima ,1 ,166 ,166 ,1 ,165 ,9.07315 ,9.07315 ,0.96887
new initTour ,1 ,166 ,166 ,2 ,0 ,87.0585 ,9.07315 ,0.968973
local optima ,1 ,356 ,356 ,2 ,190 ,9.46467 ,9.07315 ,1.90485
new initTour ,1 ,356 ,356 ,3 ,0 ,88.223 ,9.07315 ,1.90495
local optima ,1 ,539 ,539 ,3 ,183 ,9.65173 ,9.07315 ,2.8528
new initTour ,1 ,539 ,539 ,4 ,0 ,87.4617 ,9.07315 ,2.85293
local optima ,1 ,720 ,720 ,4 ,181 ,9.73197 ,9.07315 ,3.76566
new initTour ,1 ,720 ,720 ,5 ,0 ,92.3396 ,9.07315 ,3.76577
local optima ,1 ,896 ,896 ,5 ,176 ,9.39933 ,9.07315 ,4.82225
new initTour ,1 ,896 ,896 ,6 ,0 ,86.3449 ,9.07315 ,4.82235
local optima ,1 ,1069 ,1069 ,6 ,173 ,9.46756 ,9.07315 ,5.7345
new initTour ,1 ,1069 ,1069 ,7 ,0 ,90.8458 ,9.07315 ,5.73465
local optima ,1 ,1251 ,1251 ,7 ,182 ,9.89925 ,9.07315 ,6.74991
new initTour ,1 ,1251 ,1251 ,8 ,0 ,90.0088 ,9.07315 ,6.75001
local optima ,1 ,1428 ,1428 ,8 ,177 ,10.0932 ,9.07315 ,7.73999
new initTour ,1 ,1428 ,1428 ,9 ,0 ,94.7234 ,9.07315 ,7.74009
local optima ,1 ,1611 ,1611 ,9 ,183 ,9.36248 ,9.07315 ,8.83981
new initTour ,1 ,1611 ,1611 ,10 ,0 ,87.7516 ,9.07315 ,8.83991
local optima ,1 ,1791 ,1791 ,10 ,180 ,9.27536 ,9.07315 ,9.79341
new initTour ,1 ,1791 ,1791 ,11 ,0 ,90.9099 ,9.07315 ,9.79351
local optima ,1 ,1971 ,1971 ,11 ,180 ,9.89567 ,9.07315 ,10.816
new initTour ,1 ,1971 ,1971 ,12 ,0 ,90.1793 ,9.07315 ,10.8161
local optima ,1 ,2145 ,2145 ,12 ,174 ,10.4344 ,9.07315 ,11.8132
new initTour ,1 ,2145 ,2145 ,13 ,0 ,86.6678 ,9.07315 ,11.8133
local optima ,1 ,2323 ,2323 ,13 ,178 ,10.032 ,9.07315 ,12.7169
new initTour ,1 ,2323 ,2323 ,14 ,0 ,84.5051 ,9.07315 ,12.717
local optima ,1 ,2500 ,2500 ,14 ,177 ,9.28012 ,9.07315 ,13.6671
new initTour ,1 ,2500 ,2500 ,15 ,0 ,91.3506 ,9.07315 ,13.6672
local optima ,1 ,2673 ,2673 ,15 ,173 ,9.20883 ,9.07315 ,14.6592
new initTour ,1 ,2673 ,2673 ,16 ,0 ,94.7046 ,9.07315 ,14.6593
local optima ,1 ,2858 ,2858 ,16 ,185 ,9.38212 ,9.07315 ,15.8108
new initTour ,1 ,2858 ,2858 ,17 ,0 ,92.7397 ,9.07315 ,15.8109
local optima ,1 ,3028 ,3028 ,17 ,170 ,9.77111 ,9.07315 ,16.8972
new initTour ,1 ,3028 ,3028 ,18 ,0 ,89.9834 ,9.07315 ,16.8973
local optima ,1 ,3206 ,3206 ,18 ,178 ,9.49849 ,9.07315 ,17.9091
new initTour ,1 ,3206 ,3206 ,19 ,0 ,90.4251 ,9.07315 ,17.9092
local optima ,1 ,3382 ,3382 ,19 ,176 ,9.26977 ,9.07315 ,18.8786
new initTour ,1 ,3382 ,3382 ,20 ,0 ,89.5536 ,9.07315 ,18.8787
local optima ,1 ,3558 ,3558 ,20 ,176 ,9.64329 ,9.07315 ,19.8483
new initTour ,1 ,3558 ,3558 ,21 ,0 ,92.3541 ,9.07315 ,19.8484
local optima ,1 ,3736 ,3736 ,21 ,178 ,9.36087 ,9.07315 ,20.9467
new initTour ,1 ,3736 ,3736 ,22 ,0 ,92.0261 ,9.07315 ,20.9468
update best ,1 ,3925 ,3925 ,22 ,190 ,8.97834 ,8.97834 ,22.0416
local optima ,1 ,3926 ,3926 ,22 ,190 ,8.97834 ,8.97834 ,22.0417
new initTour ,1 ,3926 ,3926 ,23 ,0 ,93.1126 ,8.97834 ,22.0418
local optima ,1 ,4110 ,4110 ,23 ,184 ,9.86346 ,8.97834 ,23.0442
new initTour ,1 ,4110 ,4110 ,24 ,0 ,91.6275 ,8.97834 ,23.0443
