tourCount, swapNum,initScore, optScore, bestScore, sec
1 ,71 ,25.6177 ,7.34724 ,7.34724 ,0.000951
2 ,79 ,28.0838 ,7.24332 ,7.24332 ,0.001889
3 ,91 ,27.544 ,7.28427 ,7.24332 ,0.002959
4 ,73 ,28.7775 ,7.48636 ,7.24332 ,0.003827
5 ,84 ,24.1351 ,7.19842 ,7.19842 ,0.004819
6 ,90 ,29.1587 ,7.33143 ,7.19842 ,0.005872
7 ,89 ,27.3784 ,7.31865 ,7.19842 ,0.006993
8 ,72 ,28.6624 ,7.33335 ,7.19842 ,0.007854
9 ,99 ,29.0945 ,7.33667 ,7.19842 ,0.009036
10 ,94 ,27.8665 ,7.28596 ,7.19842 ,0.010157
11 ,77 ,24.925 ,7.5102 ,7.19842 ,0.011128
12 ,93 ,26.3451 ,7.29128 ,7.19842 ,0.012218
13 ,79 ,27.0161 ,7.45902 ,7.19842 ,0.01321
14 ,83 ,25.8444 ,7.23845 ,7.19842 ,0.014197
15 ,79 ,27.6645 ,7.66792 ,7.19842 ,0.015139
16 ,77 ,29.5069 ,7.41387 ,7.19842 ,0.016061
17 ,86 ,28.9827 ,7.22081 ,7.19842 ,0.017067
18 ,66 ,27.107 ,7.5074 ,7.19842 ,0.017858
19 ,90 ,27.6855 ,7.22748 ,7.19842 ,0.018918
20 ,73 ,24.7004 ,7.3128 ,7.19842 ,0.01979
21 ,83 ,28.9608 ,7.67349 ,7.19842 ,0.020776
22 ,91 ,28.9792 ,7.28072 ,7.19842 ,0.021861
23 ,91 ,26.3375 ,7.28049 ,7.19842 ,0.022927
24 ,78 ,28.7258 ,7.46875 ,7.19842 ,0.023848
25 ,86 ,26.7281 ,7.72496 ,7.19842 ,0.024871
26 ,78 ,28.251 ,7.47283 ,7.19842 ,0.025796
27 ,78 ,27.5214 ,7.8144 ,7.19842 ,0.026727
28 ,92 ,29.8922 ,7.46367 ,7.19842 ,0.027818
29 ,79 ,25.5832 ,7.51334 ,7.19842 ,0.028754
30 ,79 ,28.1221 ,7.32746 ,7.19842 ,0.029684
31 ,83 ,28.0964 ,7.4003 ,7.19842 ,0.03067
32 ,88 ,28.1802 ,7.39685 ,7.19842 ,0.031715
33 ,75 ,25.7342 ,7.56991 ,7.19842 ,0.032603
34 ,84 ,28.4688 ,7.46714 ,7.19842 ,0.033627
35 ,75 ,27.1863 ,7.31481 ,7.19842 ,0.034513
36 ,80 ,27.5172 ,7.30089 ,7.19842 ,0.035907
37 ,97 ,26.6383 ,7.46303 ,7.19842 ,0.0375
38 ,104 ,28.9338 ,7.33204 ,7.19842 ,0.038777
39 ,77 ,25.3883 ,7.35681 ,7.19842 ,0.039723
40 ,90 ,27.4399 ,7.39678 ,7.19842 ,0.040803
41 ,86 ,28.4546 ,7.56386 ,7.19842 ,0.041848
42 ,85 ,24.5528 ,7.30673 ,7.19842 ,0.042964
43 ,92 ,28.1295 ,7.17691 ,7.17691 ,0.044226
44 ,86 ,28.5637 ,7.21935 ,7.17691 ,0.045326
