tourCount, swapNum,initScore, optScore, bestScore, sec
1 ,282 ,89.6879 ,9.53267 ,9.53267 ,0.008426
2 ,338 ,88.8651 ,9.29881 ,9.29881 ,0.019757
3 ,310 ,96.8674 ,9.28177 ,9.28177 ,0.02958
4 ,316 ,86.7608 ,10.182 ,9.28177 ,0.039089
5 ,293 ,84.2218 ,9.62325 ,9.28177 ,0.048624
6 ,280 ,91.0728 ,9.67671 ,9.28177 ,0.057283
7 ,293 ,91.9819 ,9.1615 ,9.1615 ,0.066415
8 ,306 ,89.4849 ,9.609 ,9.1615 ,0.075758
9 ,295 ,92.2809 ,9.03533 ,9.03533 ,0.085758
10 ,292 ,90.7344 ,9.40301 ,9.03533 ,0.094884
11 ,311 ,86.6261 ,9.03423 ,9.03423 ,0.10428
12 ,296 ,89.3535 ,9.61269 ,9.03423 ,0.114025
13 ,330 ,88.4424 ,9.16992 ,9.03423 ,0.124194
14 ,322 ,92.4914 ,9.7344 ,9.03423 ,0.133962
15 ,289 ,85.4485 ,9.16189 ,9.03423 ,0.143183
16 ,325 ,93.2718 ,9.42063 ,9.03423 ,0.153908
17 ,305 ,90.3339 ,9.235 ,9.03423 ,0.163163
18 ,299 ,90.7425 ,9.38698 ,9.03423 ,0.172037
19 ,307 ,92.0168 ,9.7379 ,9.03423 ,0.181997
20 ,317 ,97.0078 ,9.69475 ,9.03423 ,0.191777
21 ,346 ,90.0302 ,9.20536 ,9.03423 ,0.202313
22 ,377 ,85.7703 ,9.17248 ,9.03423 ,0.214616
23 ,331 ,96.4894 ,9.5188 ,9.03423 ,0.224856
24 ,289 ,93.4521 ,9.44006 ,9.03423 ,0.233557
25 ,314 ,84.1756 ,9.63007 ,9.03423 ,0.243028
26 ,314 ,89.2219 ,9.58873 ,9.03423 ,0.253454
27 ,302 ,98.1144 ,9.68099 ,9.03423 ,0.26262
28 ,313 ,90.3044 ,9.3384 ,9.03423 ,0.271879
29 ,318 ,86.9514 ,9.09931 ,9.03423 ,0.282452
30 ,293 ,94.3886 ,9.0948 ,9.03423 ,0.291466
31 ,281 ,95.9297 ,9.5636 ,9.03423 ,0.30001
32 ,296 ,88.5428 ,9.11088 ,9.03423 ,0.308996
33 ,346 ,90.1326 ,9.52533 ,9.03423 ,0.320588
34 ,293 ,90.1265 ,9.05834 ,9.03423 ,0.329556
35 ,302 ,93.0959 ,9.27965 ,9.03423 ,0.338461
36 ,290 ,87.6636 ,9.82549 ,9.03423 ,0.348293
37 ,301 ,91.7895 ,9.26939 ,9.03423 ,0.357804
38 ,324 ,85.4189 ,9.17608 ,9.03423 ,0.367455
39 ,277 ,89.268 ,9.39814 ,9.03423 ,0.376024
40 ,286 ,94.3072 ,9.32402 ,9.03423 ,0.385417
41 ,307 ,93.2452 ,8.77944 ,8.77944 ,0.394637
42 ,325 ,96.1728 ,9.58573 ,8.77944 ,0.404335
43 ,344 ,89.1007 ,9.08764 ,8.77944 ,0.415821
44 ,283 ,88.5172 ,9.03377 ,8.77944 ,0.424571
45 ,311 ,91.2352 ,9.46189 ,8.77944 ,0.433857
