tourCount, swapNum,initScore, optScore, bestScore, sec
1 ,103 ,59.7913 ,8.64924 ,8.64924 ,0.088147
2 ,106 ,58.4159 ,8.65907 ,8.64924 ,0.170498
3 ,103 ,54.2876 ,8.36312 ,8.36312 ,0.240921
4 ,95 ,55.2296 ,8.78632 ,8.36312 ,0.314513
5 ,104 ,54.6505 ,8.87632 ,8.36312 ,0.389991
6 ,103 ,57.9519 ,8.36422 ,8.36312 ,0.469052
7 ,107 ,56.3059 ,8.73744 ,8.36312 ,0.548477
8 ,89 ,55.0742 ,8.52267 ,8.36312 ,0.620006
9 ,91 ,57.8563 ,9.03907 ,8.36312 ,0.698109
10 ,105 ,54.0265 ,8.60934 ,8.36312 ,0.768955
11 ,106 ,56.1032 ,8.35404 ,8.35404 ,0.845291
12 ,97 ,57.4793 ,8.57455 ,8.35404 ,0.925718
13 ,97 ,59.0374 ,8.71087 ,8.35404 ,1.01162
14 ,104 ,57.4887 ,8.51214 ,8.35404 ,1.09223
15 ,109 ,53.176 ,8.6086 ,8.35404 ,1.16204
16 ,104 ,56.7802 ,8.55482 ,8.35404 ,1.24191
17 ,100 ,55.464 ,8.62862 ,8.35404 ,1.31877
18 ,107 ,53.5552 ,8.25 ,8.25 ,1.39316
19 ,98 ,55.947 ,8.52746 ,8.25 ,1.47051
20 ,106 ,61.3221 ,8.12233 ,8.12233 ,1.56534
21 ,100 ,54.285 ,8.91748 ,8.12233 ,1.63938
22 ,105 ,53.5056 ,8.58113 ,8.12233 ,1.7089
23 ,102 ,52.3614 ,8.46553 ,8.12233 ,1.77996
24 ,100 ,57.2888 ,8.79909 ,8.12233 ,1.85565
25 ,99 ,58.5942 ,8.92322 ,8.12233 ,1.93928
26 ,97 ,54.3893 ,8.96569 ,8.12233 ,2.01246
27 ,113 ,52.8754 ,8.32377 ,8.12233 ,2.08413
28 ,95 ,57.7594 ,8.79472 ,8.12233 ,2.16479
29 ,101 ,58.4848 ,8.88708 ,8.12233 ,2.24422
30 ,102 ,54.89 ,8.88815 ,8.12233 ,2.31954
31 ,99 ,57.5491 ,8.9092 ,8.12233 ,2.39693
32 ,104 ,58.0394 ,8.65507 ,8.12233 ,2.47802
33 ,97 ,55.5711 ,8.28532 ,8.12233 ,2.55095
34 ,104 ,54.3243 ,8.67167 ,8.12233 ,2.62959
35 ,111 ,56.2954 ,8.56172 ,8.12233 ,2.70949
36 ,106 ,57.7527 ,8.25435 ,8.12233 ,2.79493
37 ,104 ,59.6653 ,8.36036 ,8.12233 ,2.88519
38 ,105 ,53.4362 ,8.60566 ,8.12233 ,2.95717
39 ,102 ,52.4227 ,8.59265 ,8.12233 ,3.02535
40 ,103 ,51.778 ,8.57427 ,8.12233 ,3.09319
41 ,102 ,55.7923 ,8.45089 ,8.12233 ,3.17056
42 ,95 ,54.1427 ,8.4197 ,8.12233 ,3.24418
43 ,98 ,54.5079 ,8.41791 ,8.12233 ,3.3165
44 ,112 ,56.2125 ,8.28924 ,8.12233 ,3.39756
45 ,104 ,54.5978 ,8.78172 ,8.12233 ,3.47108
46 ,93 ,51.4425 ,8.53972 ,8.12233 ,3.53009
47 ,109 ,57.3195 ,8.41691 ,8.12233 ,3.61354
48 ,100 ,55.3122 ,8.56562 ,8.12233 ,3.68917
49 ,94 ,53.1108 ,8.70623 ,8.12233 ,3.75546
50 ,103 ,55.5204 ,8.63892 ,8.12233 ,3.83051
51 ,101 ,57.4716 ,8.79475 ,8.12233 ,3.91456
52 ,96 ,57.226 ,8.59376 ,8.12233 ,3.99252
53 ,107 ,49.2894 ,8.51102 ,8.12233 ,4.05186
54 ,107 ,62.0847 ,8.22792 ,8.12233 ,4.1498
55 ,109 ,51.7515 ,8.25735 ,8.12233 ,4.21526
56 ,95 ,53.8839 ,8.78847 ,8.12233 ,4.27992
57 ,114 ,53.2468 ,8.58497 ,8.12233 ,4.34979
58 ,101 ,55.9664 ,8.4127 ,8.12233 ,4.42807
59 ,105 ,56.4266 ,8.39537 ,8.12233 ,4.50854
60 ,97 ,57.0686 ,8.75279 ,8.12233 ,4.5869
61 ,105 ,61.3091 ,8.75723 ,8.12233 ,4.68265
62 ,99 ,55.7724 ,8.59763 ,8.12233 ,4.75594
63 ,105 ,51.4903 ,8.98111 ,8.12233 ,4.82223
64 ,114 ,51.2075 ,8.29519 ,8.12233 ,4.89064
65 ,100 ,48.6766 ,8.73345 ,8.12233 ,4.95127
66 ,107 ,57.7898 ,8.21374 ,8.12233 ,5.03716
67 ,116 ,57.3469 ,8.45871 ,8.12233 ,5.11817
68 ,105 ,56.1279 ,8.68639 ,8.12233 ,5.19813
69 ,101 ,57.5817 ,8.60879 ,8.12233 ,5.28145
70 ,96 ,56.3781 ,8.31961 ,8.12233 ,5.35769
71 ,103 ,53.5942 ,8.52453 ,8.12233 ,5.42548
72 ,100 ,54.4776 ,8.95885 ,8.12233 ,5.49926
73 ,95 ,52.9592 ,9.00142 ,8.12233 ,5.5676
74 ,101 ,52.6074 ,8.73327 ,8.12233 ,5.63677
75 ,104 ,55.4064 ,8.2186 ,8.12233 ,5.71453
76 ,98 ,52.6948 ,8.5401 ,8.12233 ,5.78318
77 ,102 ,56.9774 ,8.42818 ,8.12233 ,5.86219
78 ,105 ,53.1311 ,8.74749 ,8.12233 ,5.93094
79 ,99 ,48.915 ,8.28078 ,8.12233 ,5.98861
80 ,111 ,56.693 ,8.77081 ,8.12233 ,6.07281
81 ,101 ,54.7302 ,8.60513 ,8.12233 ,6.14349
82 ,107 ,53.8745 ,8.40093 ,8.12233 ,6.21501
83 ,107 ,52.7192 ,8.42441 ,8.12233 ,6.28982
84 ,97 ,51.8826 ,8.28906 ,8.12233 ,6.35299
85 ,119 ,53.7487 ,8.29316 ,8.12233 ,6.42828
86 ,102 ,62.4011 ,8.32341 ,8.12233 ,6.52516
87 ,104 ,55.2689 ,8.15915 ,8.12233 ,6.59949
88 ,105 ,53.2503 ,8.17379 ,8.12233 ,6.66906
89 ,98 ,53.7733 ,8.31478 ,8.12233 ,6.73868
90 ,103 ,54.3887 ,9.04204 ,8.12233 ,6.81172
91 ,101 ,52.9139 ,8.76074 ,8.12233 ,6.88434
92 ,104 ,57.2317 ,8.45532 ,8.12233 ,6.96783
93 ,104 ,56.8262 ,8.25616 ,8.12233 ,7.04901
94 ,111 ,55.2164 ,9.00726 ,8.12233 ,7.12913
95 ,96 ,56.7308 ,8.72448 ,8.12233 ,7.21055
96 ,104 ,56.0041 ,8.64763 ,8.12233 ,7.2891
97 ,100 ,54.8664 ,8.44296 ,8.12233 ,7.36086
98 ,100 ,54.9319 ,8.63362 ,8.12233 ,7.43421
99 ,99 ,53.4232 ,8.43632 ,8.12233 ,7.50573
100 ,97 ,53.7888 ,8.42652 ,8.12233 ,7.58058
101 ,105 ,57.4828 ,8.52377 ,8.12233 ,7.66588
102 ,102 ,57.4511 ,8.39181 ,8.12233 ,7.74801
103 ,101 ,58.554 ,8.24939 ,8.12233 ,7.83197
104 ,95 ,53.8485 ,8.60108 ,8.12233 ,7.90167
105 ,103 ,63.4075 ,8.45029 ,8.12233 ,8.0031
106 ,102 ,55.4993 ,8.89971 ,8.12233 ,8.08285
107 ,100 ,54.1711 ,8.89908 ,8.12233 ,8.1509
108 ,103 ,54.6266 ,8.22623 ,8.12233 ,8.22654
109 ,105 ,56.6914 ,8.24722 ,8.12233 ,8.30522
110 ,94 ,57.4758 ,8.91867 ,8.12233 ,8.38786
111 ,106 ,57.1508 ,8.68842 ,8.12233 ,8.46968
112 ,102 ,56.1973 ,8.62295 ,8.12233 ,8.54944
113 ,102 ,56.8203 ,8.42513 ,8.12233 ,8.62686
114 ,96 ,53.9891 ,8.59633 ,8.12233 ,8.69715
115 ,105 ,55.32 ,8.77435 ,8.12233 ,8.77267
116 ,98 ,57.884 ,8.68007 ,8.12233 ,8.86099
117 ,94 ,57.6756 ,8.77013 ,8.12233 ,8.94046
118 ,107 ,60.2364 ,8.57573 ,8.12233 ,9.03104
119 ,101 ,58.0955 ,8.54618 ,8.12233 ,9.11706
120 ,100 ,55.8732 ,8.10575 ,8.10575 ,9.19243
121 ,101 ,52.4839 ,8.477 ,8.10575 ,9.25807
122 ,98 ,52.8524 ,8.36572 ,8.10575 ,9.32704
123 ,107 ,55.7189 ,8.26285 ,8.10575 ,9.40466
124 ,103 ,56.3971 ,8.73875 ,8.10575 ,9.48115
125 ,99 ,56.6905 ,8.40705 ,8.10575 ,9.55959
126 ,101 ,53.9122 ,8.4025 ,8.10575 ,9.63019
127 ,101 ,56.5491 ,8.61377 ,8.10575 ,9.7081
128 ,108 ,54.3775 ,8.86421 ,8.10575 ,9.78178
129 ,100 ,54.0283 ,8.41312 ,8.10575 ,9.85024
130 ,100 ,54.7235 ,8.43577 ,8.10575 ,9.92029
131 ,109 ,56.5585 ,8.46411 ,8.10575 ,10.0003
132 ,103 ,58.3967 ,8.36244 ,8.10575 ,10.0847
133 ,104 ,54.4565 ,8.49909 ,8.10575 ,10.1587
134 ,101 ,58.0257 ,8.54229 ,8.10575 ,10.2413
135 ,96 ,55.4971 ,8.66754 ,8.10575 ,10.3165
136 ,106 ,57.2689 ,8.78536 ,8.10575 ,10.4033
137 ,105 ,52.381 ,8.54763 ,8.10575 ,10.4711
138 ,107 ,56.2412 ,8.39294 ,8.10575 ,10.5515
139 ,107 ,53.4258 ,8.3623 ,8.10575 ,10.6201
140 ,106 ,55.1845 ,8.59162 ,8.10575 ,10.6961
141 ,109 ,56.0087 ,8.25473 ,8.10575 ,10.7775
142 ,100 ,55.677 ,8.81731 ,8.10575 ,10.8505
143 ,99 ,53.1311 ,8.67244 ,8.10575 ,10.919
144 ,110 ,56.0091 ,8.15638 ,8.10575 ,11.0005
145 ,103 ,52.8943 ,8.94941 ,8.10575 ,11.0678
146 ,109 ,57.8754 ,8.61724 ,8.10575 ,11.1531
147 ,99 ,55.5889 ,8.7025 ,8.10575 ,11.2296
148 ,107 ,59.56 ,8.40687 ,8.10575 ,11.3214
149 ,105 ,56.966 ,8.46055 ,8.10575 ,11.4041
150 ,100 ,55.1137 ,8.619 ,8.10575 ,11.4767
151 ,108 ,57.509 ,8.39996 ,8.10575 ,11.5584
152 ,95 ,56.8212 ,8.55971 ,8.10575 ,11.6389
153 ,115 ,53.3728 ,8.1967 ,8.10575 ,11.7102
154 ,105 ,55.0593 ,8.52239 ,8.10575 ,11.7855
155 ,99 ,55.1 ,8.69225 ,8.10575 ,11.8618
156 ,98 ,61.3276 ,8.73894 ,8.10575 ,11.9589
157 ,99 ,54.5084 ,8.68007 ,8.10575 ,12.0301
158 ,107 ,54.213 ,8.31169 ,8.10575 ,12.0973
159 ,99 ,54.9593 ,8.39256 ,8.10575 ,12.1703
160 ,99 ,57.1362 ,8.8501 ,8.10575 ,12.2502
161 ,101 ,57.255 ,8.46405 ,8.10575 ,12.3328
162 ,100 ,51.7956 ,8.47341 ,8.10575 ,12.3997
163 ,103 ,56.3294 ,8.8684 ,8.10575 ,12.4773
164 ,99 ,56.1122 ,8.79858 ,8.10575 ,12.5595
165 ,95 ,59.7894 ,8.47337 ,8.10575 ,12.6496
166 ,96 ,54.0791 ,8.54944 ,8.10575 ,12.7203
167 ,102 ,56.3499 ,8.84802 ,8.10575 ,12.7994
168 ,99 ,55.9283 ,8.66442 ,8.10575 ,12.8748
169 ,106 ,55.5636 ,8.26385 ,8.10575 ,12.9531
170 ,94 ,53.4711 ,8.55266 ,8.10575 ,13.021
171 ,98 ,56.2948 ,9.05391 ,8.10575 ,13.0963
172 ,105 ,52.9573 ,8.36594 ,8.10575 ,13.1636
173 ,99 ,52.9806 ,8.78868 ,8.10575 ,13.2294
174 ,110 ,59.3337 ,8.14394 ,8.10575 ,13.3217
175 ,107 ,57.8408 ,8.34225 ,8.10575 ,13.3984
176 ,96 ,58.1786 ,8.40298 ,8.10575 ,13.4795
177 ,96 ,54.8445 ,8.7968 ,8.10575 ,13.5513
178 ,103 ,53.1724 ,8.4592 ,8.10575 ,13.623
179 ,101 ,57.4114 ,8.46077 ,8.10575 ,13.7001
180 ,99 ,55.0502 ,8.89008 ,8.10575 ,13.7702
181 ,110 ,55.2308 ,8.29013 ,8.10575 ,13.8451
182 ,108 ,60.5663 ,8.62211 ,8.10575 ,13.943
183 ,106 ,59.2635 ,8.23913 ,8.10575 ,14.0309
184 ,96 ,51.5312 ,8.53191 ,8.10575 ,14.0954
185 ,111 ,55.7507 ,8.9623 ,8.10575 ,14.1739
186 ,107 ,53.7627 ,8.35201 ,8.10575 ,14.2433
187 ,100 ,57.9843 ,8.63534 ,8.10575 ,14.3251
188 ,91 ,53.3947 ,8.22167 ,8.10575 ,14.3926
189 ,98 ,54.0224 ,8.51159 ,8.10575 ,14.4645
190 ,113 ,59.3309 ,8.65787 ,8.10575 ,14.5595
191 ,98 ,54.7588 ,8.98489 ,8.10575 ,14.6283
192 ,105 ,59.7468 ,8.49962 ,8.10575 ,14.7194
193 ,101 ,52.5429 ,8.61772 ,8.10575 ,14.7919
194 ,93 ,54.3507 ,8.94231 ,8.10575 ,14.8603
195 ,97 ,58.0934 ,8.61205 ,8.10575 ,14.9452
196 ,90 ,56.6209 ,8.67476 ,8.10575 ,15.0212
197 ,107 ,56.6813 ,8.54185 ,8.10575 ,15.101
198 ,110 ,55.2181 ,8.75672 ,8.10575 ,15.174
199 ,104 ,57.9927 ,8.47237 ,8.10575 ,15.2589
200 ,89 ,53.7922 ,8.78263 ,8.10575 ,15.325
