Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,59.5404 ,59.5404 ,9.4e-05
update best ,1 ,112 ,112 ,1 ,112 ,8.22492 ,8.22492 ,0.296442
local optima ,1 ,113 ,113 ,1 ,112 ,8.22492 ,8.22492 ,0.296512
new initTour ,1 ,113 ,113 ,2 ,0 ,59.8309 ,8.22492 ,0.296579
local optima ,1 ,225 ,225 ,2 ,112 ,9.0811 ,8.22492 ,0.60696
new initTour ,1 ,225 ,225 ,3 ,0 ,52.3272 ,8.22492 ,0.607024
local optima ,1 ,323 ,323 ,3 ,98 ,8.56869 ,8.22492 ,0.81967
new initTour ,1 ,323 ,323 ,4 ,0 ,59.0345 ,8.22492 ,0.819737
local optima ,1 ,431 ,431 ,4 ,108 ,8.6142 ,8.22492 ,1.12389
new initTour ,1 ,431 ,431 ,5 ,0 ,60.9471 ,8.22492 ,1.12396
local optima ,1 ,539 ,539 ,5 ,108 ,8.39778 ,8.22492 ,1.44189
new initTour ,1 ,539 ,539 ,6 ,0 ,58.786 ,8.22492 ,1.44196
local optima ,1 ,641 ,641 ,6 ,102 ,8.28733 ,8.22492 ,1.7219
new initTour ,1 ,641 ,641 ,7 ,0 ,59.201 ,8.22492 ,1.72197
local optima ,1 ,749 ,749 ,7 ,108 ,8.74378 ,8.22492 ,1.99988
new initTour ,1 ,749 ,749 ,8 ,0 ,55.9072 ,8.22492 ,1.99994
local optima ,1 ,855 ,855 ,8 ,106 ,8.56673 ,8.22492 ,2.2679
new initTour ,1 ,855 ,855 ,9 ,0 ,55.7563 ,8.22492 ,2.26797
local optima ,1 ,960 ,960 ,9 ,105 ,9.38938 ,8.22492 ,2.51693
new initTour ,1 ,960 ,960 ,10 ,0 ,55.3995 ,8.22492 ,2.51699
local optima ,1 ,1060 ,1060 ,10 ,100 ,8.84705 ,8.22492 ,2.78274
new initTour ,1 ,1060 ,1060 ,11 ,0 ,58.7952 ,8.22492 ,2.78281
local optima ,1 ,1168 ,1168 ,11 ,108 ,8.87517 ,8.22492 ,3.05697
new initTour ,1 ,1168 ,1168 ,12 ,0 ,55.0056 ,8.22492 ,3.05704
local optima ,1 ,1270 ,1270 ,12 ,102 ,8.61195 ,8.22492 ,3.28601
new initTour ,1 ,1270 ,1270 ,13 ,0 ,59.6064 ,8.22492 ,3.28607
local optima ,1 ,1377 ,1377 ,13 ,107 ,8.9137 ,8.22492 ,3.58351
new initTour ,1 ,1377 ,1377 ,14 ,0 ,55.5773 ,8.22492 ,3.58357
local optima ,1 ,1481 ,1481 ,14 ,104 ,8.67935 ,8.22492 ,3.82322
new initTour ,1 ,1481 ,1481 ,15 ,0 ,53.7533 ,8.22492 ,3.82331
local optima ,1 ,1589 ,1589 ,15 ,108 ,8.83579 ,8.22492 ,4.06381
new initTour ,1 ,1589 ,1589 ,16 ,0 ,58.0795 ,8.22492 ,4.06388
local optima ,1 ,1697 ,1697 ,16 ,108 ,8.51539 ,8.22492 ,4.33945
new initTour ,1 ,1697 ,1697 ,17 ,0 ,56.1803 ,8.22492 ,4.33952
local optima ,1 ,1805 ,1805 ,17 ,108 ,8.39399 ,8.22492 ,4.59841
new initTour ,1 ,1805 ,1805 ,18 ,0 ,55.5247 ,8.22492 ,4.59847
local optima ,1 ,1908 ,1908 ,18 ,103 ,8.68475 ,8.22492 ,4.85314
