tourCount, swapNum,initScore, optScore, bestScore, sec
1 ,188 ,56.2675 ,8.50729 ,8.50729 ,0.003858
2 ,184 ,60.5504 ,8.64103 ,8.50729 ,0.007441
3 ,190 ,55.441 ,8.72384 ,8.50729 ,0.011144
4 ,190 ,55.1308 ,8.82429 ,8.50729 ,0.014847
5 ,189 ,51.4833 ,8.50268 ,8.50268 ,0.018575
6 ,194 ,56.3662 ,8.85928 ,8.50268 ,0.022387
7 ,206 ,51.502 ,8.72856 ,8.50268 ,0.026402
8 ,200 ,55.9284 ,8.56358 ,8.50268 ,0.030248
9 ,156 ,54.8242 ,8.77349 ,8.50268 ,0.033271
10 ,201 ,59.4046 ,8.85883 ,8.50268 ,0.03808
11 ,197 ,59.2761 ,8.34701 ,8.34701 ,0.042059
12 ,196 ,56.4195 ,8.8268 ,8.34701 ,0.046079
13 ,199 ,56.0121 ,8.68722 ,8.34701 ,0.050256
14 ,213 ,55.0826 ,8.41319 ,8.34701 ,0.054459
15 ,168 ,55.4455 ,8.58626 ,8.34701 ,0.057789
16 ,209 ,55.0339 ,8.88207 ,8.34701 ,0.062027
17 ,183 ,56.9516 ,9.43682 ,8.34701 ,0.065558
18 ,181 ,56.9679 ,8.71972 ,8.34701 ,0.069193
19 ,178 ,57.2541 ,8.75862 ,8.34701 ,0.072652
20 ,222 ,55.7619 ,8.29479 ,8.29479 ,0.076906
21 ,200 ,56.653 ,8.51213 ,8.29479 ,0.080815
22 ,187 ,57.3672 ,8.68182 ,8.29479 ,0.084453
23 ,198 ,58.8677 ,9.02529 ,8.29479 ,0.08831
24 ,199 ,54.8393 ,9.0316 ,8.29479 ,0.092274
25 ,201 ,63.0952 ,8.56875 ,8.29479 ,0.096158
26 ,182 ,52.7563 ,8.88228 ,8.29479 ,0.099682
27 ,184 ,58.9562 ,8.6492 ,8.29479 ,0.103238
28 ,175 ,60.9651 ,8.55497 ,8.29479 ,0.106633
29 ,193 ,59.3931 ,8.76635 ,8.29479 ,0.110442
30 ,229 ,58.0627 ,8.19277 ,8.19277 ,0.114821
31 ,202 ,58.4419 ,8.66127 ,8.19277 ,0.118777
32 ,210 ,56.0549 ,8.7645 ,8.19277 ,0.122939
33 ,195 ,52.513 ,8.72882 ,8.19277 ,0.126702
34 ,186 ,54.7957 ,8.73758 ,8.19277 ,0.130294
35 ,161 ,60.5696 ,8.83662 ,8.19277 ,0.133576
36 ,202 ,56.6916 ,8.79126 ,8.19277 ,0.137567
37 ,203 ,53.8686 ,8.86306 ,8.19277 ,0.141761
38 ,183 ,55.7079 ,8.76446 ,8.19277 ,0.145287
39 ,217 ,56.7747 ,8.35824 ,8.19277 ,0.149475
40 ,210 ,57.1318 ,8.64574 ,8.19277 ,0.153708
41 ,229 ,56.9914 ,8.89336 ,8.19277 ,0.158122
42 ,178 ,57.3562 ,8.55746 ,8.19277 ,0.161553
43 ,213 ,55.9943 ,8.75265 ,8.19277 ,0.165629
44 ,191 ,55.2576 ,8.93737 ,8.19277 ,0.169413
45 ,202 ,55.9574 ,8.67101 ,8.19277 ,0.173716
46 ,215 ,58.1848 ,8.52076 ,8.19277 ,0.177999
47 ,194 ,56.6177 ,8.74232 ,8.19277 ,0.181752
48 ,185 ,54.0092 ,8.48656 ,8.19277 ,0.185432
49 ,204 ,55.796 ,8.75427 ,8.19277 ,0.189452
50 ,190 ,62.4771 ,8.76183 ,8.19277 ,0.193189
51 ,169 ,54.5198 ,9.00888 ,8.19277 ,0.196607
52 ,201 ,56.7044 ,8.50659 ,8.19277 ,0.200521
53 ,213 ,59.1844 ,8.19431 ,8.19277 ,0.204691
54 ,190 ,59.1024 ,8.8031 ,8.19277 ,0.208417
55 ,207 ,58.6697 ,8.69158 ,8.19277 ,0.212494
56 ,201 ,58.8797 ,8.61634 ,8.19277 ,0.216351
57 ,195 ,56.902 ,8.79092 ,8.19277 ,0.220129
58 ,215 ,57.4468 ,8.36405 ,8.19277 ,0.224293
59 ,201 ,54.004 ,8.57245 ,8.19277 ,0.228168
60 ,177 ,57.2081 ,8.73551 ,8.19277 ,0.231593
61 ,196 ,57.1054 ,8.68683 ,8.19277 ,0.235367
62 ,194 ,59.7502 ,8.54535 ,8.19277 ,0.239132
63 ,190 ,56.7196 ,8.90835 ,8.19277 ,0.242852
64 ,185 ,55.9055 ,8.92892 ,8.19277 ,0.246418
65 ,194 ,54.8484 ,8.4367 ,8.19277 ,0.250146
66 ,193 ,61.0084 ,8.80248 ,8.19277 ,0.253934
67 ,178 ,60.3017 ,8.40799 ,8.19277 ,0.257387
68 ,193 ,60.0193 ,8.41906 ,8.19277 ,0.261127
69 ,187 ,60.9678 ,8.56644 ,8.19277 ,0.264787
70 ,187 ,54.5084 ,8.69879 ,8.19277 ,0.268385
71 ,196 ,53.2626 ,8.66268 ,8.19277 ,0.272151
72 ,212 ,56.6299 ,8.83858 ,8.19277 ,0.276214
73 ,195 ,57.045 ,8.4823 ,8.19277 ,0.280159
74 ,200 ,53.3915 ,8.49137 ,8.19277 ,0.284042
75 ,193 ,60.094 ,8.61731 ,8.19277 ,0.287846
76 ,196 ,56.8416 ,9.038 ,8.19277 ,0.291708
77 ,214 ,56.3847 ,8.68305 ,8.19277 ,0.29584
78 ,153 ,48.514 ,8.66036 ,8.19277 ,0.298815
79 ,179 ,56.1432 ,8.5225 ,8.19277 ,0.302289
80 ,196 ,56.3228 ,8.32236 ,8.19277 ,0.306132
81 ,192 ,54.4121 ,8.51188 ,8.19277 ,0.309846
82 ,170 ,56.4448 ,8.33647 ,8.19277 ,0.313128
83 ,200 ,55.5001 ,8.37153 ,8.19277 ,0.316982
84 ,192 ,53.7475 ,8.65215 ,8.19277 ,0.320741
85 ,210 ,54.8993 ,8.72973 ,8.19277 ,0.324851
86 ,205 ,57.5439 ,8.34127 ,8.19277 ,0.328773
87 ,176 ,58.8607 ,8.97052 ,8.19277 ,0.33216
88 ,184 ,55.7985 ,8.62662 ,8.19277 ,0.335722
89 ,195 ,51.3863 ,8.62356 ,8.19277 ,0.339532
90 ,162 ,53.3981 ,8.99045 ,8.19277 ,0.342662
91 ,217 ,54.7001 ,8.85073 ,8.19277 ,0.34693
92 ,206 ,58.2468 ,8.35751 ,8.19277 ,0.350885
93 ,193 ,59.396 ,8.66549 ,8.19277 ,0.354579
94 ,208 ,51.0218 ,8.33357 ,8.19277 ,0.358557
95 ,202 ,59.1646 ,8.57472 ,8.19277 ,0.362466
96 ,202 ,58.5757 ,8.55364 ,8.19277 ,0.366444
97 ,173 ,56.5 ,8.56249 ,8.19277 ,0.369804
98 ,221 ,56.5788 ,8.57537 ,8.19277 ,0.374171
99 ,212 ,53.8263 ,8.55619 ,8.19277 ,0.378234
100 ,170 ,56.0369 ,8.52887 ,8.19277 ,0.381535
101 ,178 ,57.105 ,9.14076 ,8.19277 ,0.384966
102 ,204 ,57.6826 ,8.61024 ,8.19277 ,0.388982
103 ,195 ,59.7747 ,8.96306 ,8.19277 ,0.392952
104 ,177 ,57.0569 ,9.0039 ,8.19277 ,0.396612
105 ,202 ,60.2622 ,8.67085 ,8.19277 ,0.400507
106 ,191 ,54.6729 ,8.83947 ,8.19277 ,0.404198
107 ,207 ,54.6398 ,8.96097 ,8.19277 ,0.408337
108 ,182 ,55.3458 ,8.7578 ,8.19277 ,0.411865
109 ,228 ,54.9608 ,8.41032 ,8.19277 ,0.416215
110 ,185 ,60.5338 ,8.67718 ,8.19277 ,0.419812
111 ,182 ,56.0877 ,8.64492 ,8.19277 ,0.423581
112 ,202 ,56.1573 ,8.66428 ,8.19277 ,0.428421
113 ,183 ,56.9386 ,8.94498 ,8.19277 ,0.432702
114 ,201 ,52.6337 ,8.96434 ,8.19277 ,0.436941
115 ,177 ,55.7471 ,8.7456 ,8.19277 ,0.440595
116 ,178 ,54.7996 ,8.55485 ,8.19277 ,0.444531
117 ,218 ,56.9213 ,8.80404 ,8.19277 ,0.449148
118 ,196 ,58.5455 ,8.48505 ,8.19277 ,0.453192
119 ,201 ,55.8803 ,8.54709 ,8.19277 ,0.457299
120 ,201 ,60.8633 ,8.54456 ,8.19277 ,0.461409
121 ,211 ,59.0031 ,8.83281 ,8.19277 ,0.465704
122 ,176 ,55.0533 ,8.31097 ,8.19277 ,0.469327
123 ,212 ,58.062 ,8.65541 ,8.19277 ,0.473796
124 ,192 ,59.5358 ,8.35477 ,8.19277 ,0.478181
125 ,196 ,54.8533 ,8.8051 ,8.19277 ,0.482544
126 ,195 ,56.4025 ,8.65408 ,8.19277 ,0.48646
127 ,181 ,58.6354 ,8.39582 ,8.19277 ,0.49021
128 ,217 ,62.5262 ,8.85406 ,8.19277 ,0.494499
129 ,183 ,55.6154 ,8.23024 ,8.19277 ,0.498135
130 ,244 ,60.3352 ,8.39311 ,8.19277 ,0.503135
131 ,219 ,59.132 ,8.53813 ,8.19277 ,0.50748
132 ,187 ,56.211 ,8.37875 ,8.19277 ,0.511334
133 ,195 ,57.4332 ,8.43499 ,8.19277 ,0.51545
134 ,190 ,57.7993 ,8.92321 ,8.19277 ,0.51925
135 ,203 ,57.7316 ,8.86426 ,8.19277 ,0.523617
136 ,198 ,56.6966 ,8.51672 ,8.19277 ,0.52777
137 ,191 ,61.8609 ,8.50748 ,8.19277 ,0.531854
138 ,188 ,54.8455 ,9.04046 ,8.19277 ,0.535949
139 ,200 ,57.5886 ,8.24837 ,8.19277 ,0.540069
140 ,177 ,59.7924 ,8.62171 ,8.19277 ,0.543713
141 ,192 ,56.8202 ,8.72744 ,8.19277 ,0.547648
142 ,187 ,57.0832 ,8.58363 ,8.19277 ,0.551517
143 ,184 ,55.1891 ,9.0745 ,8.19277 ,0.555235
144 ,201 ,60.6638 ,8.57571 ,8.19277 ,0.559229
145 ,204 ,55.9955 ,8.76926 ,8.19277 ,0.563632
146 ,210 ,59.5036 ,8.98693 ,8.19277 ,0.5679
147 ,211 ,55.8542 ,8.31646 ,8.19277 ,0.572211
148 ,192 ,55.0066 ,8.60728 ,8.19277 ,0.576017
149 ,206 ,58.7238 ,8.7109 ,8.19277 ,0.58012
150 ,221 ,56.5439 ,8.59502 ,8.19277 ,0.584461
151 ,202 ,55.4986 ,8.5468 ,8.19277 ,0.588546
152 ,180 ,61.5527 ,8.3154 ,8.19277 ,0.592082
153 ,180 ,60.2872 ,8.37356 ,8.19277 ,0.595698
154 ,202 ,58.5464 ,8.69503 ,8.19277 ,0.5998
155 ,173 ,56.2894 ,8.92825 ,8.19277 ,0.603342
156 ,216 ,53.869 ,8.59221 ,8.19277 ,0.607602
157 ,205 ,56.9516 ,8.63626 ,8.19277 ,0.61169
158 ,180 ,57.0061 ,8.70307 ,8.19277 ,0.61518
159 ,185 ,55.583 ,8.59863 ,8.19277 ,0.618793
160 ,212 ,59.006 ,8.7604 ,8.19277 ,0.62351
161 ,209 ,55.6466 ,8.3221 ,8.19277 ,0.627535
162 ,194 ,52.1335 ,8.60021 ,8.19277 ,0.631741
163 ,200 ,55.9436 ,8.67908 ,8.19277 ,0.635842
164 ,195 ,54.5172 ,8.97056 ,8.19277 ,0.639858
165 ,184 ,56.5836 ,8.8231 ,8.19277 ,0.643509
166 ,209 ,54.8169 ,8.31583 ,8.19277 ,0.647602
167 ,206 ,53.2447 ,9.02068 ,8.19277 ,0.651669
168 ,210 ,53.4521 ,9.19384 ,8.19277 ,0.655881
169 ,208 ,55.0698 ,8.72 ,8.19277 ,0.65996
170 ,176 ,56.8788 ,9.32606 ,8.19277 ,0.663761
171 ,178 ,58.3821 ,8.69164 ,8.19277 ,0.667201
172 ,211 ,57.2733 ,8.94401 ,8.19277 ,0.671496
173 ,186 ,57.1415 ,9.16504 ,8.19277 ,0.675775
174 ,188 ,53.9312 ,8.84993 ,8.19277 ,0.679848
175 ,168 ,60.354 ,8.62427 ,8.19277 ,0.683344
176 ,185 ,57.4925 ,8.29537 ,8.19277 ,0.687184
177 ,206 ,57.6812 ,8.78598 ,8.19277 ,0.691471
178 ,233 ,60.1306 ,8.79225 ,8.19277 ,0.696196
179 ,188 ,55.2355 ,8.67747 ,8.19277 ,0.700093
180 ,203 ,52.0773 ,8.96147 ,8.19277 ,0.704234
181 ,187 ,55.9249 ,8.63596 ,8.19277 ,0.707962
182 ,192 ,58.0941 ,8.63685 ,8.19277 ,0.711727
183 ,198 ,54.7912 ,8.81097 ,8.19277 ,0.715588
184 ,222 ,57.8687 ,8.87667 ,8.19277 ,0.719894
185 ,189 ,60.217 ,8.4833 ,8.19277 ,0.72398
186 ,187 ,52.4733 ,8.54145 ,8.19277 ,0.7284
187 ,199 ,56.7875 ,8.73684 ,8.19277 ,0.732681
188 ,176 ,55.9123 ,9.17285 ,8.19277 ,0.736346
189 ,194 ,58.382 ,8.54234 ,8.19277 ,0.740307
190 ,198 ,58.7376 ,8.82653 ,8.19277 ,0.744339
191 ,207 ,54.6738 ,8.7489 ,8.19277 ,0.748513
192 ,187 ,55.5449 ,8.90295 ,8.19277 ,0.752269
193 ,218 ,58.7265 ,8.2372 ,8.19277 ,0.7566
194 ,209 ,59.7067 ,8.80582 ,8.19277 ,0.760732
195 ,200 ,56.5533 ,8.94189 ,8.19277 ,0.765055
196 ,205 ,57.9051 ,9.26086 ,8.19277 ,0.769158
197 ,201 ,60.4215 ,8.60866 ,8.19277 ,0.773258
198 ,197 ,55.174 ,8.61928 ,8.19277 ,0.777648
199 ,188 ,55.6479 ,8.70295 ,8.19277 ,0.781505
200 ,177 ,57.3477 ,8.89041 ,8.19277 ,0.785029
