Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,37.0133 ,37.0133 ,7.8e-05
update best ,1 ,66 ,66 ,1 ,66 ,7.33554 ,7.33554 ,0.080785
local optima ,1 ,67 ,67 ,1 ,66 ,7.33554 ,7.33554 ,0.08084
new initTour ,1 ,67 ,67 ,2 ,0 ,39.2843 ,7.33554 ,0.080887
local optima ,1 ,134 ,134 ,2 ,67 ,7.36661 ,7.33554 ,0.173842
new initTour ,1 ,134 ,134 ,3 ,0 ,41.9466 ,7.33554 ,0.173889
local optima ,1 ,201 ,201 ,3 ,67 ,7.43556 ,7.33554 ,0.273711
new initTour ,1 ,201 ,201 ,4 ,0 ,37.9022 ,7.33554 ,0.273757
local optima ,1 ,271 ,271 ,4 ,70 ,7.53016 ,7.33554 ,0.358806
new initTour ,1 ,271 ,271 ,5 ,0 ,36.0835 ,7.33554 ,0.358852
update best ,1 ,337 ,337 ,5 ,67 ,7.29224 ,7.29224 ,0.433426
local optima ,1 ,338 ,338 ,5 ,67 ,7.29224 ,7.29224 ,0.433496
new initTour ,1 ,338 ,338 ,6 ,0 ,39.4547 ,7.29224 ,0.433542
local optima ,1 ,409 ,409 ,6 ,71 ,7.36739 ,7.29224 ,0.527013
new initTour ,1 ,409 ,409 ,7 ,0 ,38.3221 ,7.29224 ,0.527057
local optima ,1 ,477 ,477 ,7 ,68 ,7.57088 ,7.29224 ,0.612456
new initTour ,1 ,477 ,477 ,8 ,0 ,40.4794 ,7.29224 ,0.612502
update best ,1 ,550 ,550 ,8 ,74 ,7.22992 ,7.22992 ,0.712164
local optima ,1 ,551 ,551 ,8 ,74 ,7.22992 ,7.22992 ,0.712216
new initTour ,1 ,551 ,551 ,9 ,0 ,38.0296 ,7.22992 ,0.712265
local optima ,1 ,624 ,624 ,9 ,73 ,7.23633 ,7.22992 ,0.799193
new initTour ,1 ,624 ,624 ,10 ,0 ,40.5969 ,7.22992 ,0.799239
local optima ,1 ,699 ,699 ,10 ,75 ,7.41673 ,7.22992 ,0.90794
new initTour ,1 ,699 ,699 ,11 ,0 ,41.9662 ,7.22992 ,0.907986
local optima ,1 ,769 ,769 ,11 ,70 ,7.45211 ,7.22992 ,1.01557
new initTour ,1 ,769 ,769 ,12 ,0 ,35.4477 ,7.22992 ,1.01562
local optima ,1 ,842 ,842 ,12 ,73 ,7.37441 ,7.22992 ,1.09224
new initTour ,1 ,842 ,842 ,13 ,0 ,37.861 ,7.22992 ,1.09228
local optima ,1 ,911 ,911 ,13 ,69 ,7.30944 ,7.22992 ,1.17214
new initTour ,1 ,911 ,911 ,14 ,0 ,35.7594 ,7.22992 ,1.17219
local optima ,1 ,974 ,974 ,14 ,63 ,7.54606 ,7.22992 ,1.25268
new initTour ,1 ,974 ,974 ,15 ,0 ,39.3586 ,7.22992 ,1.25273
local optima ,1 ,1052 ,1052 ,15 ,78 ,7.28859 ,7.22992 ,1.35186
new initTour ,1 ,1052 ,1052 ,16 ,0 ,37.9215 ,7.22992 ,1.35191
local optima ,1 ,1125 ,1125 ,16 ,73 ,7.387 ,7.22992 ,1.43635
new initTour ,1 ,1125 ,1125 ,17 ,0 ,39.9768 ,7.22992 ,1.43639
local optima ,1 ,1185 ,1185 ,17 ,60 ,7.57234 ,7.22992 ,1.53392
new initTour ,1 ,1185 ,1185 ,18 ,0 ,37.48 ,7.22992 ,1.53397
local optima ,1 ,1253 ,1253 ,18 ,68 ,7.34866 ,7.22992 ,1.6199
new initTour ,1 ,1253 ,1253 ,19 ,0 ,40.7527 ,7.22992 ,1.61995
update best ,1 ,1323 ,1323 ,19 ,71 ,7.20587 ,7.20587 ,1.7198
local optima ,1 ,1324 ,1324 ,19 ,71 ,7.20587 ,7.20587 ,1.71985
new initTour ,1 ,1324 ,1324 ,20 ,0 ,38.9929 ,7.20587 ,1.71989
local optima ,1 ,1389 ,1389 ,20 ,65 ,7.6653 ,7.20587 ,1.80616
new initTour ,1 ,1389 ,1389 ,21 ,0 ,39.641 ,7.20587 ,1.80621
local optima ,1 ,1454 ,1454 ,21 ,65 ,7.32295 ,7.20587 ,1.9033
new initTour ,1 ,1454 ,1454 ,22 ,0 ,40.624 ,7.20587 ,1.90334
local optima ,1 ,1521 ,1521 ,22 ,67 ,7.31079 ,7.20587 ,2.00385
new initTour ,1 ,1521 ,1521 ,23 ,0 ,35.9213 ,7.20587 ,2.0039
local optima ,1 ,1584 ,1584 ,23 ,63 ,7.24226 ,7.20587 ,2.0799
new initTour ,1 ,1584 ,1584 ,24 ,0 ,38.7799 ,7.20587 ,2.07995
