Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,36.6911 ,36.6911 ,7.7e-05
update best ,1 ,73 ,73 ,1 ,73 ,7.50655 ,7.50655 ,0.079168
local optima ,1 ,74 ,74 ,1 ,73 ,7.50655 ,7.50655 ,0.079251
new initTour ,1 ,74 ,74 ,2 ,0 ,37.5443 ,7.50655 ,0.079301
local optima ,1 ,138 ,138 ,2 ,64 ,7.53494 ,7.50655 ,0.15645
new initTour ,1 ,138 ,138 ,3 ,0 ,41.3506 ,7.50655 ,0.156496
update best ,1 ,207 ,207 ,3 ,70 ,7.49389 ,7.49389 ,0.256963
local optima ,1 ,208 ,208 ,3 ,70 ,7.49389 ,7.49389 ,0.257014
new initTour ,1 ,208 ,208 ,4 ,0 ,35.1041 ,7.49389 ,0.257059
update best ,1 ,273 ,273 ,4 ,66 ,7.41727 ,7.41727 ,0.322383
local optima ,1 ,274 ,274 ,4 ,66 ,7.41727 ,7.41727 ,0.322436
new initTour ,1 ,274 ,274 ,5 ,0 ,36.0989 ,7.41727 ,0.322479
local optima ,1 ,341 ,341 ,5 ,67 ,7.69146 ,7.41727 ,0.393093
new initTour ,1 ,341 ,341 ,6 ,0 ,38.9703 ,7.41727 ,0.393138
local optima ,1 ,416 ,416 ,6 ,75 ,7.53049 ,7.41727 ,0.485129
new initTour ,1 ,416 ,416 ,7 ,0 ,38.2532 ,7.41727 ,0.485174
local optima ,1 ,498 ,498 ,7 ,82 ,7.42434 ,7.41727 ,0.574152
new initTour ,1 ,498 ,498 ,8 ,0 ,37.6397 ,7.41727 ,0.5742
update best ,1 ,564 ,564 ,8 ,67 ,7.40282 ,7.40282 ,0.655674
local optima ,1 ,565 ,565 ,8 ,67 ,7.40282 ,7.40282 ,0.655727
new initTour ,1 ,565 ,565 ,9 ,0 ,37.7905 ,7.40282 ,0.655771
update best ,1 ,630 ,630 ,9 ,66 ,7.37909 ,7.37909 ,0.73509
local optima ,1 ,631 ,631 ,9 ,66 ,7.37909 ,7.37909 ,0.735142
new initTour ,1 ,631 ,631 ,10 ,0 ,37.0664 ,7.37909 ,0.735186
local optima ,1 ,694 ,694 ,10 ,63 ,7.6707 ,7.37909 ,0.813615
new initTour ,1 ,694 ,694 ,11 ,0 ,37.5741 ,7.37909 ,0.813659
update best ,1 ,764 ,764 ,11 ,71 ,7.33924 ,7.33924 ,0.898259
local optima ,1 ,765 ,765 ,11 ,71 ,7.33924 ,7.33924 ,0.89831
