Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,7.85309 ,7.85309 ,0.000146
update best ,1 ,11 ,11 ,1 ,11 ,3.54784 ,3.54784 ,0.004304
local optima ,1 ,12 ,12 ,1 ,11 ,3.54784 ,3.54784 ,0.004362
new initTour ,1 ,12 ,12 ,2 ,0 ,7.67636 ,3.54784 ,0.004396
local optima ,1 ,25 ,25 ,2 ,13 ,3.54784 ,3.54784 ,0.0084
new initTour ,1 ,25 ,25 ,3 ,0 ,7.64202 ,3.54784 ,0.008433
local optima ,1 ,36 ,36 ,3 ,11 ,3.54784 ,3.54784 ,0.011368
new initTour ,1 ,36 ,36 ,4 ,0 ,8.19718 ,3.54784 ,0.011403
local optima ,1 ,45 ,45 ,4 ,9 ,3.54784 ,3.54784 ,0.013721
new initTour ,1 ,45 ,45 ,5 ,0 ,8.51555 ,3.54784 ,0.013745
local optima ,1 ,57 ,57 ,5 ,12 ,3.54784 ,3.54784 ,0.01656
new initTour ,1 ,57 ,57 ,6 ,0 ,7.14145 ,3.54784 ,0.016581
local optima ,1 ,66 ,66 ,6 ,9 ,3.54784 ,3.54784 ,0.018227
new initTour ,1 ,66 ,66 ,7 ,0 ,7.90098 ,3.54784 ,0.018245
local optima ,1 ,76 ,76 ,7 ,10 ,3.64688 ,3.54784 ,0.020537
new initTour ,1 ,76 ,76 ,8 ,0 ,7.1953 ,3.54784 ,0.020565
local optima ,1 ,85 ,85 ,8 ,9 ,3.54784 ,3.54784 ,0.022154
new initTour ,1 ,85 ,85 ,9 ,0 ,6.46435 ,3.54784 ,0.02218
local optima ,1 ,92 ,92 ,9 ,7 ,3.54784 ,3.54784 ,0.023343
new initTour ,1 ,92 ,92 ,10 ,0 ,6.42278 ,3.54784 ,0.023362
local optima ,1 ,102 ,102 ,10 ,10 ,3.54784 ,3.54784 ,0.02498
new initTour ,1 ,102 ,102 ,11 ,0 ,7.19634 ,3.54784 ,0.024998
local optima ,1 ,111 ,111 ,11 ,9 ,3.54784 ,3.54784 ,0.02696
new initTour ,1 ,111 ,111 ,12 ,0 ,6.97146 ,3.54784 ,0.026979
local optima ,1 ,119 ,119 ,12 ,8 ,3.54784 ,3.54784 ,0.028228
new initTour ,1 ,119 ,119 ,13 ,0 ,6.34084 ,3.54784 ,0.028244
local optima ,1 ,128 ,128 ,13 ,9 ,3.54784 ,3.54784 ,0.029552
new initTour ,1 ,128 ,128 ,14 ,0 ,7.13822 ,3.54784 ,0.02957
local optima ,1 ,138 ,138 ,14 ,10 ,3.54784 ,3.54784 ,0.031173
new initTour ,1 ,138 ,138 ,15 ,0 ,7.20713 ,3.54784 ,0.031191
local optima ,1 ,149 ,149 ,15 ,11 ,3.54784 ,3.54784 ,0.032946
new initTour ,1 ,149 ,149 ,16 ,0 ,7.04919 ,3.54784 ,0.032964
