Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,27.4375 ,27.4375 ,7.1e-05
update best ,1 ,47 ,47 ,1 ,47 ,7.59065 ,7.59065 ,0.034582
local optima ,1 ,48 ,48 ,1 ,47 ,7.59065 ,7.59065 ,0.034629
new initTour ,1 ,48 ,48 ,2 ,0 ,27.9348 ,7.59065 ,0.034668
update best ,1 ,88 ,88 ,2 ,41 ,7.554 ,7.554 ,0.071337
local optima ,1 ,89 ,89 ,2 ,41 ,7.554 ,7.554 ,0.071388
new initTour ,1 ,89 ,89 ,3 ,0 ,25.9446 ,7.554 ,0.071423
local optima ,1 ,124 ,124 ,3 ,35 ,7.69807 ,7.554 ,0.100654
new initTour ,1 ,124 ,124 ,4 ,0 ,27.7641 ,7.554 ,0.100693
local optima ,1 ,170 ,170 ,4 ,46 ,7.63255 ,7.554 ,0.138716
new initTour ,1 ,170 ,170 ,5 ,0 ,26.6755 ,7.554 ,0.138752
local optima ,1 ,208 ,208 ,5 ,38 ,7.75309 ,7.554 ,0.167273
new initTour ,1 ,208 ,208 ,6 ,0 ,26.5747 ,7.554 ,0.167305
update best ,1 ,248 ,248 ,6 ,41 ,7.44271 ,7.44271 ,0.199215
local optima ,1 ,249 ,249 ,6 ,41 ,7.44271 ,7.44271 ,0.199261
new initTour ,1 ,249 ,249 ,7 ,0 ,29.4324 ,7.44271 ,0.199297
update best ,1 ,295 ,295 ,7 ,47 ,7.32677 ,7.32677 ,0.239304
local optima ,1 ,296 ,296 ,7 ,47 ,7.32677 ,7.32677 ,0.239347
new initTour ,1 ,296 ,296 ,8 ,0 ,25.6032 ,7.32677 ,0.239383
update best ,1 ,339 ,339 ,8 ,44 ,7.32112 ,7.32112 ,0.26668
local optima ,1 ,340 ,340 ,8 ,44 ,7.32112 ,7.32112 ,0.266724
new initTour ,1 ,340 ,340 ,9 ,0 ,28.743 ,7.32112 ,0.266759
local optima ,1 ,387 ,387 ,9 ,47 ,7.54376 ,7.32112 ,0.304208
new initTour ,1 ,387 ,387 ,10 ,0 ,29.2315 ,7.32112 ,0.304243
local optima ,1 ,433 ,433 ,10 ,46 ,7.65777 ,7.32112 ,0.346615
new initTour ,1 ,433 ,433 ,11 ,0 ,28.5269 ,7.32112 ,0.34665
local optima ,1 ,467 ,467 ,11 ,34 ,7.57643 ,7.32112 ,0.381369
new initTour ,1 ,467 ,467 ,12 ,0 ,29.0671 ,7.32112 ,0.381416
local optima ,1 ,514 ,514 ,12 ,47 ,7.35222 ,7.32112 ,0.419441
new initTour ,1 ,514 ,514 ,13 ,0 ,28.3482 ,7.32112 ,0.419497
local optima ,1 ,561 ,561 ,13 ,47 ,7.48402 ,7.32112 ,0.461055
new initTour ,1 ,561 ,561 ,14 ,0 ,27.7211 ,7.32112 ,0.461092
local optima ,1 ,608 ,608 ,14 ,47 ,7.51145 ,7.32112 ,0.499077
