tourCount, swapNum,initScore, optScore, bestScore, sec
1 ,182 ,93.5557 ,6.59804 ,6.59804 ,0.313663
2 ,182 ,88.0893 ,6.79238 ,6.59804 ,0.579986
3 ,181 ,85.4282 ,6.72796 ,6.59804 ,0.827099
4 ,181 ,85.9972 ,6.58558 ,6.58558 ,1.08192
5 ,187 ,91.6078 ,6.55159 ,6.55159 ,1.37086
6 ,175 ,92.0965 ,6.43958 ,6.43958 ,1.64621
7 ,187 ,87.3457 ,6.6984 ,6.43958 ,1.91509
8 ,194 ,88.5681 ,6.44194 ,6.43958 ,2.18168
9 ,182 ,87.5781 ,6.6421 ,6.43958 ,2.44285
10 ,195 ,93.5607 ,6.71006 ,6.43958 ,2.74437
11 ,177 ,86.278 ,6.64274 ,6.43958 ,2.98035
12 ,189 ,87.9782 ,6.89101 ,6.43958 ,3.25792
13 ,182 ,85.2869 ,6.74365 ,6.43958 ,3.51883
14 ,185 ,89.6106 ,6.60742 ,6.43958 ,3.80427
15 ,187 ,88.3358 ,6.62008 ,6.43958 ,4.08135
16 ,189 ,88.3869 ,6.7994 ,6.43958 ,4.37803
17 ,188 ,90.1348 ,6.5953 ,6.43958 ,4.67439
18 ,174 ,85.739 ,6.65747 ,6.43958 ,4.92964
19 ,181 ,90.2831 ,6.68518 ,6.43958 ,5.21833
20 ,166 ,83.5257 ,6.5004 ,6.43958 ,5.46928
21 ,182 ,92.2766 ,6.50454 ,6.43958 ,5.76708
22 ,184 ,87.5024 ,6.56475 ,6.43958 ,6.05356
23 ,182 ,88.9689 ,6.5545 ,6.43958 ,6.33237
24 ,176 ,86.7691 ,6.47723 ,6.43958 ,6.593
25 ,190 ,89.0794 ,6.77537 ,6.43958 ,6.86522
26 ,181 ,91.954 ,6.69513 ,6.43958 ,7.14995
27 ,185 ,91.7799 ,6.69302 ,6.43958 ,7.4326
28 ,190 ,91.4893 ,6.5217 ,6.43958 ,7.71551
29 ,175 ,89.4761 ,6.56549 ,6.43958 ,7.97982
30 ,173 ,91.5088 ,6.60557 ,6.43958 ,8.25787
31 ,192 ,90.8982 ,6.73785 ,6.43958 ,8.54483
32 ,190 ,92.1542 ,6.62457 ,6.43958 ,8.82638
33 ,180 ,88.7133 ,6.83592 ,6.43958 ,9.08174
34 ,175 ,84.2746 ,6.43319 ,6.43319 ,9.32748
35 ,189 ,88.3465 ,6.60615 ,6.43319 ,9.59817
36 ,175 ,86.4556 ,6.63443 ,6.43319 ,9.86161
37 ,179 ,91.979 ,6.49884 ,6.43319 ,10.1509
38 ,180 ,88.189 ,6.49179 ,6.43319 ,10.4191
39 ,189 ,90.3112 ,6.55612 ,6.43319 ,10.6912
40 ,177 ,86.2128 ,6.49583 ,6.43319 ,10.9487
41 ,181 ,90.7258 ,6.92463 ,6.43319 ,11.2285
42 ,185 ,85.4484 ,6.69565 ,6.43319 ,11.4792
43 ,189 ,88.8721 ,6.66679 ,6.43319 ,11.7573
44 ,180 ,89.4708 ,6.59526 ,6.43319 ,12.0215
45 ,180 ,90.508 ,6.64188 ,6.43319 ,12.3026
46 ,184 ,88.7788 ,6.60704 ,6.43319 ,12.5689
47 ,181 ,89.6701 ,6.52905 ,6.43319 ,12.8494
48 ,185 ,91.5051 ,6.6344 ,6.43319 ,13.1349
49 ,180 ,87.8693 ,6.52472 ,6.43319 ,13.4097
50 ,185 ,87.8801 ,6.80445 ,6.43319 ,13.6657
