Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,55.021 ,55.021 ,0.000102
update best ,1 ,98 ,98 ,1 ,98 ,10.0316 ,10.0316 ,0.236634
local optima ,1 ,99 ,99 ,1 ,98 ,10.0316 ,10.0316 ,0.236695
new initTour ,1 ,99 ,99 ,2 ,0 ,50.9267 ,10.0316 ,0.236758
update best ,1 ,202 ,202 ,2 ,104 ,9.92255 ,9.92255 ,0.432621
local optima ,1 ,203 ,203 ,2 ,104 ,9.92255 ,9.92255 ,0.432681
new initTour ,1 ,203 ,203 ,3 ,0 ,55.5627 ,9.92255 ,0.432741
update best ,1 ,299 ,299 ,3 ,97 ,9.71879 ,9.71879 ,0.683045
local optima ,1 ,300 ,300 ,3 ,97 ,9.71879 ,9.71879 ,0.683103
new initTour ,1 ,300 ,300 ,4 ,0 ,55.6214 ,9.71879 ,0.683169
local optima ,1 ,398 ,398 ,4 ,98 ,9.88521 ,9.71879 ,0.920205
new initTour ,1 ,398 ,398 ,5 ,0 ,55.2428 ,9.71879 ,0.920263
local optima ,1 ,495 ,495 ,5 ,97 ,10.0723 ,9.71879 ,1.15589
new initTour ,1 ,495 ,495 ,6 ,0 ,55.2436 ,9.71879 ,1.15595
update best ,1 ,594 ,594 ,6 ,100 ,9.59212 ,9.59212 ,1.38795
local optima ,1 ,595 ,595 ,6 ,100 ,9.59212 ,9.59212 ,1.38801
new initTour ,1 ,595 ,595 ,7 ,0 ,56.6237 ,9.59212 ,1.38807
local optima ,1 ,688 ,688 ,7 ,93 ,9.90162 ,9.59212 ,1.62381
new initTour ,1 ,688 ,688 ,8 ,0 ,56.4258 ,9.59212 ,1.62387
local optima ,1 ,791 ,791 ,8 ,103 ,9.96116 ,9.59212 ,1.83848
new initTour ,1 ,791 ,791 ,9 ,0 ,54.0336 ,9.59212 ,1.83854
local optima ,1 ,888 ,888 ,9 ,97 ,10.0125 ,9.59212 ,2.04469
new initTour ,1 ,888 ,888 ,10 ,0 ,52.1619 ,9.59212 ,2.04475
local optima ,1 ,985 ,985 ,10 ,97 ,10.0099 ,9.59212 ,2.2743
new initTour ,1 ,985 ,985 ,11 ,0 ,51.5662 ,9.59212 ,2.27436
local optima ,1 ,1085 ,1085 ,11 ,100 ,9.83206 ,9.59212 ,2.47949
new initTour ,1 ,1085 ,1085 ,12 ,0 ,55.5972 ,9.59212 ,2.47955
local optima ,1 ,1187 ,1187 ,12 ,102 ,9.66315 ,9.59212 ,2.71982
new initTour ,1 ,1187 ,1187 ,13 ,0 ,54.1901 ,9.59212 ,2.71988
local optima ,1 ,1282 ,1282 ,13 ,95 ,9.87014 ,9.59212 ,2.92751
new initTour ,1 ,1282 ,1282 ,14 ,0 ,53.0977 ,9.59212 ,2.92757
local optima ,1 ,1389 ,1389 ,14 ,107 ,9.76737 ,9.59212 ,3.14407
new initTour ,1 ,1389 ,1389 ,15 ,0 ,57.9814 ,9.59212 ,3.14413
local optima ,1 ,1480 ,1480 ,15 ,91 ,9.59553 ,9.59212 ,3.40318
new initTour ,1 ,1480 ,1480 ,16 ,0 ,58.4145 ,9.59212 ,3.40324
local optima ,1 ,1569 ,1569 ,16 ,89 ,10.0932 ,9.59212 ,3.66381
new initTour ,1 ,1569 ,1569 ,17 ,0 ,53.4454 ,9.59212 ,3.66387
local optima ,1 ,1670 ,1670 ,17 ,101 ,9.86511 ,9.59212 ,3.87621
new initTour ,1 ,1670 ,1670 ,18 ,0 ,56.0617 ,9.59212 ,3.87627
update best ,1 ,1767 ,1767 ,18 ,98 ,9.5047 ,9.5047 ,4.12214
local optima ,1 ,1768 ,1768 ,18 ,98 ,9.5047 ,9.5047 ,4.1222
new initTour ,1 ,1768 ,1768 ,19 ,0 ,54.4195 ,9.5047 ,4.12226
local optima ,1 ,1861 ,1861 ,19 ,93 ,10.3053 ,9.5047 ,4.35182
new initTour ,1 ,1861 ,1861 ,20 ,0 ,53.9457 ,9.5047 ,4.35188
local optima ,1 ,1952 ,1952 ,20 ,91 ,9.94092 ,9.5047 ,4.56563
new initTour ,1 ,1952 ,1952 ,21 ,0 ,53.5045 ,9.5047 ,4.56569
local optima ,1 ,2049 ,2049 ,21 ,97 ,10.1176 ,9.5047 ,4.76055
new initTour ,1 ,2049 ,2049 ,22 ,0 ,52.507 ,9.5047 ,4.76063
local optima ,1 ,2147 ,2147 ,22 ,98 ,9.83328 ,9.5047 ,4.96758
new initTour ,1 ,2147 ,2147 ,23 ,0 ,56.787 ,9.5047 ,4.96765
local optima ,1 ,2234 ,2234 ,23 ,87 ,9.98276 ,9.5047 ,5.22551
new initTour ,1 ,2234 ,2234 ,24 ,0 ,54.4587 ,9.5047 ,5.22557
local optima ,1 ,2333 ,2333 ,24 ,99 ,9.75792 ,9.5047 ,5.45044
new initTour ,1 ,2333 ,2333 ,25 ,0 ,56.0579 ,9.5047 ,5.4505
local optima ,1 ,2438 ,2438 ,25 ,105 ,9.68132 ,9.5047 ,5.68286
new initTour ,1 ,2438 ,2438 ,26 ,0 ,54.6666 ,9.5047 ,5.68292
local optima ,1 ,2532 ,2532 ,26 ,94 ,10.2263 ,9.5047 ,5.90777
new initTour ,1 ,2532 ,2532 ,27 ,0 ,55.2545 ,9.5047 ,5.90783
local optima ,1 ,2629 ,2629 ,27 ,97 ,9.85169 ,9.5047 ,6.15664
new initTour ,1 ,2629 ,2629 ,28 ,0 ,50.3017 ,9.5047 ,6.1567
