tourCount, swapNum,initScore, optScore, bestScore, sec
1 ,306 ,90.9275 ,6.54877 ,6.54877 ,0.008932
2 ,296 ,91.9238 ,6.47573 ,6.47573 ,0.017558
3 ,324 ,93.762 ,6.73481 ,6.47573 ,0.027869
4 ,321 ,93.6592 ,6.76265 ,6.47573 ,0.037768
5 ,288 ,90.5055 ,6.76725 ,6.47573 ,0.046335
6 ,320 ,87.3104 ,6.91398 ,6.47573 ,0.055604
7 ,271 ,87.0819 ,6.90256 ,6.47573 ,0.06388
8 ,345 ,87.5771 ,6.77709 ,6.47573 ,0.074069
9 ,326 ,94.0015 ,6.90405 ,6.47573 ,0.083538
10 ,334 ,89.6354 ,6.64002 ,6.47573 ,0.094222
11 ,281 ,83.1236 ,6.60299 ,6.47573 ,0.102778
12 ,366 ,89.1203 ,6.51515 ,6.47573 ,0.113498
13 ,316 ,81.6559 ,6.75463 ,6.47573 ,0.122795
14 ,291 ,89.8201 ,6.87496 ,6.47573 ,0.132665
15 ,280 ,86.492 ,6.54214 ,6.47573 ,0.140761
16 ,280 ,89.9276 ,6.81375 ,6.47573 ,0.148819
17 ,294 ,86.0411 ,6.51121 ,6.47573 ,0.157826
18 ,289 ,87.0436 ,6.51434 ,6.47573 ,0.166746
19 ,305 ,87.3714 ,6.52774 ,6.47573 ,0.175695
20 ,325 ,83.6079 ,6.62258 ,6.47573 ,0.185295
21 ,322 ,92.5412 ,6.60433 ,6.47573 ,0.195717
22 ,280 ,90.995 ,6.66538 ,6.47573 ,0.203932
23 ,338 ,90.7444 ,6.5785 ,6.47573 ,0.213536
24 ,344 ,88.6823 ,6.48767 ,6.47573 ,0.223763
25 ,288 ,86.602 ,6.6819 ,6.47573 ,0.23266
26 ,292 ,89.1846 ,6.85773 ,6.47573 ,0.241238
27 ,305 ,86.9771 ,6.67774 ,6.47573 ,0.249827
28 ,321 ,91.0129 ,6.61842 ,6.47573 ,0.260042
29 ,323 ,90.4105 ,6.70238 ,6.47573 ,0.269697
30 ,305 ,85.4884 ,6.79024 ,6.47573 ,0.278375
31 ,338 ,91.3989 ,6.61103 ,6.47573 ,0.288064
32 ,312 ,86.2408 ,6.59743 ,6.47573 ,0.2981
33 ,295 ,88.4227 ,6.85715 ,6.47573 ,0.306656
34 ,301 ,81.6289 ,6.80244 ,6.47573 ,0.315414
35 ,317 ,91.7235 ,6.71668 ,6.47573 ,0.325127
36 ,329 ,88.6354 ,6.58838 ,6.47573 ,0.335222
37 ,303 ,89.4468 ,6.61045 ,6.47573 ,0.344164
38 ,295 ,84.6686 ,6.60768 ,6.47573 ,0.352961
39 ,303 ,91.6593 ,6.81306 ,6.47573 ,0.362526
40 ,306 ,90.9009 ,6.80758 ,6.47573 ,0.37165
41 ,307 ,85.3609 ,6.57138 ,6.47573 ,0.380729
42 ,308 ,89.5325 ,6.7189 ,6.47573 ,0.390058
43 ,287 ,87.9867 ,6.52661 ,6.47573 ,0.398975
44 ,328 ,88.9936 ,6.46295 ,6.46295 ,0.408587
45 ,292 ,89.4118 ,6.73386 ,6.46295 ,0.417158
46 ,282 ,89.4029 ,6.60674 ,6.46295 ,0.425965
47 ,305 ,89.4383 ,6.65215 ,6.46295 ,0.435013
48 ,324 ,88.6523 ,6.57779 ,6.46295 ,0.444323
