tourCount, swapNum,initScore, optScore, bestScore, sec
1 ,321 ,158.646 ,7.55515 ,7.55515 ,1.61298
2 ,331 ,154.428 ,7.70431 ,7.55515 ,3.21568
3 ,325 ,155.32 ,7.91966 ,7.55515 ,4.72775
4 ,313 ,167.771 ,7.67988 ,7.55515 ,6.4082
5 ,327 ,165.879 ,7.30753 ,7.30753 ,8.08437
6 ,328 ,163.077 ,7.64144 ,7.30753 ,9.73698
7 ,335 ,166.119 ,7.27351 ,7.27351 ,11.4397
8 ,326 ,159.191 ,7.51273 ,7.27351 ,12.9891
9 ,318 ,161.892 ,7.32783 ,7.27351 ,14.5328
10 ,333 ,174.037 ,7.80389 ,7.27351 ,16.2831
11 ,312 ,169.207 ,7.4456 ,7.27351 ,17.9649
12 ,316 ,148.878 ,7.85323 ,7.27351 ,19.3415
13 ,335 ,171.829 ,7.43081 ,7.27351 ,21.1119
14 ,326 ,156.662 ,7.7217 ,7.27351 ,22.6479
15 ,321 ,165.061 ,7.49145 ,7.27351 ,24.2527
16 ,324 ,165.204 ,7.65458 ,7.27351 ,26.0002
17 ,323 ,164.22 ,7.55617 ,7.27351 ,27.6693
18 ,336 ,169.75 ,7.23604 ,7.23604 ,29.4987
19 ,338 ,170.147 ,7.69382 ,7.23604 ,31.3379
20 ,325 ,162.904 ,7.9062 ,7.23604 ,33.0383
21 ,331 ,161.973 ,7.36903 ,7.23604 ,34.7039
22 ,319 ,160.146 ,7.44196 ,7.23604 ,36.2465
23 ,336 ,159.651 ,7.26322 ,7.23604 ,37.8811
24 ,316 ,159.182 ,7.80378 ,7.23604 ,39.4697
25 ,322 ,157.572 ,7.60956 ,7.23604 ,41.0701
26 ,323 ,165.297 ,7.78234 ,7.23604 ,42.8691
27 ,325 ,161.962 ,7.23305 ,7.23305 ,44.4945
28 ,336 ,168.38 ,7.34846 ,7.23305 ,46.2059
29 ,331 ,160.567 ,7.8235 ,7.23305 ,47.7703
30 ,316 ,159.802 ,7.42933 ,7.23305 ,49.378
31 ,314 ,164.363 ,7.92546 ,7.23305 ,51.1062
32 ,329 ,159.684 ,7.32203 ,7.23305 ,52.6492
33 ,337 ,155.339 ,7.4599 ,7.23305 ,54.1134
34 ,323 ,163.245 ,7.35673 ,7.23305 ,55.7282
35 ,329 ,161.246 ,7.71912 ,7.23305 ,57.2957
36 ,314 ,155.71 ,7.90478 ,7.23305 ,58.7813
37 ,323 ,164.909 ,7.42547 ,7.23305 ,60.433
38 ,333 ,162.928 ,7.36089 ,7.23305 ,62.1173
39 ,326 ,161.748 ,8.32894 ,7.23305 ,63.7229
40 ,319 ,152.163 ,7.35376 ,7.23305 ,65.1684
41 ,330 ,162.735 ,7.9509 ,7.23305 ,66.7216
42 ,336 ,168.791 ,7.68069 ,7.23305 ,68.4899
43 ,317 ,167.504 ,7.56096 ,7.23305 ,70.1107
44 ,321 ,156.688 ,7.83281 ,7.23305 ,71.6685
45 ,331 ,170.042 ,7.57119 ,7.23305 ,73.473
46 ,330 ,170.559 ,7.49621 ,7.23305 ,75.285
47 ,327 ,165.752 ,7.17045 ,7.17045 ,76.9449
48 ,321 ,159.728 ,7.95826 ,7.17045 ,78.5256
49 ,317 ,170.546 ,7.87778 ,7.17045 ,80.2569
50 ,331 ,160.252 ,8.22129 ,7.17045 ,81.9255
51 ,341 ,156.977 ,8.08315 ,7.17045 ,83.4722
52 ,331 ,159.522 ,7.34377 ,7.17045 ,85.0368
53 ,325 ,157.723 ,7.38677 ,7.17045 ,86.6868
54 ,315 ,155.832 ,7.95712 ,7.17045 ,88.1728
55 ,356 ,166.663 ,7.79079 ,7.17045 ,89.8884
56 ,329 ,151.074 ,8.34064 ,7.17045 ,91.2979
57 ,307 ,163.945 ,8.17701 ,7.17045 ,93.002
58 ,318 ,158.934 ,7.26773 ,7.17045 ,94.5449
59 ,325 ,170.472 ,7.49638 ,7.17045 ,96.2614
