Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,135.876 ,135.876 ,0.000206
update best ,1 ,306 ,306 ,1 ,306 ,13.2535 ,13.2535 ,4.62129
local optima ,1 ,307 ,307 ,1 ,306 ,13.2535 ,13.2535 ,4.62142
new initTour ,1 ,307 ,307 ,2 ,0 ,133.233 ,13.2535 ,4.62158
local optima ,1 ,610 ,610 ,2 ,303 ,13.6126 ,13.2535 ,8.95151
new initTour ,1 ,610 ,610 ,3 ,0 ,139.995 ,13.2535 ,8.95167
update best ,1 ,906 ,906 ,3 ,297 ,13.024 ,13.024 ,13.9616
local optima ,1 ,907 ,907 ,3 ,297 ,13.024 ,13.024 ,13.9618
new initTour ,1 ,907 ,907 ,4 ,0 ,130.37 ,13.024 ,13.9619
local optima ,1 ,1216 ,1216 ,4 ,309 ,13.2231 ,13.024 ,17.9995
new initTour ,1 ,1216 ,1216 ,5 ,0 ,131.233 ,13.024 ,17.9997
local optima ,1 ,1519 ,1519 ,5 ,303 ,13.3005 ,13.024 ,22.1885
new initTour ,1 ,1519 ,1519 ,6 ,0 ,139.125 ,13.024 ,22.1887
update best ,1 ,1825 ,1825 ,6 ,307 ,12.9421 ,12.9421 ,26.6938
local optima ,1 ,1826 ,1826 ,6 ,307 ,12.9421 ,12.9421 ,26.694
new initTour ,1 ,1826 ,1826 ,7 ,0 ,135.82 ,12.9421 ,26.6941
update best ,1 ,2143 ,2143 ,7 ,318 ,12.8788 ,12.8788 ,31.2337
local optima ,1 ,2144 ,2144 ,7 ,318 ,12.8788 ,12.8788 ,31.2339
new initTour ,1 ,2144 ,2144 ,8 ,0 ,135.945 ,12.8788 ,31.234
local optima ,1 ,2453 ,2453 ,8 ,309 ,13.5105 ,12.8788 ,35.6603
new initTour ,1 ,2453 ,2453 ,9 ,0 ,134.934 ,12.8788 ,35.6604
local optima ,1 ,2759 ,2759 ,9 ,306 ,13.4689 ,12.8788 ,40.0347
new initTour ,1 ,2759 ,2759 ,10 ,0 ,137.365 ,12.8788 ,40.0348
local optima ,1 ,3055 ,3055 ,10 ,296 ,13.2087 ,12.8788 ,44.7791
new initTour ,1 ,3055 ,3055 ,11 ,0 ,133.942 ,12.8788 ,44.7792
local optima ,1 ,3367 ,3367 ,11 ,312 ,12.9501 ,12.8788 ,49.2148
new initTour ,1 ,3367 ,3367 ,12 ,0 ,135.932 ,12.8788 ,49.2149
local optima ,1 ,3674 ,3674 ,12 ,307 ,13.089 ,12.8788 ,53.752
new initTour ,1 ,3674 ,3674 ,13 ,0 ,132.584 ,12.8788 ,53.7522
local optima ,1 ,3979 ,3979 ,13 ,305 ,13.242 ,12.8788 ,58.0029
new initTour ,1 ,3979 ,3979 ,14 ,0 ,132.012 ,12.8788 ,58.0031
local optima ,1 ,4284 ,4284 ,14 ,305 ,13.0796 ,12.8788 ,62.1152
new initTour ,1 ,4284 ,4284 ,15 ,0 ,133.788 ,12.8788 ,62.1154
local optima ,1 ,4599 ,4599 ,15 ,315 ,13.4305 ,12.8788 ,66.5847
new initTour ,1 ,4599 ,4599 ,16 ,0 ,129.519 ,12.8788 ,66.5848
local optima ,1 ,4908 ,4908 ,16 ,309 ,13.1477 ,12.8788 ,70.5493
new initTour ,1 ,4908 ,4908 ,17 ,0 ,131.946 ,12.8788 ,70.5495
local optima ,1 ,5205 ,5205 ,17 ,297 ,13.1547 ,12.8788 ,74.7553
new initTour ,1 ,5205 ,5205 ,18 ,0 ,129.602 ,12.8788 ,74.7555
local optima ,1 ,5495 ,5495 ,18 ,290 ,13.0857 ,12.8788 ,78.6323
new initTour ,1 ,5495 ,5495 ,19 ,0 ,134.328 ,12.8788 ,78.6325
local optima ,1 ,5782 ,5782 ,19 ,287 ,13.2514 ,12.8788 ,82.9153
new initTour ,1 ,5782 ,5782 ,20 ,0 ,134.733 ,12.8788 ,82.9154
local optima ,1 ,6078 ,6078 ,20 ,296 ,13.2 ,12.8788 ,87.1501
new initTour ,1 ,6078 ,6078 ,21 ,0 ,139.417 ,12.8788 ,87.1503
local optima ,1 ,6393 ,6393 ,21 ,315 ,13.1811 ,12.8788 ,92.1988
new initTour ,1 ,6393 ,6393 ,22 ,0 ,134.603 ,12.8788 ,92.1989
epi end ,1 ,6401 ,6401 ,22 ,8 ,121.503 ,12.8788 ,93.0583
epi begin ,2 ,1 ,6401 ,22 ,8 ,121.503 ,12.8788 ,299.025
local optima ,2 ,563 ,6963 ,22 ,570 ,13.0592 ,12.8788 ,305.84
new initTour ,2 ,563 ,6963 ,23 ,0 ,139.112 ,12.8788 ,305.84
local optima ,2 ,1078 ,7478 ,23 ,515 ,13.1599 ,12.8788 ,313.869
new initTour ,2 ,1078 ,7478 ,24 ,0 ,134.514 ,12.8788 ,313.869
local optima ,2 ,1678 ,8078 ,24 ,600 ,13.1876 ,12.8788 ,322.779
new initTour ,2 ,1678 ,8078 ,25 ,0 ,139.275 ,12.8788 ,322.779
local optima ,2 ,2203 ,8603 ,25 ,525 ,13.4636 ,12.8788 ,331.271
new initTour ,2 ,2203 ,8603 ,26 ,0 ,130.794 ,12.8788 ,331.271
local optima ,2 ,2742 ,9142 ,26 ,539 ,13.0856 ,12.8788 ,339.104
new initTour ,2 ,2742 ,9142 ,27 ,0 ,135.574 ,12.8788 ,339.104
update best ,2 ,3307 ,9707 ,27 ,566 ,12.7069 ,12.7069 ,347.374
local optima ,2 ,3308 ,9708 ,27 ,566 ,12.7069 ,12.7069 ,347.374
new initTour ,2 ,3308 ,9708 ,28 ,0 ,136.427 ,12.7069 ,347.374
local optima ,2 ,3822 ,10222 ,28 ,514 ,13.2924 ,12.7069 ,355.053
new initTour ,2 ,3822 ,10222 ,29 ,0 ,138.705 ,12.7069 ,355.053
local optima ,2 ,4346 ,10746 ,29 ,524 ,13.3296 ,12.7069 ,362.95
new initTour ,2 ,4346 ,10746 ,30 ,0 ,128.763 ,12.7069 ,362.95
local optima ,2 ,4920 ,11320 ,30 ,574 ,13.0955 ,12.7069 ,370.326
new initTour ,2 ,4920 ,11320 ,31 ,0 ,138.244 ,12.7069 ,370.326
local optima ,2 ,5489 ,11889 ,31 ,569 ,13.1197 ,12.7069 ,379.069
new initTour ,2 ,5489 ,11889 ,32 ,0 ,134.269 ,12.7069 ,379.069
local optima ,2 ,6024 ,12424 ,32 ,535 ,13.2156 ,12.7069 ,386.749
new initTour ,2 ,6024 ,12424 ,33 ,0 ,135.629 ,12.7069 ,386.749
epi end ,2 ,6401 ,12801 ,33 ,377 ,20.1469 ,12.7069 ,394.118
epi begin ,3 ,1 ,12801 ,33 ,377 ,20.1469 ,12.7069 ,614.523
update best ,3 ,130 ,12930 ,33 ,507 ,12.7002 ,12.7002 ,614.6
local optima ,3 ,131 ,12931 ,33 ,507 ,12.7002 ,12.7002 ,614.6
new initTour ,3 ,131 ,12931 ,34 ,0 ,131.006 ,12.7002 ,614.6
local optima ,3 ,782 ,13582 ,34 ,651 ,13.0089 ,12.7002 ,623.627
new initTour ,3 ,782 ,13582 ,35 ,0 ,136.208 ,12.7002 ,623.627
local optima ,3 ,1420 ,14220 ,35 ,638 ,13.2435 ,12.7002 ,632.79
new initTour ,3 ,1420 ,14220 ,36 ,0 ,135.503 ,12.7002 ,632.79
local optima ,3 ,2061 ,14861 ,36 ,641 ,13.1319 ,12.7002 ,641.315
new initTour ,3 ,2061 ,14861 ,37 ,0 ,133.748 ,12.7002 ,641.315
local optima ,3 ,2832 ,15632 ,37 ,771 ,12.9077 ,12.7002 ,651.701
new initTour ,3 ,2832 ,15632 ,38 ,0 ,131.768 ,12.7002 ,651.701
local optima ,3 ,3511 ,16311 ,38 ,679 ,13.3365 ,12.7002 ,660.772
new initTour ,3 ,3511 ,16311 ,39 ,0 ,128.931 ,12.7002 ,660.772
local optima ,3 ,4160 ,16960 ,39 ,649 ,13.5511 ,12.7002 ,668.675
new initTour ,3 ,4160 ,16960 ,40 ,0 ,133.712 ,12.7002 ,668.676
local optima ,3 ,4821 ,17621 ,40 ,661 ,12.886 ,12.7002 ,676.868
new initTour ,3 ,4821 ,17621 ,41 ,0 ,135.333 ,12.7002 ,676.869
local optima ,3 ,5433 ,18233 ,41 ,612 ,13.2677 ,12.7002 ,684.866
new initTour ,3 ,5433 ,18233 ,42 ,0 ,137.315 ,12.7002 ,684.867
local optima ,3 ,6179 ,18979 ,42 ,746 ,13.017 ,12.7002 ,694.482
new initTour ,3 ,6179 ,18979 ,43 ,0 ,129.051 ,12.7002 ,694.482
epi end ,3 ,6401 ,19201 ,43 ,222 ,41.0188 ,12.7002 ,701.561
epi begin ,4 ,1 ,19201 ,43 ,222 ,41.0188 ,12.7002 ,917.173
local optima ,4 ,358 ,19558 ,43 ,579 ,13.0318 ,12.7002 ,917.924
new initTour ,4 ,358 ,19558 ,44 ,0 ,134.837 ,12.7002 ,917.924
local optima ,4 ,1088 ,20288 ,44 ,730 ,13.1497 ,12.7002 ,929.214
new initTour ,4 ,1088 ,20288 ,45 ,0 ,134.555 ,12.7002 ,929.214
local optima ,4 ,1911 ,21111 ,45 ,823 ,13.3077 ,12.7002 ,941.008
new initTour ,4 ,1911 ,21111 ,46 ,0 ,138.816 ,12.7002 ,941.008
local optima ,4 ,2642 ,21842 ,46 ,731 ,13.2164 ,12.7002 ,951.709
new initTour ,4 ,2642 ,21842 ,47 ,0 ,131.871 ,12.7002 ,951.709
local optima ,4 ,3372 ,22572 ,47 ,730 ,13.132 ,12.7002 ,962.354
new initTour ,4 ,3372 ,22572 ,48 ,0 ,138.559 ,12.7002 ,962.354
local optima ,4 ,4167 ,23367 ,48 ,795 ,13.0243 ,12.7002 ,975.047
new initTour ,4 ,4167 ,23367 ,49 ,0 ,131.006 ,12.7002 ,975.047
local optima ,4 ,4930 ,24130 ,49 ,763 ,13.568 ,12.7002 ,985.307
new initTour ,4 ,4930 ,24130 ,50 ,0 ,137.657 ,12.7002 ,985.307
local optima ,4 ,5676 ,24876 ,50 ,746 ,13.2615 ,12.7002 ,998.212
new initTour ,4 ,5676 ,24876 ,51 ,0 ,136.721 ,12.7002 ,998.212
epi end ,4 ,6401 ,25601 ,51 ,725 ,14.6776 ,12.7002 ,1009.62
epi begin ,5 ,1 ,25601 ,51 ,725 ,14.6776 ,12.7002 ,1227.99
local optima ,5 ,31 ,25631 ,51 ,755 ,13.2235 ,12.7002 ,1228
new initTour ,5 ,31 ,25631 ,52 ,0 ,139.058 ,12.7002 ,1228
local optima ,5 ,1016 ,26616 ,52 ,985 ,12.9292 ,12.7002 ,1246.08
new initTour ,5 ,1016 ,26616 ,53 ,0 ,139.369 ,12.7002 ,1246.08
local optima ,5 ,2065 ,27665 ,53 ,1049 ,13.0703 ,12.7002 ,1263.97
new initTour ,5 ,2065 ,27665 ,54 ,0 ,130.198 ,12.7002 ,1263.97
local optima ,5 ,3019 ,28619 ,54 ,954 ,13.3042 ,12.7002 ,1279.13
new initTour ,5 ,3019 ,28619 ,55 ,0 ,141.969 ,12.7002 ,1279.13
local optima ,5 ,3988 ,29588 ,55 ,969 ,13.131 ,12.7002 ,1297.03
new initTour ,5 ,3988 ,29588 ,56 ,0 ,134.427 ,12.7002 ,1297.03
local optima ,5 ,5026 ,30626 ,56 ,1038 ,13.3976 ,12.7002 ,1316.61
new initTour ,5 ,5026 ,30626 ,57 ,0 ,133.318 ,12.7002 ,1316.61
local optima ,5 ,6054 ,31654 ,57 ,1028 ,13.2985 ,12.7002 ,1334.6
new initTour ,5 ,6054 ,31654 ,58 ,0 ,136.172 ,12.7002 ,1334.6
epi end ,5 ,6401 ,32001 ,58 ,347 ,56.5525 ,12.7002 ,1348.18
epi begin ,6 ,1 ,32001 ,58 ,347 ,56.5525 ,12.7002 ,1573.8
local optima ,6 ,409 ,32409 ,58 ,755 ,13.3243 ,12.7002 ,1575.51
new initTour ,6 ,409 ,32409 ,59 ,0 ,133.498 ,12.7002 ,1575.51
local optima ,6 ,1409 ,33409 ,59 ,1000 ,12.8383 ,12.7002 ,1592.09
new initTour ,6 ,1409 ,33409 ,60 ,0 ,135.117 ,12.7002 ,1592.1
update best ,6 ,2422 ,34422 ,60 ,1014 ,12.4829 ,12.4829 ,1609.42
local optima ,6 ,2423 ,34423 ,60 ,1014 ,12.4829 ,12.4829 ,1609.42
new initTour ,6 ,2423 ,34423 ,61 ,0 ,132.114 ,12.4829 ,1609.42
local optima ,6 ,3535 ,35535 ,61 ,1112 ,13.0616 ,12.4829 ,1628.5
new initTour ,6 ,3535 ,35535 ,62 ,0 ,131.305 ,12.4829 ,1628.5
local optima ,6 ,4502 ,36502 ,62 ,967 ,12.8006 ,12.4829 ,1644.09
new initTour ,6 ,4502 ,36502 ,63 ,0 ,140.031 ,12.4829 ,1644.09
local optima ,6 ,5441 ,37441 ,63 ,939 ,12.95 ,12.4829 ,1660.41
new initTour ,6 ,5441 ,37441 ,64 ,0 ,134.677 ,12.4829 ,1660.41
epi end ,6 ,6401 ,38401 ,64 ,960 ,16.3138 ,12.4829 ,1677.3
epi begin ,7 ,1 ,38401 ,64 ,960 ,16.3138 ,12.4829 ,1927.21
local optima ,7 ,80 ,38480 ,64 ,1039 ,13.0443 ,12.4829 ,1927.25
new initTour ,7 ,80 ,38480 ,65 ,0 ,136.546 ,12.4829 ,1927.25
local optima ,7 ,1187 ,39587 ,65 ,1107 ,13.1702 ,12.4829 ,1946.54
new initTour ,7 ,1187 ,39587 ,66 ,0 ,138.478 ,12.4829 ,1946.54
local optima ,7 ,2274 ,40674 ,66 ,1087 ,13.2971 ,12.4829 ,1965.54
new initTour ,7 ,2274 ,40674 ,67 ,0 ,133.354 ,12.4829 ,1965.54
