HMIN , T, SEED, bestScore, tourCount, ite, epi, learn, action, reward, mdp, update, reBu, state, bestInfo, feaVec, theta, dataSec, CPLEX, TimeLine 
3 ,3200 ,1245 ,7.70487 ,3 ,438 ,1 ,5.04657 ,5.00798 ,0.00024 ,0.021061 ,0.004985 ,0.00224 ,0.000734 ,0.000515 ,0.000312 ,0 ,0 ,0 ,1 ,7.73192 ,2 ,7.70487 ,
4 ,3200 ,1245 ,7.67971 ,3 ,461 ,1 ,5.01821 ,4.97762 ,0.000276 ,0.021966 ,0.005346 ,0.002567 ,0.000729 ,0.000514 ,0.000283 ,0 ,0 ,0 ,1 ,7.69278 ,2 ,7.67971 ,
F2OPTB , ,1245 ,7.53344 ,9   , , , , , , , , , , , , , , ,1 ,7.73079 ,2 ,7.67433 ,3 ,7.64774 ,6 ,7.53344 ,
3 ,3200 ,2316 ,7.76263 ,2 ,279 ,1 ,5.01112 ,4.98707 ,0.000173 ,0.013324 ,0.002671 ,0.000797 ,0.000476 ,0.000427 ,0.000208 ,0 ,0 ,0 ,1 ,7.76263 ,
4 ,3200 ,2316 ,7.70437 ,3 ,462 ,1 ,5.01493 ,4.97526 ,0.000281 ,0.022057 ,0.004449 ,0.001639 ,0.000726 ,0.000576 ,0.000308 ,0 ,0 ,0 ,1 ,7.81401 ,2 ,7.70437 ,
F2OPTB , ,2316 ,7.43451 ,8   , , , , , , , , , , , , , , ,1 ,7.43451 ,
