Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,47.1045 ,47.1045 ,0.000208
update best ,1 ,230 ,230 ,1 ,230 ,7.60295 ,7.60295 ,3.1108
local optima ,1 ,231 ,231 ,1 ,230 ,7.60295 ,7.60295 ,3.11097
new initTour ,1 ,231 ,231 ,2 ,0 ,49.6238 ,7.60295 ,3.11116
local optima ,1 ,443 ,443 ,2 ,212 ,7.79465 ,7.60295 ,6.09066
new initTour ,1 ,443 ,443 ,3 ,0 ,48.2395 ,7.60295 ,6.09079
local optima ,1 ,660 ,660 ,3 ,217 ,7.77426 ,7.60295 ,9.08085
new initTour ,1 ,660 ,660 ,4 ,0 ,48.8225 ,7.60295 ,9.08098
epi end ,1 ,801 ,801 ,4 ,141 ,9.72084 ,7.60295 ,12.1398
epi begin ,2 ,1 ,801 ,4 ,141 ,9.72084 ,7.60295 ,17.6336
local optima ,2 ,188 ,988 ,4 ,328 ,7.72539 ,7.60295 ,17.7761
new initTour ,2 ,188 ,988 ,5 ,0 ,48.3796 ,7.60295 ,17.7762
epi end ,2 ,801 ,1601 ,5 ,613 ,24.0405 ,7.60295 ,41.1978
epi begin ,3 ,1 ,1601 ,5 ,613 ,24.0405 ,7.60295 ,49.3332
epi end ,3 ,801 ,2401 ,5 ,1413 ,11.3808 ,7.60295 ,55.6124
epi begin ,4 ,1 ,2401 ,5 ,1413 ,11.3808 ,7.60295 ,61.3646
learn ends ,4 ,2 ,2402 ,5 ,1414 ,11.3736 ,7.60295 ,61.3684
