Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,55.2289 ,55.2289 ,9.2e-05
update best ,1 ,100 ,100 ,1 ,100 ,8.88828 ,8.88828 ,0.157316
local optima ,1 ,101 ,101 ,1 ,100 ,8.88828 ,8.88828 ,0.157392
new initTour ,1 ,101 ,101 ,2 ,0 ,59.0004 ,8.88828 ,0.157492
update best ,1 ,208 ,208 ,2 ,108 ,8.52894 ,8.52894 ,0.337733
local optima ,1 ,209 ,209 ,2 ,108 ,8.52894 ,8.52894 ,0.337801
new initTour ,1 ,209 ,209 ,3 ,0 ,54.7285 ,8.52894 ,0.337855
local optima ,1 ,310 ,310 ,3 ,101 ,8.75513 ,8.52894 ,0.485459
new initTour ,1 ,310 ,310 ,4 ,0 ,57.0133 ,8.52894 ,0.485514
local optima ,1 ,403 ,403 ,4 ,93 ,8.91961 ,8.52894 ,0.651647
new initTour ,1 ,403 ,403 ,5 ,0 ,54.7824 ,8.52894 ,0.6517
local optima ,1 ,508 ,508 ,5 ,105 ,8.58318 ,8.52894 ,0.814503
new initTour ,1 ,508 ,508 ,6 ,0 ,58.5081 ,8.52894 ,0.814557
update best ,1 ,617 ,617 ,6 ,110 ,8.44489 ,8.44489 ,1.00086
local optima ,1 ,618 ,618 ,6 ,110 ,8.44489 ,8.44489 ,1.00093
new initTour ,1 ,618 ,618 ,7 ,0 ,53.0817 ,8.44489 ,1.00098
local optima ,1 ,714 ,714 ,7 ,96 ,8.73682 ,8.44489 ,1.15015
new initTour ,1 ,714 ,714 ,8 ,0 ,55.6394 ,8.44489 ,1.15027
epi end ,1 ,801 ,801 ,8 ,87 ,9.21713 ,8.44489 ,1.30907
epi begin ,2 ,1 ,801 ,8 ,87 ,9.21713 ,8.44489 ,2.08173
local optima ,2 ,15 ,815 ,8 ,101 ,8.97091 ,8.44489 ,2.084
new initTour ,2 ,15 ,815 ,9 ,0 ,55.3259 ,8.44489 ,2.08406
local optima ,2 ,532 ,1332 ,9 ,517 ,8.77948 ,8.44489 ,3.13421
new initTour ,2 ,532 ,1332 ,10 ,0 ,53.8493 ,8.44489 ,3.13427
