Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,46.8973 ,46.8973 ,0.000348
update best ,1 ,221 ,221 ,1 ,221 ,7.73192 ,7.73192 ,1.99129
local optima ,1 ,222 ,222 ,1 ,221 ,7.73192 ,7.73192 ,1.99141
new initTour ,1 ,222 ,222 ,2 ,0 ,47.1443 ,7.73192 ,1.99153
update best ,1 ,435 ,435 ,2 ,214 ,7.70487 ,7.70487 ,3.85339
local optima ,1 ,436 ,436 ,2 ,214 ,7.70487 ,7.70487 ,3.85352
new initTour ,1 ,436 ,436 ,3 ,0 ,47.0761 ,7.70487 ,3.85364
update best ,1 ,646 ,646 ,3 ,211 ,7.70219 ,7.70219 ,5.79032
local optima ,1 ,647 ,647 ,3 ,211 ,7.70219 ,7.70219 ,5.79044
new initTour ,1 ,647 ,647 ,4 ,0 ,46.5074 ,7.70219 ,5.79056
local optima ,1 ,869 ,869 ,4 ,222 ,7.883 ,7.70219 ,7.95867
new initTour ,1 ,869 ,869 ,5 ,0 ,48.2635 ,7.70219 ,7.95878
update best ,1 ,1102 ,1102 ,5 ,234 ,7.47228 ,7.47228 ,10.0394
local optima ,1 ,1103 ,1103 ,5 ,234 ,7.47228 ,7.47228 ,10.0395
new initTour ,1 ,1103 ,1103 ,6 ,0 ,46.6981 ,7.47228 ,10.0396
local optima ,1 ,1309 ,1309 ,6 ,206 ,7.54822 ,7.47228 ,11.8718
new initTour ,1 ,1309 ,1309 ,7 ,0 ,45.5392 ,7.47228 ,11.8719
local optima ,1 ,1542 ,1542 ,7 ,233 ,7.52024 ,7.47228 ,13.8257
new initTour ,1 ,1542 ,1542 ,8 ,0 ,49.2669 ,7.47228 ,13.8258
local optima ,1 ,1775 ,1775 ,8 ,233 ,7.67507 ,7.47228 ,16.095
new initTour ,1 ,1775 ,1775 ,9 ,0 ,48.0409 ,7.47228 ,16.0952
update best ,1 ,1986 ,1986 ,9 ,212 ,7.44606 ,7.44606 ,18.1375
local optima ,1 ,1987 ,1987 ,9 ,212 ,7.44606 ,7.44606 ,18.1376
new initTour ,1 ,1987 ,1987 ,10 ,0 ,47.2581 ,7.44606 ,18.1377
local optima ,1 ,2209 ,2209 ,10 ,222 ,7.49318 ,7.44606 ,19.9628
new initTour ,1 ,2209 ,2209 ,11 ,0 ,48.6274 ,7.44606 ,19.963
