Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,46.8973 ,46.8973 ,0.000178
update best ,1 ,235 ,235 ,1 ,235 ,7.56682 ,7.56682 ,2.39049
local optima ,1 ,236 ,236 ,1 ,235 ,7.56682 ,7.56682 ,2.39061
new initTour ,1 ,236 ,236 ,2 ,0 ,47.1443 ,7.56682 ,2.39073
update best ,1 ,453 ,453 ,2 ,218 ,7.45371 ,7.45371 ,4.74063
local optima ,1 ,454 ,454 ,2 ,218 ,7.45371 ,7.45371 ,4.74075
new initTour ,1 ,454 ,454 ,3 ,0 ,47.0761 ,7.45371 ,4.74088
local optima ,1 ,660 ,660 ,3 ,206 ,7.59236 ,7.45371 ,6.97056
new initTour ,1 ,660 ,660 ,4 ,0 ,46.5074 ,7.45371 ,6.97068
local optima ,1 ,887 ,887 ,4 ,227 ,7.71002 ,7.45371 ,9.60127
new initTour ,1 ,887 ,887 ,5 ,0 ,48.2635 ,7.45371 ,9.6014
local optima ,1 ,1118 ,1118 ,5 ,231 ,7.55298 ,7.45371 ,12.0258
new initTour ,1 ,1118 ,1118 ,6 ,0 ,46.6981 ,7.45371 ,12.0259
local optima ,1 ,1341 ,1341 ,6 ,223 ,7.56533 ,7.45371 ,14.156
new initTour ,1 ,1341 ,1341 ,7 ,0 ,45.5392 ,7.45371 ,14.1561
local optima ,1 ,1573 ,1573 ,7 ,232 ,7.74605 ,7.45371 ,16.432
new initTour ,1 ,1573 ,1573 ,8 ,0 ,49.2669 ,7.45371 ,16.4321
epi end ,1 ,1601 ,1601 ,8 ,28 ,31.0367 ,7.45371 ,18.0349
epi begin ,2 ,1 ,1601 ,8 ,28 ,31.0367 ,7.45371 ,25.7827
local optima ,2 ,1281 ,2881 ,8 ,1308 ,7.87539 ,7.45371 ,38.9513
new initTour ,2 ,1281 ,2881 ,9 ,0 ,48.0409 ,7.45371 ,38.9514
epi end ,2 ,1601 ,3201 ,9 ,320 ,36.1309 ,7.45371 ,53.1661
epi begin ,3 ,1 ,3201 ,9 ,320 ,36.1309 ,7.45371 ,62.761
learn ends ,3 ,2 ,3202 ,9 ,321 ,36.0115 ,7.45371 ,62.8003
