Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,47.1045 ,47.1045 ,0.000196
update best ,1 ,200 ,200 ,1 ,200 ,7.90023 ,7.90023 ,2.43418
epi end ,1 ,201 ,201 ,1 ,200 ,7.90023 ,7.90023 ,2.43418
update best ,2 ,26 ,226 ,1 ,226 ,7.75134 ,7.75134 ,3.26338
local optima ,2 ,27 ,227 ,1 ,226 ,7.75134 ,7.75134 ,3.26351
new initTour ,2 ,27 ,227 ,2 ,0 ,49.6238 ,7.75134 ,3.26364
epi end ,2 ,201 ,401 ,2 ,174 ,39.8241 ,7.75134 ,11.62
epi begin ,3 ,1 ,401 ,2 ,174 ,39.8241 ,7.75134 ,13.9254
epi end ,3 ,201 ,601 ,2 ,374 ,31.1085 ,7.75134 ,20.0712
epi begin ,4 ,1 ,601 ,2 ,374 ,31.1085 ,7.75134 ,22.2032
epi end ,4 ,201 ,801 ,2 ,574 ,24.7428 ,7.75134 ,26.5601
epi begin ,5 ,1 ,801 ,2 ,574 ,24.7428 ,7.75134 ,29.1577
epi end ,5 ,201 ,1001 ,2 ,774 ,17.7407 ,7.75134 ,31.5273
epi begin ,6 ,1 ,1001 ,2 ,774 ,17.7407 ,7.75134 ,33.2865
epi end ,6 ,201 ,1201 ,2 ,974 ,14.7351 ,7.75134 ,34.6051
epi begin ,7 ,1 ,1201 ,2 ,974 ,14.7351 ,7.75134 ,35.7453
epi end ,7 ,201 ,1401 ,2 ,1174 ,11.454 ,7.75134 ,36.4783
epi begin ,8 ,1 ,1401 ,2 ,1174 ,11.454 ,7.75134 ,37.1597
epi end ,8 ,201 ,1601 ,2 ,1374 ,8.57802 ,7.75134 ,37.3953
epi begin ,9 ,1 ,1601 ,2 ,1374 ,8.57802 ,7.75134 ,37.7641
update best ,9 ,71 ,1671 ,2 ,1445 ,7.54088 ,7.54088 ,37.787
local optima ,9 ,72 ,1672 ,2 ,1445 ,7.54088 ,7.54088 ,37.7871
new initTour ,9 ,72 ,1672 ,3 ,0 ,48.2395 ,7.54088 ,37.7872
epi end ,9 ,201 ,1801 ,3 ,129 ,39.8501 ,7.54088 ,44.6513
epi begin ,10 ,1 ,1801 ,3 ,129 ,39.8501 ,7.54088 ,45.6496
epi end ,10 ,201 ,2001 ,3 ,329 ,28.8272 ,7.54088 ,51.525
epi begin ,11 ,1 ,2001 ,3 ,329 ,28.8272 ,7.54088 ,53.2937
epi end ,11 ,201 ,2201 ,3 ,529 ,21.2116 ,7.54088 ,56.2732
epi begin ,12 ,1 ,2201 ,3 ,529 ,21.2116 ,7.54088 ,58.3461
learn ends ,12 ,185 ,2385 ,3 ,713 ,16.0173 ,7.54088 ,60.0017
