Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,52.9977 ,52.9977 ,0.000138
update best ,1 ,99 ,99 ,1 ,99 ,8.47349 ,8.47349 ,0.187528
local optima ,1 ,100 ,100 ,1 ,99 ,8.47349 ,8.47349 ,0.187592
new initTour ,1 ,100 ,100 ,2 ,0 ,55.0357 ,8.47349 ,0.18765
update best ,1 ,206 ,206 ,2 ,107 ,8.46927 ,8.46927 ,0.404573
local optima ,1 ,207 ,207 ,2 ,107 ,8.46927 ,8.46927 ,0.404639
new initTour ,1 ,207 ,207 ,3 ,0 ,57.01 ,8.46927 ,0.404698
local optima ,1 ,312 ,312 ,3 ,105 ,8.48887 ,8.46927 ,0.640549
new initTour ,1 ,312 ,312 ,4 ,0 ,54.5399 ,8.46927 ,0.640607
local optima ,1 ,409 ,409 ,4 ,97 ,8.8629 ,8.46927 ,0.859721
new initTour ,1 ,409 ,409 ,5 ,0 ,58.8076 ,8.46927 ,0.859782
local optima ,1 ,512 ,512 ,5 ,103 ,8.66122 ,8.46927 ,1.11389
new initTour ,1 ,512 ,512 ,6 ,0 ,53.7142 ,8.46927 ,1.11394
update best ,1 ,616 ,616 ,6 ,105 ,8.37792 ,8.37792 ,1.31437
local optima ,1 ,617 ,617 ,6 ,105 ,8.37792 ,8.37792 ,1.31443
new initTour ,1 ,617 ,617 ,7 ,0 ,58.1893 ,8.37792 ,1.31449
update best ,1 ,725 ,725 ,7 ,109 ,8.33196 ,8.33196 ,1.56425
local optima ,1 ,726 ,726 ,7 ,109 ,8.33196 ,8.33196 ,1.56431
new initTour ,1 ,726 ,726 ,8 ,0 ,58.4539 ,8.33196 ,1.56437
local optima ,1 ,829 ,829 ,8 ,103 ,8.92974 ,8.33196 ,1.79943
new initTour ,1 ,829 ,829 ,9 ,0 ,56.8324 ,8.33196 ,1.79949
local optima ,1 ,951 ,951 ,9 ,122 ,8.53087 ,8.33196 ,2.04683
new initTour ,1 ,951 ,951 ,10 ,0 ,53.7689 ,8.33196 ,2.04696
local optima ,1 ,1061 ,1061 ,10 ,110 ,8.82762 ,8.33196 ,2.25677
new initTour ,1 ,1061 ,1061 ,11 ,0 ,56.4153 ,8.33196 ,2.25683
local optima ,1 ,1164 ,1164 ,11 ,103 ,8.58692 ,8.33196 ,2.48122
new initTour ,1 ,1164 ,1164 ,12 ,0 ,52.3536 ,8.33196 ,2.48127
local optima ,1 ,1264 ,1264 ,12 ,100 ,8.70468 ,8.33196 ,2.66255
new initTour ,1 ,1264 ,1264 ,13 ,0 ,58.6042 ,8.33196 ,2.66261
local optima ,1 ,1371 ,1371 ,13 ,107 ,8.63699 ,8.33196 ,2.89826
new initTour ,1 ,1371 ,1371 ,14 ,0 ,55.101 ,8.33196 ,2.89832
local optima ,1 ,1474 ,1474 ,14 ,103 ,8.81497 ,8.33196 ,3.1072
new initTour ,1 ,1474 ,1474 ,15 ,0 ,58.0413 ,8.33196 ,3.10725
local optima ,1 ,1579 ,1579 ,15 ,105 ,8.80123 ,8.33196 ,3.34621
new initTour ,1 ,1579 ,1579 ,16 ,0 ,57.162 ,8.33196 ,3.34631
local optima ,1 ,1672 ,1672 ,16 ,93 ,8.64661 ,8.33196 ,3.55462
new initTour ,1 ,1672 ,1672 ,17 ,0 ,55.8715 ,8.33196 ,3.55468
local optima ,1 ,1778 ,1778 ,17 ,106 ,8.39221 ,8.33196 ,3.78015
new initTour ,1 ,1778 ,1778 ,18 ,0 ,52.5812 ,8.33196 ,3.78021
local optima ,1 ,1879 ,1879 ,18 ,101 ,9.0634 ,8.33196 ,3.97126
new initTour ,1 ,1879 ,1879 ,19 ,0 ,55.3884 ,8.33196 ,3.97132
local optima ,1 ,1981 ,1981 ,19 ,102 ,8.49169 ,8.33196 ,4.18003
new initTour ,1 ,1981 ,1981 ,20 ,0 ,52.9756 ,8.33196 ,4.18009
local optima ,1 ,2082 ,2082 ,20 ,101 ,8.63857 ,8.33196 ,4.37185
new initTour ,1 ,2082 ,2082 ,21 ,0 ,52.571 ,8.33196 ,4.37191
local optima ,1 ,2190 ,2190 ,21 ,108 ,8.34199 ,8.33196 ,4.56646
new initTour ,1 ,2190 ,2190 ,22 ,0 ,57.0044 ,8.33196 ,4.56651
local optima ,1 ,2286 ,2286 ,22 ,96 ,8.45664 ,8.33196 ,4.78892
new initTour ,1 ,2286 ,2286 ,23 ,0 ,55.8428 ,8.33196 ,4.78898
local optima ,1 ,2402 ,2402 ,23 ,116 ,8.79194 ,8.33196 ,5.01258
new initTour ,1 ,2402 ,2402 ,24 ,0 ,55.2634 ,8.33196 ,5.01264
local optima ,1 ,2508 ,2508 ,24 ,106 ,8.64837 ,8.33196 ,5.22839
new initTour ,1 ,2508 ,2508 ,25 ,0 ,54.7208 ,8.33196 ,5.22845
local optima ,1 ,2619 ,2619 ,25 ,111 ,8.57468 ,8.33196 ,5.42729
new initTour ,1 ,2619 ,2619 ,26 ,0 ,56.367 ,8.33196 ,5.42734
local optima ,1 ,2729 ,2729 ,26 ,110 ,8.38962 ,8.33196 ,5.66702
new initTour ,1 ,2729 ,2729 ,27 ,0 ,58.5627 ,8.33196 ,5.66707
local optima ,1 ,2835 ,2835 ,27 ,106 ,8.46411 ,8.33196 ,5.91454
new initTour ,1 ,2835 ,2835 ,28 ,0 ,58.5941 ,8.33196 ,5.9146
local optima ,1 ,2949 ,2949 ,28 ,114 ,8.72025 ,8.33196 ,6.17337
new initTour ,1 ,2949 ,2949 ,29 ,0 ,56.6993 ,8.33196 ,6.17342
local optima ,1 ,3058 ,3058 ,29 ,109 ,8.44733 ,8.33196 ,6.41863
new initTour ,1 ,3058 ,3058 ,30 ,0 ,57.6382 ,8.33196 ,6.41869
local optima ,1 ,3161 ,3161 ,30 ,103 ,8.71807 ,8.33196 ,6.64882
new initTour ,1 ,3161 ,3161 ,31 ,0 ,56.9298 ,8.33196 ,6.64888
local optima ,1 ,3267 ,3267 ,31 ,106 ,8.60408 ,8.33196 ,6.87106
new initTour ,1 ,3267 ,3267 ,32 ,0 ,54.6646 ,8.33196 ,6.87114
local optima ,1 ,3364 ,3364 ,32 ,97 ,8.5534 ,8.33196 ,7.0703
