Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,55.1724 ,55.1724 ,0.000137
update best ,1 ,103 ,103 ,1 ,103 ,8.83428 ,8.83428 ,0.203032
local optima ,1 ,104 ,104 ,1 ,103 ,8.83428 ,8.83428 ,0.203097
new initTour ,1 ,104 ,104 ,2 ,0 ,57.7714 ,8.83428 ,0.203155
update best ,1 ,206 ,206 ,2 ,103 ,8.75544 ,8.75544 ,0.434176
local optima ,1 ,207 ,207 ,2 ,103 ,8.75544 ,8.75544 ,0.43424
new initTour ,1 ,207 ,207 ,3 ,0 ,51.1273 ,8.75544 ,0.434298
local optima ,1 ,308 ,308 ,3 ,101 ,8.88255 ,8.75544 ,0.628799
new initTour ,1 ,308 ,308 ,4 ,0 ,56.5776 ,8.75544 ,0.628855
update best ,1 ,419 ,419 ,4 ,112 ,8.59221 ,8.59221 ,0.864471
local optima ,1 ,420 ,420 ,4 ,112 ,8.59221 ,8.59221 ,0.864535
new initTour ,1 ,420 ,420 ,5 ,0 ,57.4606 ,8.59221 ,0.864591
update best ,1 ,527 ,527 ,5 ,108 ,8.37718 ,8.37718 ,1.09016
local optima ,1 ,528 ,528 ,5 ,108 ,8.37718 ,8.37718 ,1.09022
new initTour ,1 ,528 ,528 ,6 ,0 ,60.9299 ,8.37718 ,1.09028
local optima ,1 ,634 ,634 ,6 ,106 ,8.66967 ,8.37718 ,1.35485
new initTour ,1 ,634 ,634 ,7 ,0 ,56.647 ,8.37718 ,1.35491
local optima ,1 ,739 ,739 ,7 ,105 ,8.46637 ,8.37718 ,1.56973
new initTour ,1 ,739 ,739 ,8 ,0 ,55.7303 ,8.37718 ,1.56978
local optima ,1 ,841 ,841 ,8 ,102 ,8.76415 ,8.37718 ,1.78912
new initTour ,1 ,841 ,841 ,9 ,0 ,56.2937 ,8.37718 ,1.78919
local optima ,1 ,943 ,943 ,9 ,102 ,8.53796 ,8.37718 ,2.01536
new initTour ,1 ,943 ,943 ,10 ,0 ,54.7756 ,8.37718 ,2.01541
local optima ,1 ,1049 ,1049 ,10 ,106 ,8.40927 ,8.37718 ,2.23815
new initTour ,1 ,1049 ,1049 ,11 ,0 ,53.55 ,8.37718 ,2.23822
local optima ,1 ,1144 ,1144 ,11 ,95 ,8.74403 ,8.37718 ,2.42935
new initTour ,1 ,1144 ,1144 ,12 ,0 ,55.2052 ,8.37718 ,2.4294
update best ,1 ,1251 ,1251 ,12 ,108 ,8.35987 ,8.35987 ,2.64729
local optima ,1 ,1252 ,1252 ,12 ,108 ,8.35987 ,8.35987 ,2.64736
new initTour ,1 ,1252 ,1252 ,13 ,0 ,53.5992 ,8.35987 ,2.64742
update best ,1 ,1356 ,1356 ,13 ,105 ,8.21676 ,8.21676 ,2.84237
local optima ,1 ,1357 ,1357 ,13 ,105 ,8.21676 ,8.21676 ,2.84243
new initTour ,1 ,1357 ,1357 ,14 ,0 ,57.9921 ,8.21676 ,2.84249
local optima ,1 ,1468 ,1468 ,14 ,111 ,8.80633 ,8.21676 ,3.10397
new initTour ,1 ,1468 ,1468 ,15 ,0 ,54.9057 ,8.21676 ,3.10402
local optima ,1 ,1570 ,1570 ,15 ,102 ,8.84528 ,8.21676 ,3.33141
new initTour ,1 ,1570 ,1570 ,16 ,0 ,52.9577 ,8.21676 ,3.33152
local optima ,1 ,1674 ,1674 ,16 ,104 ,8.4851 ,8.21676 ,3.53272
new initTour ,1 ,1674 ,1674 ,17 ,0 ,54.7915 ,8.21676 ,3.53277
