Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,50.7322 ,50.7322 ,0.000184
update best ,1 ,200 ,200 ,1 ,200 ,7.72395 ,7.72395 ,2.3278
epi end ,1 ,201 ,201 ,1 ,200 ,7.72395 ,7.72395 ,2.3278
update best ,2 ,30 ,230 ,1 ,230 ,7.55405 ,7.55405 ,3.08624
local optima ,2 ,31 ,231 ,1 ,230 ,7.55405 ,7.55405 ,3.08636
new initTour ,2 ,31 ,231 ,2 ,0 ,45.9468 ,7.55405 ,3.08648
epi end ,2 ,201 ,401 ,2 ,170 ,34.9599 ,7.55405 ,9.21033
epi begin ,3 ,1 ,401 ,2 ,170 ,34.9599 ,7.55405 ,10.5059
epi end ,3 ,201 ,601 ,2 ,370 ,27.4981 ,7.55405 ,14.6905
epi begin ,4 ,1 ,601 ,2 ,370 ,27.4981 ,7.55405 ,16.0835
epi end ,4 ,201 ,801 ,2 ,570 ,20.7357 ,7.55405 ,18.4215
epi begin ,5 ,1 ,801 ,2 ,570 ,20.7357 ,7.55405 ,20.0852
epi end ,5 ,201 ,1001 ,2 ,770 ,15.7113 ,7.55405 ,21.305
epi begin ,6 ,1 ,1001 ,2 ,770 ,15.7113 ,7.55405 ,22.3035
epi end ,6 ,201 ,1201 ,2 ,970 ,11.4716 ,7.55405 ,22.854
epi begin ,7 ,1 ,1201 ,2 ,970 ,11.4716 ,7.55405 ,23.4545
epi end ,7 ,201 ,1401 ,2 ,1170 ,9.65541 ,7.55405 ,23.6979
epi begin ,8 ,1 ,1401 ,2 ,1170 ,9.65541 ,7.55405 ,24.0144
update best ,8 ,103 ,1503 ,2 ,1273 ,7.49424 ,7.49424 ,24.0627
local optima ,8 ,104 ,1504 ,2 ,1273 ,7.49424 ,7.49424 ,24.0628
new initTour ,8 ,104 ,1504 ,3 ,0 ,46.4732 ,7.49424 ,24.0629
epi end ,8 ,201 ,1601 ,3 ,97 ,37.2661 ,7.49424 ,27.9876
epi begin ,9 ,1 ,1601 ,3 ,97 ,37.2661 ,7.49424 ,28.6831
epi end ,9 ,201 ,1801 ,3 ,297 ,28.8211 ,7.49424 ,33.4053
epi begin ,10 ,1 ,1801 ,3 ,297 ,28.8211 ,7.49424 ,34.6824
epi end ,10 ,201 ,2001 ,3 ,497 ,20.2221 ,7.49424 ,36.6464
epi begin ,11 ,1 ,2001 ,3 ,497 ,20.2221 ,7.49424 ,37.9857
epi end ,11 ,201 ,2201 ,3 ,697 ,15.6934 ,7.49424 ,39.1001
epi begin ,12 ,1 ,2201 ,3 ,697 ,15.6934 ,7.49424 ,40.0507
epi end ,12 ,201 ,2401 ,3 ,897 ,10.9189 ,7.49424 ,40.4923
epi begin ,13 ,1 ,2401 ,3 ,897 ,10.9189 ,7.49424 ,41.0039
epi end ,13 ,201 ,2601 ,3 ,1097 ,8.09976 ,7.49424 ,41.1644
epi begin ,14 ,1 ,2601 ,3 ,1097 ,8.09976 ,7.49424 ,41.4548
local optima ,14 ,16 ,2616 ,3 ,1112 ,7.76042 ,7.49424 ,41.4591
new initTour ,14 ,16 ,2616 ,4 ,0 ,49.3006 ,7.49424 ,41.4593
epi end ,14 ,201 ,2801 ,4 ,185 ,35.9519 ,7.49424 ,48.3501
epi begin ,15 ,1 ,2801 ,4 ,185 ,35.9519 ,7.49424 ,49.2951
epi end ,15 ,201 ,3001 ,4 ,385 ,28.0548 ,7.49424 ,53.9922
epi begin ,16 ,1 ,3001 ,4 ,385 ,28.0548 ,7.49424 ,55.7028
epi end ,16 ,201 ,3201 ,4 ,585 ,22.5726 ,7.49424 ,58.3033
epi begin ,17 ,1 ,3201 ,4 ,585 ,22.5726 ,7.49424 ,60.3473
learn ends ,17 ,2 ,3202 ,4 ,586 ,22.5545 ,7.49424 ,60.3475
