Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,49.3256 ,49.3256 ,0.000184
update best ,1 ,200 ,200 ,1 ,200 ,7.76287 ,7.76287 ,1.94295
epi end ,1 ,201 ,201 ,1 ,200 ,7.76287 ,7.76287 ,1.94295
update best ,2 ,51 ,251 ,1 ,251 ,7.45442 ,7.45442 ,2.55797
local optima ,2 ,52 ,252 ,1 ,251 ,7.45442 ,7.45442 ,2.55808
new initTour ,2 ,52 ,252 ,2 ,0 ,48.1134 ,7.45442 ,2.5582
epi end ,2 ,201 ,401 ,2 ,149 ,38.5213 ,7.45442 ,8.09951
epi begin ,3 ,1 ,401 ,2 ,149 ,38.5213 ,7.45442 ,9.66015
epi end ,3 ,201 ,601 ,2 ,349 ,30.757 ,7.45442 ,14.511
epi begin ,4 ,1 ,601 ,2 ,349 ,30.757 ,7.45442 ,16.2254
epi end ,4 ,201 ,801 ,2 ,549 ,22.5922 ,7.45442 ,18.8876
epi begin ,5 ,1 ,801 ,2 ,549 ,22.5922 ,7.45442 ,20.508
epi end ,5 ,201 ,1001 ,2 ,749 ,15.7204 ,7.45442 ,21.7169
epi begin ,6 ,1 ,1001 ,2 ,749 ,15.7204 ,7.45442 ,22.8138
epi end ,6 ,201 ,1201 ,2 ,949 ,12.1413 ,7.45442 ,23.4233
epi begin ,7 ,1 ,1201 ,2 ,949 ,12.1413 ,7.45442 ,24.0665
epi end ,7 ,201 ,1401 ,2 ,1149 ,8.53822 ,7.45442 ,24.2567
epi begin ,8 ,1 ,1401 ,2 ,1149 ,8.53822 ,7.45442 ,24.5766
local optima ,8 ,54 ,1454 ,2 ,1202 ,7.61113 ,7.45442 ,24.5917
new initTour ,8 ,54 ,1454 ,3 ,0 ,48.2814 ,7.45442 ,24.5918
epi end ,8 ,201 ,1601 ,3 ,147 ,37.1385 ,7.45442 ,29.4289
epi begin ,9 ,1 ,1601 ,3 ,147 ,37.1385 ,7.45442 ,30.3264
epi end ,9 ,201 ,1801 ,3 ,347 ,27.5232 ,7.45442 ,33.84
epi begin ,10 ,1 ,1801 ,3 ,347 ,27.5232 ,7.45442 ,34.9904
epi end ,10 ,201 ,2001 ,3 ,547 ,21.1425 ,7.45442 ,36.8069
epi begin ,11 ,1 ,2001 ,3 ,547 ,21.1425 ,7.45442 ,38.1712
epi end ,11 ,201 ,2201 ,3 ,747 ,15.8112 ,7.45442 ,39.1704
epi begin ,12 ,1 ,2201 ,3 ,747 ,15.8112 ,7.45442 ,40.0276
epi end ,12 ,201 ,2401 ,3 ,947 ,11.4166 ,7.45442 ,40.674
epi begin ,13 ,1 ,2401 ,3 ,947 ,11.4166 ,7.45442 ,41.2048
epi end ,13 ,201 ,2601 ,3 ,1147 ,8.6418 ,7.45442 ,41.4102
epi begin ,14 ,1 ,2601 ,3 ,1147 ,8.6418 ,7.45442 ,41.7069
local optima ,14 ,67 ,2667 ,3 ,1213 ,7.63767 ,7.45442 ,41.7289
new initTour ,14 ,67 ,2667 ,4 ,0 ,46.6976 ,7.45442 ,41.729
epi end ,14 ,201 ,2801 ,4 ,134 ,34.2287 ,7.45442 ,46.0033
epi begin ,15 ,1 ,2801 ,4 ,134 ,34.2287 ,7.45442 ,46.5837
epi end ,15 ,201 ,3001 ,4 ,334 ,26.0369 ,7.45442 ,50.2144
epi begin ,16 ,1 ,3001 ,4 ,334 ,26.0369 ,7.45442 ,51.4978
epi end ,16 ,201 ,3201 ,4 ,534 ,18.9905 ,7.45442 ,53.2589
epi begin ,17 ,1 ,3201 ,4 ,534 ,18.9905 ,7.45442 ,54.5658
epi end ,17 ,201 ,3401 ,4 ,734 ,14.6563 ,7.45442 ,55.5272
epi begin ,18 ,1 ,3401 ,4 ,734 ,14.6563 ,7.45442 ,56.3055
epi end ,18 ,201 ,3601 ,4 ,934 ,9.96492 ,7.45442 ,56.695
epi begin ,19 ,1 ,3601 ,4 ,934 ,9.96492 ,7.45442 ,57.1776
local optima ,19 ,170 ,3770 ,4 ,1103 ,7.67977 ,7.45442 ,57.2743
new initTour ,19 ,170 ,3770 ,5 ,0 ,48.5264 ,7.45442 ,57.2744
epi end ,19 ,201 ,3801 ,5 ,31 ,45.5226 ,7.45442 ,58.7321
epi begin ,20 ,1 ,3801 ,5 ,31 ,45.5226 ,7.45442 ,59.1892
learn ends ,20 ,21 ,3821 ,5 ,51 ,43.2079 ,7.45442 ,60.0325
