Event, epi, step, time, tourCount, swapCount, nowScore, bestScore, sec 
learn begin ,1 ,1 ,1 ,1 ,0 ,49.3256 ,49.3256 ,0.000193
update best ,1 ,216 ,216 ,1 ,216 ,7.51442 ,7.51442 ,2.02816
local optima ,1 ,217 ,217 ,1 ,216 ,7.51442 ,7.51442 ,2.02828
new initTour ,1 ,217 ,217 ,2 ,0 ,48.1134 ,7.51442 ,2.02839
local optima ,1 ,450 ,450 ,2 ,233 ,7.52034 ,7.51442 ,3.98235
new initTour ,1 ,450 ,450 ,3 ,0 ,48.2814 ,7.51442 ,3.98246
local optima ,1 ,664 ,664 ,3 ,214 ,7.67268 ,7.51442 ,5.84667
new initTour ,1 ,664 ,664 ,4 ,0 ,46.6976 ,7.51442 ,5.84678
local optima ,1 ,878 ,878 ,4 ,214 ,7.54342 ,7.51442 ,7.53738
new initTour ,1 ,878 ,878 ,5 ,0 ,48.5264 ,7.51442 ,7.53749
local optima ,1 ,1103 ,1103 ,5 ,225 ,7.54587 ,7.51442 ,9.51249
new initTour ,1 ,1103 ,1103 ,6 ,0 ,47.331 ,7.51442 ,9.5126
local optima ,1 ,1324 ,1324 ,6 ,221 ,7.83371 ,7.51442 ,11.2938
new initTour ,1 ,1324 ,1324 ,7 ,0 ,48.1862 ,7.51442 ,11.2939
local optima ,1 ,1547 ,1547 ,7 ,223 ,7.60296 ,7.51442 ,12.9083
new initTour ,1 ,1547 ,1547 ,8 ,0 ,48.9542 ,7.51442 ,12.9084
epi end ,1 ,1601 ,1601 ,8 ,54 ,21.0409 ,7.51442 ,14.4735
epi begin ,2 ,1 ,1601 ,8 ,54 ,21.0409 ,7.51442 ,20.3194
local optima ,2 ,1296 ,2896 ,8 ,1349 ,7.67164 ,7.51442 ,24.7878
new initTour ,2 ,1296 ,2896 ,9 ,0 ,44.8184 ,7.51442 ,24.7879
epi end ,2 ,1601 ,3201 ,9 ,305 ,35.4658 ,7.51442 ,34.7339
epi begin ,3 ,1 ,3201 ,9 ,305 ,35.4658 ,7.51442 ,40.3101
epi end ,3 ,1601 ,4801 ,9 ,1905 ,10.2642 ,7.51442 ,54.4362
epi begin ,4 ,1 ,4801 ,9 ,1905 ,10.2642 ,7.51442 ,60.4387
learn ends ,4 ,2 ,4802 ,9 ,1906 ,10.2504 ,7.51442 ,60.4401
